date_time,Blackwater_maxtempC,Blackwater_mintempC,Blackwater_totalSnow_cm,Blackwater_sunHour,Blackwater_uvIndex,Blackwater_uvIndex,Blackwater_moon_illumination,Blackwater_moonrise,Blackwater_moonset,Blackwater_sunrise,Blackwater_sunset,Blackwater_DewPointC,Blackwater_FeelsLikeC,Blackwater_HeatIndexC,Blackwater_WindChillC,Blackwater_WindGustKmph,Blackwater_cloudcover,Blackwater_humidity,Blackwater_precipMM,Blackwater_pressure,Blackwater_tempC,Blackwater_visibility,Blackwater_winddirDegree,Blackwater_windspeedKmph
2019-12-23 09:00:00,37,20,0.0,13.3,8,6,14,02:38 AM,03:55 PM,05:16 AM,06:51 PM,17,28,28,27,27,30,56,0.0,1016,27,10,69,23
2019-12-23 12:00:00,37,20,0.0,13.3,8,8,14,02:38 AM,03:55 PM,05:16 AM,06:51 PM,14,32,32,32,22,0,34,0.0,1013,32,10,91,19
2019-12-23 15:00:00,37,20,0.0,13.3,8,9,14,02:38 AM,03:55 PM,05:16 AM,06:51 PM,12,35,35,36,20,3,24,0.0,1010,36,10,89,17
2019-12-23 18:00:00,37,20,0.0,13.3,8,1,14,02:38 AM,03:55 PM,05:16 AM,06:51 PM,12,33,33,34,34,3,27,0.0,1010,34,10,60,21
2019-12-23 21:00:00,37,20,0.0,13.3,8,1,14,02:38 AM,03:55 PM,05:16 AM,06:51 PM,16,32,32,31,41,1,53,0.0,1013,31,10,40,25
2019-12-24 00:00:00,39,20,0.0,13.3,8,1,7,03:22 AM,04:56 PM,05:16 AM,06:51 PM,18,27,27,24,38,0,74,0.0,1013,24,10,35,24
2019-12-24 03:00:00,39,20,0.0,13.3,8,1,7,03:22 AM,04:56 PM,05:16 AM,06:51 PM,18,20,21,20,23,35,88,0.0,1013,20,10,39,14
2019-12-24 06:00:00,39,20,0.0,13.3,8,1,7,03:22 AM,04:56 PM,05:16 AM,06:51 PM,19,22,23,22,10,73,84,0.0,1014,22,10,45,8
2019-12-24 09:00:00,39,20,0.0,13.3,8,6,7,03:22 AM,04:56 PM,05:16 AM,06:51 PM,17,29,29,28,11,30,57,0.0,1014,28,10,34,9
2019-12-24 12:00:00,39,20,0.0,13.3,8,8,7,03:22 AM,04:56 PM,05:16 AM,06:51 PM,16,35,35,35,6,4,33,0.0,1011,35,10,194,5
2019-12-24 15:00:00,39,20,0.0,13.3,8,9,7,03:22 AM,04:56 PM,05:16 AM,06:51 PM,14,39,39,39,4,8,23,0.0,1007,39,10,277,4
2019-12-24 18:00:00,39,20,0.0,13.3,8,1,7,03:22 AM,04:56 PM,05:16 AM,06:51 PM,16,39,39,37,50,53,46,1.9,1007,37,8,195,30
2019-12-24 21:00:00,39,20,0.0,13.3,8,1,7,03:22 AM,04:56 PM,05:16 AM,06:51 PM,18,37,37,34,44,84,63,6.8,1010,34,4,282,24
2019-12-25 00:00:00,39,24,0.0,13.4,7,1,0,04:10 AM,05:57 PM,05:17 AM,06:52 PM,19,30,30,28,19,77,65,3.0,1009,28,7,341,10
2019-12-25 03:00:00,39,24,0.0,13.4,7,1,0,04:10 AM,05:57 PM,05:17 AM,06:52 PM,19,26,26,25,14,26,69,0.1,1008,25,10,352,8
2019-12-25 06:00:00,39,24,0.0,13.4,7,1,0,04:10 AM,05:57 PM,05:17 AM,06:52 PM,19,27,27,25,8,1,66,0.0,1009,25,10,128,5
2019-12-25 09:00:00,39,24,0.0,13.4,7,8,0,04:10 AM,05:57 PM,05:17 AM,06:52 PM,17,32,32,31,15,3,45,0.0,1009,31,10,197,13
2019-12-25 12:00:00,39,24,0.0,13.4,7,9,0,04:10 AM,05:57 PM,05:17 AM,06:52 PM,15,38,38,37,13,13,27,0.0,1006,37,10,273,11
2019-12-25 15:00:00,39,24,0.0,13.4,7,9,0,04:10 AM,05:57 PM,05:17 AM,06:52 PM,13,38,38,38,14,8,23,0.0,1003,38,10,117,11
2019-12-25 18:00:00,39,24,0.0,13.4,7,1,0,04:10 AM,05:57 PM,05:17 AM,06:52 PM,16,36,36,35,44,4,41,0.0,1004,35,10,57,33
2019-12-25 21:00:00,39,24,0.0,13.4,7,1,0,04:10 AM,05:57 PM,05:17 AM,06:52 PM,19,33,33,31,50,53,63,0.2,1008,31,10,67,36
2019-12-26 00:00:00,32,23,0.0,10.8,6,1,0,05:01 AM,06:55 PM,05:17 AM,06:52 PM,19,27,27,25,37,80,78,0.3,1010,25,10,93,27
2019-12-26 03:00:00,32,23,0.0,10.8,6,1,0,05:01 AM,06:55 PM,05:17 AM,06:52 PM,20,25,25,23,27,53,82,0.1,1011,23,10,79,19
2019-12-26 06:00:00,32,23,0.0,10.8,6,1,0,05:01 AM,06:55 PM,05:17 AM,06:52 PM,20,26,26,24,22,59,76,0.1,1012,24,10,77,18
2019-12-26 09:00:00,32,23,0.0,10.8,6,6,0,05:01 AM,06:55 PM,05:17 AM,06:52 PM,19,29,29,28,27,82,59,0.2,1012,28,10,88,23
2019-12-26 12:00:00,32,23,0.0,10.8,6,7,0,05:01 AM,06:55 PM,05:17 AM,06:52 PM,18,32,32,31,28,88,45,0.1,1011,31,10,84,24
2019-12-26 15:00:00,32,23,0.0,10.8,6,7,0,05:01 AM,06:55 PM,05:17 AM,06:52 PM,17,33,33,32,32,59,41,0.0,1010,32,10,85,28
2019-12-26 18:00:00,32,23,0.0,10.8,6,1,0,05:01 AM,06:55 PM,05:17 AM,06:52 PM,17,30,30,29,46,73,50,0.1,1010,29,10,86,35
2019-12-26 21:00:00,32,23,0.0,10.8,6,1,0,05:01 AM,06:55 PM,05:17 AM,06:52 PM,17,27,27,26,50,86,59,0.1,1013,26,10,75,35
2019-12-27 00:00:00,34,20,0.0,13.4,6,1,0,05:55 AM,07:50 PM,05:18 AM,06:53 PM,17,25,25,23,40,39,69,0.0,1014,23,10,74,26
2019-12-27 03:00:00,34,20,0.0,13.4,6,1,0,05:55 AM,07:50 PM,05:18 AM,06:53 PM,17,21,22,21,29,12,76,0.0,1015,21,10,101,18
2019-12-27 06:00:00,34,20,0.0,13.4,6,1,0,05:55 AM,07:50 PM,05:18 AM,06:53 PM,16,22,23,22,24,14,70,0.0,1015,22,10,119,19
2019-12-27 09:00:00,34,20,0.0,13.4,6,7,0,05:55 AM,07:50 PM,05:18 AM,06:53 PM,14,27,27,27,28,6,47,0.0,1015,27,10,102,24
2019-12-27 12:00:00,34,20,0.0,13.4,6,8,0,05:55 AM,07:50 PM,05:18 AM,06:53 PM,10,30,30,31,28,4,28,0.0,1013,31,10,93,24
2019-12-27 15:00:00,34,20,0.0,13.4,6,8,0,05:55 AM,07:50 PM,05:18 AM,06:53 PM,10,32,32,34,26,7,24,0.0,1011,34,10,96,23
2019-12-27 18:00:00,34,20,0.0,13.4,6,1,0,05:55 AM,07:50 PM,05:18 AM,06:53 PM,14,30,30,31,36,11,36,0.0,1012,31,10,71,25
2019-12-27 21:00:00,34,20,0.0,13.4,6,1,0,05:55 AM,07:50 PM,05:18 AM,06:53 PM,16,27,27,26,47,8,55,0.0,1014,26,10,61,31
2019-12-28 00:00:00,31,20,0.0,13.3,7,1,8,06:50 AM,08:40 PM,05:18 AM,06:53 PM,17,25,25,23,36,17,70,0.0,1015,23,10,79,24
2019-12-28 03:00:00,31,20,0.0,13.3,7,1,8,06:50 AM,08:40 PM,05:18 AM,06:53 PM,16,21,22,21,24,15,75,0.0,1015,21,10,105,15
2019-12-28 06:00:00,31,20,0.0,13.3,7,1,8,06:50 AM,08:40 PM,05:18 AM,06:53 PM,16,22,23,22,20,14,67,0.0,1016,22,10,117,15
2019-12-28 09:00:00,31,20,0.0,13.3,7,7,8,06:50 AM,08:40 PM,05:18 AM,06:53 PM,15,28,28,27,28,9,50,0.0,1016,27,10,95,24
2019-12-28 12:00:00,31,20,0.0,13.3,7,8,8,06:50 AM,08:40 PM,05:18 AM,06:53 PM,17,31,31,30,33,27,43,0.0,1014,30,10,82,29
2019-12-28 15:00:00,31,20,0.0,13.3,7,8,8,06:50 AM,08:40 PM,05:18 AM,06:53 PM,17,32,32,31,33,79,44,0.0,1013,31,10,77,29
2019-12-28 18:00:00,31,20,0.0,13.3,7,1,8,06:50 AM,08:40 PM,05:18 AM,06:53 PM,18,30,30,29,38,58,52,0.0,1014,29,10,64,28
2019-12-28 21:00:00,31,20,0.0,13.3,7,1,8,06:50 AM,08:40 PM,05:18 AM,06:53 PM,18,27,27,26,40,20,61,0.0,1016,26,10,56,27
2019-12-29 00:00:00,34,22,0.0,12.0,7,1,15,07:46 AM,09:25 PM,05:19 AM,06:53 PM,18,25,25,23,36,58,73,0.0,1016,23,10,67,25
2019-12-29 03:00:00,34,22,0.0,12.0,7,1,15,07:46 AM,09:25 PM,05:19 AM,06:53 PM,18,25,25,22,27,82,80,0.0,1016,22,10,82,18
2019-12-29 06:00:00,34,22,0.0,12.0,7,1,15,07:46 AM,09:25 PM,05:19 AM,06:53 PM,17,25,25,22,24,90,74,0.0,1017,22,10,81,19
2019-12-29 09:00:00,34,22,0.0,12.0,7,6,15,07:46 AM,09:25 PM,05:19 AM,06:53 PM,16,27,27,26,23,69,56,0.0,1017,26,10,88,20
2019-12-29 12:00:00,34,22,0.0,12.0,7,7,15,07:46 AM,09:25 PM,05:19 AM,06:53 PM,15,29,29,29,16,45,44,0.0,1015,29,10,91,14
2019-12-29 15:00:00,34,22,0.0,12.0,7,8,15,07:46 AM,09:25 PM,05:19 AM,06:53 PM,12,32,32,32,22,17,30,0.0,1013,32,10,84,19
2019-12-29 18:00:00,34,22,0.0,12.0,7,1,15,07:46 AM,09:25 PM,05:19 AM,06:53 PM,10,33,33,31,31,5,29,0.0,1013,31,10,89,19
2019-12-29 21:00:00,34,22,0.0,12.0,7,1,15,07:46 AM,09:25 PM,05:19 AM,06:53 PM,14,32,32,29,39,4,49,0.0,1015,29,10,70,23
2019-12-30 00:00:00,34,20,0.0,13.3,7,1,22,08:40 AM,10:05 PM,05:20 AM,06:54 PM,17,27,27,24,36,11,73,0.0,1016,24,10,62,23
2019-12-30 03:00:00,34,20,0.0,13.3,7,1,22,08:40 AM,10:05 PM,05:20 AM,06:54 PM,18,20,21,20,24,36,86,0.0,1015,20,10,70,15
2019-12-30 06:00:00,34,20,0.0,13.3,7,1,22,08:40 AM,10:05 PM,05:20 AM,06:54 PM,18,22,23,22,19,61,79,0.0,1016,22,10,87,15
2019-12-30 09:00:00,34,20,0.0,13.3,7,6,22,08:40 AM,10:05 PM,05:20 AM,06:54 PM,15,27,27,27,20,27,52,0.0,1016,27,10,82,17
2019-12-30 12:00:00,34,20,0.0,13.3,7,8,22,08:40 AM,10:05 PM,05:20 AM,06:54 PM,16,31,31,30,22,16,43,0.0,1013,30,10,79,19
2019-12-30 15:00:00,34,20,0.0,13.3,7,8,22,08:40 AM,10:05 PM,05:20 AM,06:54 PM,14,33,33,33,18,12,32,0.0,1010,33,10,74,15
2019-12-30 18:00:00,34,20,0.0,13.3,7,1,22,08:40 AM,10:05 PM,05:20 AM,06:54 PM,11,30,30,31,28,7,30,0.0,1011,31,10,68,17
2019-12-30 21:00:00,34,20,0.0,13.3,7,1,22,08:40 AM,10:05 PM,05:20 AM,06:54 PM,15,27,27,27,41,5,51,0.0,1013,27,10,55,26
2019-12-31 00:00:00,36,20,0.0,13.3,8,1,26,09:33 AM,10:41 PM,05:20 AM,06:54 PM,16,25,25,23,38,2,65,0.0,1013,23,10,51,24
2019-12-31 03:00:00,36,20,0.0,13.3,8,1,26,09:33 AM,10:41 PM,05:20 AM,06:54 PM,18,21,22,21,23,47,83,0.0,1013,21,10,65,14
2019-12-31 06:00:00,36,20,0.0,13.3,8,1,26,09:33 AM,10:41 PM,05:20 AM,06:54 PM,19,23,23,22,18,84,82,0.0,1013,22,10,70,14
2019-12-31 09:00:00,36,20,0.0,13.3,8,6,26,09:33 AM,10:41 PM,05:20 AM,06:54 PM,17,28,28,27,19,33,56,0.0,1013,27,10,73,16
2019-12-31 12:00:00,36,20,0.0,13.3,8,8,26,09:33 AM,10:41 PM,05:20 AM,06:54 PM,13,31,31,32,15,6,33,0.0,1011,32,10,92,13
2019-12-31 15:00:00,36,20,0.0,13.3,8,9,26,09:33 AM,10:41 PM,05:20 AM,06:54 PM,9,34,34,35,17,8,20,0.0,1008,35,10,116,15
2019-12-31 18:00:00,36,20,0.0,13.3,8,1,26,09:33 AM,10:41 PM,05:20 AM,06:54 PM,7,31,31,33,31,6,20,0.0,1009,33,10,104,17
2019-12-31 21:00:00,36,20,0.0,13.3,8,1,26,09:33 AM,10:41 PM,05:20 AM,06:54 PM,12,28,28,28,44,4,38,0.0,1011,28,10,66,25
2020-01-01 00:00:00,37,22,0.0,13.3,8,1,37,10:24 AM,11:16 PM,05:21 AM,06:55 PM,17,26,26,25,36,2,64,0.0,1012,25,10,50,22
2020-01-01 03:00:00,37,22,0.0,13.3,8,1,37,10:24 AM,11:16 PM,05:21 AM,06:55 PM,19,25,25,22,25,18,81,0.0,1012,22,10,56,15
2020-01-01 06:00:00,37,22,0.0,13.3,8,1,37,10:24 AM,11:16 PM,05:21 AM,06:55 PM,20,25,25,23,19,43,80,0.0,1014,23,10,65,14
2020-01-01 09:00:00,37,22,0.0,13.3,8,7,37,10:24 AM,11:16 PM,05:21 AM,06:55 PM,18,29,29,28,16,19,56,0.0,1014,28,10,61,14
2020-01-01 12:00:00,37,22,0.0,13.3,8,8,37,10:24 AM,11:16 PM,05:21 AM,06:55 PM,14,33,33,33,13,6,33,0.0,1012,33,10,88,12
2020-01-01 15:00:00,37,22,0.0,13.3,8,9,37,10:24 AM,11:16 PM,05:21 AM,06:55 PM,11,36,36,37,19,13,22,0.0,1010,37,10,106,16
2020-01-01 18:00:00,37,22,0.0,13.3,8,1,37,10:24 AM,11:16 PM,05:21 AM,06:55 PM,11,33,33,34,34,7,25,0.0,1010,34,10,81,21
2020-01-01 21:00:00,37,22,0.0,13.3,8,1,37,10:24 AM,11:16 PM,05:21 AM,06:55 PM,16,30,30,30,41,3,47,0.0,1012,30,10,53,25
2020-01-02 00:00:00,38,23,0.0,13.3,8,1,44,11:14 AM,11:49 PM,05:21 AM,06:55 PM,19,28,28,26,34,2,68,0.0,1013,26,10,43,22
2020-01-02 03:00:00,38,23,0.0,13.3,8,1,44,11:14 AM,11:49 PM,05:21 AM,06:55 PM,20,25,25,23,25,11,81,0.0,1013,23,10,60,15
