date_time,Canala_maxtempC,Canala_mintempC,Canala_totalSnow_cm,Canala_sunHour,Canala_uvIndex,Canala_uvIndex,Canala_moon_illumination,Canala_moonrise,Canala_moonset,Canala_sunrise,Canala_sunset,Canala_DewPointC,Canala_FeelsLikeC,Canala_HeatIndexC,Canala_WindChillC,Canala_WindGustKmph,Canala_cloudcover,Canala_humidity,Canala_precipMM,Canala_pressure,Canala_tempC,Canala_visibility,Canala_winddirDegree,Canala_windspeedKmph
2020-01-31 12:00:00,27,24,0.0,13.1,7,7,37,10:34 AM,10:43 PM,05:37 AM,06:42 PM,22,29,29,27,20,32,72,0.0,1014,27,10,96,18
2020-01-31 15:00:00,27,24,0.0,13.1,7,6,37,10:34 AM,10:43 PM,05:37 AM,06:42 PM,22,30,30,27,19,35,73,0.0,1012,27,10,102,17
2020-01-31 18:00:00,27,24,0.0,13.1,7,1,37,10:34 AM,10:43 PM,05:37 AM,06:42 PM,22,29,29,27,21,61,77,0.1,1013,27,10,108,17
2020-01-31 21:00:00,27,24,0.0,13.1,7,1,37,10:34 AM,10:43 PM,05:37 AM,06:42 PM,22,29,29,26,27,16,81,0.0,1015,26,10,110,21
2020-02-01 00:00:00,28,25,0.0,12.0,6,1,49,11:24 AM,11:17 PM,05:38 AM,06:41 PM,22,28,28,26,29,39,83,0.2,1014,26,10,109,23
2020-02-01 03:00:00,28,25,0.0,12.0,6,1,49,11:24 AM,11:17 PM,05:38 AM,06:41 PM,22,28,28,25,23,58,84,0.6,1013,25,10,111,18
2020-02-01 06:00:00,28,25,0.0,12.0,6,1,49,11:24 AM,11:17 PM,05:38 AM,06:41 PM,22,28,28,25,23,68,84,0.6,1013,25,10,108,18
2020-02-01 09:00:00,28,25,0.0,12.0,6,6,49,11:24 AM,11:17 PM,05:38 AM,06:41 PM,22,29,29,26,26,63,78,0.8,1015,26,10,99,20
2020-02-01 12:00:00,28,25,0.0,12.0,6,7,49,11:24 AM,11:17 PM,05:38 AM,06:41 PM,22,30,30,27,22,49,72,0.6,1014,27,9,96,17
2020-02-01 15:00:00,28,25,0.0,12.0,6,7,49,11:24 AM,11:17 PM,05:38 AM,06:41 PM,22,30,30,27,17,8,72,0.0,1013,27,10,96,15
2020-02-01 18:00:00,28,25,0.0,12.0,6,1,49,11:24 AM,11:17 PM,05:38 AM,06:41 PM,22,30,30,27,18,33,76,0.0,1013,27,10,102,16
2020-02-01 21:00:00,28,25,0.0,12.0,6,1,49,11:24 AM,11:17 PM,05:38 AM,06:41 PM,23,29,29,26,23,74,82,0.2,1014,26,10,107,19
2020-02-02 00:00:00,28,25,0.0,8.1,6,1,57,12:13 PM,11:53 PM,05:38 AM,06:41 PM,23,28,28,26,26,61,85,0.6,1013,26,10,101,21
2020-02-02 03:00:00,28,25,0.0,8.1,6,1,57,12:13 PM,11:53 PM,05:38 AM,06:41 PM,23,28,28,25,23,67,86,0.9,1012,25,10,99,18
2020-02-02 06:00:00,28,25,0.0,8.1,6,1,57,12:13 PM,11:53 PM,05:38 AM,06:41 PM,23,29,29,26,22,62,85,0.7,1012,26,10,101,18
2020-02-02 09:00:00,28,25,0.0,8.1,6,6,57,12:13 PM,11:53 PM,05:38 AM,06:41 PM,23,30,30,27,24,66,81,0.6,1013,27,10,93,20
2020-02-02 12:00:00,28,25,0.0,8.1,6,6,57,12:13 PM,11:53 PM,05:38 AM,06:41 PM,23,31,31,27,25,82,76,0.7,1013,27,10,96,20
2020-02-02 15:00:00,28,25,0.0,8.1,6,6,57,12:13 PM,11:53 PM,05:38 AM,06:41 PM,22,30,30,27,22,79,74,0.2,1011,27,9,102,19
2020-02-02 18:00:00,28,25,0.0,8.1,6,1,57,12:13 PM,11:53 PM,05:38 AM,06:41 PM,23,30,30,27,22,62,76,0.1,1011,27,10,105,18
2020-02-02 21:00:00,28,25,0.0,8.1,6,1,57,12:13 PM,11:53 PM,05:38 AM,06:41 PM,23,30,30,27,25,41,82,0.0,1013,27,10,105,20
2020-02-03 00:00:00,28,25,0.0,13.0,6,1,64,01:06 PM,No moonset,05:39 AM,06:41 PM,23,29,29,26,26,77,85,0.2,1012,26,10,98,21
2020-02-03 03:00:00,28,25,0.0,13.0,6,1,64,01:06 PM,No moonset,05:39 AM,06:41 PM,23,29,29,26,23,57,85,0.3,1010,26,10,98,18
2020-02-03 06:00:00,28,25,0.0,13.0,6,1,64,01:06 PM,No moonset,05:39 AM,06:41 PM,23,28,28,26,22,53,84,0.1,1011,26,10,103,18
2020-02-03 09:00:00,28,25,0.0,13.0,6,6,64,01:06 PM,No moonset,05:39 AM,06:41 PM,23,30,30,27,21,57,78,0.1,1012,27,10,101,18
2020-02-03 12:00:00,28,25,0.0,13.0,6,7,64,01:06 PM,No moonset,05:39 AM,06:41 PM,23,31,31,28,21,66,75,0.1,1011,28,9,94,18
2020-02-03 15:00:00,28,25,0.0,13.0,6,7,64,01:06 PM,No moonset,05:39 AM,06:41 PM,23,31,31,28,22,38,77,0.0,1009,28,10,97,19
2020-02-03 18:00:00,28,25,0.0,13.0,6,1,64,01:06 PM,No moonset,05:39 AM,06:41 PM,23,30,30,27,22,56,82,0.0,1009,27,10,106,18
2020-02-03 21:00:00,28,25,0.0,13.0,6,1,64,01:06 PM,No moonset,05:39 AM,06:41 PM,23,29,29,26,23,63,84,0.1,1011,26,10,107,19
2020-02-04 00:00:00,27,26,0.0,12.0,6,1,72,02:01 PM,12:33 AM,05:40 AM,06:40 PM,23,29,29,26,22,82,86,0.3,1010,26,10,95,18
2020-02-04 03:00:00,27,26,0.0,12.0,6,1,72,02:01 PM,12:33 AM,05:40 AM,06:40 PM,23,29,29,26,21,91,86,0.4,1009,26,10,97,17
2020-02-04 06:00:00,27,26,0.0,12.0,6,1,72,02:01 PM,12:33 AM,05:40 AM,06:40 PM,23,29,29,26,21,74,83,0.4,1009,26,10,104,17
2020-02-04 09:00:00,27,26,0.0,12.0,6,6,72,02:01 PM,12:33 AM,05:40 AM,06:40 PM,22,29,29,27,22,71,78,0.2,1010,27,10,98,19
2020-02-04 12:00:00,27,26,0.0,12.0,6,7,72,02:01 PM,12:33 AM,05:40 AM,06:40 PM,22,30,30,27,23,58,73,0.1,1009,27,10,94,19
2020-02-04 15:00:00,27,26,0.0,12.0,6,7,72,02:01 PM,12:33 AM,05:40 AM,06:40 PM,21,29,29,27,20,45,72,0.0,1008,27,10,100,17
2020-02-04 18:00:00,27,26,0.0,12.0,6,1,72,02:01 PM,12:33 AM,05:40 AM,06:40 PM,21,29,29,26,20,46,74,0.0,1008,26,10,106,17
2020-02-04 21:00:00,27,26,0.0,12.0,6,1,72,02:01 PM,12:33 AM,05:40 AM,06:40 PM,22,28,28,26,25,59,79,0.0,1010,26,10,107,21
2020-02-05 00:00:00,27,25,0.0,13.0,6,1,79,02:58 PM,01:17 AM,05:40 AM,06:40 PM,22,28,28,26,28,74,80,0.1,1010,26,10,105,23
2020-02-05 03:00:00,27,25,0.0,13.0,6,1,79,02:58 PM,01:17 AM,05:40 AM,06:40 PM,21,27,27,25,26,69,79,0.2,1008,25,10,107,21
2020-02-05 06:00:00,27,25,0.0,13.0,6,1,79,02:58 PM,01:17 AM,05:40 AM,06:40 PM,22,28,28,25,25,48,79,0.1,1009,25,10,107,21
2020-02-05 09:00:00,27,25,0.0,13.0,6,6,79,02:58 PM,01:17 AM,05:40 AM,06:40 PM,21,29,29,27,26,48,73,0.0,1010,27,10,102,23
2020-02-05 12:00:00,27,25,0.0,13.0,6,7,79,02:58 PM,01:17 AM,05:40 AM,06:40 PM,21,30,30,27,26,66,70,0.1,1009,27,10,97,22
2020-02-05 15:00:00,27,25,0.0,13.0,6,7,79,02:58 PM,01:17 AM,05:40 AM,06:40 PM,21,30,30,27,23,21,70,0.0,1008,27,10,101,20
2020-02-05 18:00:00,27,25,0.0,13.0,6,1,79,02:58 PM,01:17 AM,05:40 AM,06:40 PM,22,29,29,27,27,30,74,0.0,1009,27,10,107,23
2020-02-05 21:00:00,27,25,0.0,13.0,6,1,79,02:58 PM,01:17 AM,05:40 AM,06:40 PM,22,29,29,26,34,48,79,0.0,1010,26,10,110,27
2020-02-06 00:00:00,28,26,0.0,8.1,6,1,87,03:57 PM,02:07 AM,05:41 AM,06:39 PM,22,28,28,26,35,59,81,0.2,1010,26,10,109,27
2020-02-06 03:00:00,28,26,0.0,8.1,6,1,87,03:57 PM,02:07 AM,05:41 AM,06:39 PM,23,29,29,26,36,69,83,0.6,1009,26,10,105,28
2020-02-06 06:00:00,28,26,0.0,8.1,6,1,87,03:57 PM,02:07 AM,05:41 AM,06:39 PM,23,29,29,26,35,66,81,0.7,1010,26,10,99,27
2020-02-06 09:00:00,28,26,0.0,8.1,6,6,87,03:57 PM,02:07 AM,05:41 AM,06:39 PM,22,30,30,27,34,85,75,0.4,1011,27,9,100,28
2020-02-06 12:00:00,28,26,0.0,8.1,6,6,87,03:57 PM,02:07 AM,05:41 AM,06:39 PM,23,31,31,28,32,81,72,0.5,1010,28,9,101,26
2020-02-06 15:00:00,28,26,0.0,8.1,6,6,87,03:57 PM,02:07 AM,05:41 AM,06:39 PM,23,32,32,28,35,73,75,1.2,1009,28,10,100,26
2020-02-06 18:00:00,28,26,0.0,8.1,6,1,87,03:57 PM,02:07 AM,05:41 AM,06:39 PM,23,30,30,27,42,68,80,1.9,1009,27,10,103,29
2020-02-06 21:00:00,28,26,0.0,8.1,6,1,87,03:57 PM,02:07 AM,05:41 AM,06:39 PM,23,30,30,27,43,80,83,1.3,1011,27,10,106,32
2020-02-07 00:00:00,28,26,0.0,9.4,6,1,95,04:55 PM,03:03 AM,05:41 AM,06:39 PM,23,30,30,26,42,85,82,1.5,1011,26,10,107,31
2020-02-07 03:00:00,28,26,0.0,9.4,6,1,95,04:55 PM,03:03 AM,05:41 AM,06:39 PM,23,29,29,26,44,80,83,1.9,1009,26,9,107,30
2020-02-07 06:00:00,28,26,0.0,9.4,6,1,95,04:55 PM,03:03 AM,05:41 AM,06:39 PM,23,29,29,26,46,73,82,2.3,1010,26,8,103,30
2020-02-07 09:00:00,28,26,0.0,9.4,6,6,95,04:55 PM,03:03 AM,05:41 AM,06:39 PM,23,30,30,27,40,76,78,1.1,1011,27,10,100,30
2020-02-07 12:00:00,28,26,0.0,9.4,6,7,95,04:55 PM,03:03 AM,05:41 AM,06:39 PM,23,31,31,28,36,65,74,0.9,1010,28,10,99,27
2020-02-07 15:00:00,28,26,0.0,9.4,6,6,95,04:55 PM,03:03 AM,05:41 AM,06:39 PM,23,31,31,28,30,40,75,0.0,1008,28,10,101,26
2020-02-07 18:00:00,28,26,0.0,9.4,6,1,95,04:55 PM,03:03 AM,05:41 AM,06:39 PM,23,31,31,27,33,70,79,0.1,1009,27,10,102,28
2020-02-07 21:00:00,28,26,0.0,9.4,6,1,95,04:55 PM,03:03 AM,05:41 AM,06:39 PM,23,30,30,27,35,60,81,0.3,1011,27,10,93,28
2020-02-08 00:00:00,28,24,0.0,11.9,6,1,100,05:52 PM,04:05 AM,05:42 AM,06:38 PM,23,29,29,26,35,70,82,0.4,1010,26,9,103,27
2020-02-08 03:00:00,28,24,0.0,11.9,6,1,100,05:52 PM,04:05 AM,05:42 AM,06:38 PM,23,29,29,26,35,76,84,0.2,1008,26,10,114,27
2020-02-08 06:00:00,28,24,0.0,11.9,6,1,100,05:52 PM,04:05 AM,05:42 AM,06:38 PM,23,29,29,26,35,86,82,0.3,1008,26,9,113,27
2020-02-08 09:00:00,28,24,0.0,11.9,6,6,100,05:52 PM,04:05 AM,05:42 AM,06:38 PM,23,30,30,27,36,82,76,0.3,1008,27,9,106,30
2020-02-08 12:00:00,28,24,0.0,11.9,6,7,100,05:52 PM,04:05 AM,05:42 AM,06:38 PM,23,31,31,28,35,54,74,0.4,1008,28,9,107,28
2020-02-08 15:00:00,28,24,0.0,11.9,6,7,100,05:52 PM,04:05 AM,05:42 AM,06:38 PM,23,32,32,28,30,21,76,0.0,1007,28,10,109,26
2020-02-08 18:00:00,28,24,0.0,11.9,6,1,100,05:52 PM,04:05 AM,05:42 AM,06:38 PM,24,31,31,27,32,45,80,0.1,1007,27,10,108,27
2020-02-08 21:00:00,28,24,0.0,11.9,6,1,100,05:52 PM,04:05 AM,05:42 AM,06:38 PM,24,29,29,26,36,57,82,0.2,1008,26,10,110,28
2020-02-09 00:00:00,28,26,0.0,8.1,6,1,100,06:46 PM,05:10 AM,05:43 AM,06:38 PM,23,28,28,25,37,54,81,0.3,1007,25,10,109,28
2020-02-09 03:00:00,28,26,0.0,8.1,6,1,100,06:46 PM,05:10 AM,05:43 AM,06:38 PM,24,30,30,27,37,73,84,0.8,1006,27,10,108,28
2020-02-09 06:00:00,28,26,0.0,8.1,6,1,100,06:46 PM,05:10 AM,05:43 AM,06:38 PM,24,30,30,27,39,89,84,1.4,1006,27,10,110,28
2020-02-09 09:00:00,28,26,0.0,8.1,6,6,100,06:46 PM,05:10 AM,05:43 AM,06:38 PM,24,31,31,27,43,72,80,2.3,1007,27,9,103,29
2020-02-09 12:00:00,28,26,0.0,8.1,6,6,100,06:46 PM,05:10 AM,05:43 AM,06:38 PM,24,32,32,28,48,70,78,3.4,1007,28,8,102,29
2020-02-09 15:00:00,28,26,0.0,8.1,6,6,100,06:46 PM,05:10 AM,05:43 AM,06:38 PM,24,32,32,28,43,67,77,2.1,1006,28,9,104,28
2020-02-09 18:00:00,28,26,0.0,8.1,6,1,100,06:46 PM,05:10 AM,05:43 AM,06:38 PM,24,31,31,28,46,74,79,2.4,1007,28,8,107,30
2020-02-09 21:00:00,28,26,0.0,8.1,6,1,100,06:46 PM,05:10 AM,05:43 AM,06:38 PM,24,30,30,27,48,65,82,2.4,1008,27,9,106,31
2020-02-10 00:00:00,27,25,0.0,8.1,6,1,83,07:35 PM,06:15 AM,05:43 AM,06:37 PM,24,30,30,27,49,89,84,3.0,1007,27,8,96,31
2020-02-10 03:00:00,27,25,0.0,8.1,6,1,83,07:35 PM,06:15 AM,05:43 AM,06:37 PM,24,30,30,27,46,92,84,1.9,1006,27,9,94,32
2020-02-10 06:00:00,27,25,0.0,8.1,6,1,83,07:35 PM,06:15 AM,05:43 AM,06:37 PM,24,30,30,27,54,94,84,3.3,1006,27,7,95,32
2020-02-10 09:00:00,27,25,0.0,8.1,6,6,83,07:35 PM,06:15 AM,05:43 AM,06:37 PM,24,30,30,27,59,89,84,5.3,1007,27,6,93,32
2020-02-10 12:00:00,27,25,0.0,8.1,6,6,83,07:35 PM,06:15 AM,05:43 AM,06:37 PM,24,30,30,26,66,100,85,7.8,1007,26,4,90,34
2020-02-10 15:00:00,27,25,0.0,8.1,6,6,83,07:35 PM,06:15 AM,05:43 AM,06:37 PM,23,29,29,26,59,91,86,6.8,1005,26,7,98,35
2020-02-10 18:00:00,27,25,0.0,8.1,6,1,83,07:35 PM,06:15 AM,05:43 AM,06:37 PM,23,28,28,26,64,82,86,8.8,1006,26,6,92,38
2020-02-10 21:00:00,27,25,0.0,8.1,6,1,83,07:35 PM,06:15 AM,05:43 AM,06:37 PM,23,28,28,25,63,98,86,10.9,1007,25,5,88,40
2020-02-11 00:00:00,27,25,0.0,8.1,6,1,75,08:21 PM,07:21 AM,05:44 AM,06:37 PM,23,28,28,25,67,99,86,13.8,1006,25,5,91,42
2020-02-11 03:00:00,27,25,0.0,8.1,6,1,75,08:21 PM,07:21 AM,05:44 AM,06:37 PM,23,28,28,25,59,100,90,12.3,1005,25,5,97,42
2020-02-11 06:00:00,27,25,0.0,8.1,6,1,75,08:21 PM,07:21 AM,05:44 AM,06:37 PM,24,29,29,26,68,100,89,11.7,1005,26,6,92,45
2020-02-11 09:00:00,27,25,0.0,8.1,6,6,75,08:21 PM,07:21 AM,05:44 AM,06:37 PM,24,30,30,27,78,100,87,5.2,1005,27,6,81,45
2020-02-11 12:00:00,27,25,0.0,8.1,6,6,75,08:21 PM,07:21 AM,05:44 AM,06:37 PM,24,31,31,27,84,100,86,7.1,1004,27,4,78,44
2020-02-11 15:00:00,27,25,0.0,8.1,6,6,75,08:21 PM,07:21 AM,05:44 AM,06:37 PM,24,31,31,27,81,100,86,6.7,1003,27,6,75,43
2020-02-11 18:00:00,27,25,0.0,8.1,6,1,75,08:21 PM,07:21 AM,05:44 AM,06:37 PM,25,31,31,27,85,100,87,8.5,1002,27,4,74,45
2020-02-11 21:00:00,27,25,0.0,8.1,6,1,75,08:21 PM,07:21 AM,05:44 AM,06:37 PM,25,30,30,26,87,94,86,8.1,1003,26,6,73,49
2020-02-12 00:00:00,27,23,0.0,8.1,6,1,68,09:04 PM,08:24 AM,05:44 AM,06:36 PM,25,30,30,26,85,74,85,12.0,1003,26,3,65,48
2020-02-12 03:00:00,27,23,0.0,8.1,6,1,68,09:04 PM,08:24 AM,05:44 AM,06:36 PM,24,31,31,27,85,60,84,12.1,1001,27,3,53,45
2020-02-12 06:00:00,27,23,0.0,8.1,6,1,68,09:04 PM,08:24 AM,05:44 AM,06:36 PM,24,31,31,27,80,73,85,12.5,1001,27,4,52,42
2020-02-12 09:00:00,27,23,0.0,8.1,6,6,68,09:04 PM,08:24 AM,05:44 AM,06:36 PM,25,31,31,27,77,82,85,5.8,1002,27,6,51,44
2020-02-12 12:00:00,27,23,0.0,8.1,6,6,68,09:04 PM,08:24 AM,05:44 AM,06:36 PM,25,32,32,27,73,89,86,7.9,1002,27,4,35,41
2020-02-12 15:00:00,27,23,0.0,8.1,6,6,68,09:04 PM,08:24 AM,05:44 AM,06:36 PM,25,32,32,27,64,74,88,6.0,1001,27,6,13,34
2020-02-12 18:00:00,27,23,0.0,8.1,6,1,68,09:04 PM,08:24 AM,05:44 AM,06:36 PM,25,32,32,27,53,68,88,6.9,1002,27,4,13,27
2020-02-12 21:00:00,27,23,0.0,8.1,6,1,68,09:04 PM,08:24 AM,05:44 AM,06:36 PM,25,30,30,26,42,87,87,4.9,1003,26,7,19,23
2020-02-13 00:00:00,28,27,0.0,8.1,6,1,60,09:47 PM,09:27 AM,05:45 AM,06:36 PM,25,28,28,24,40,85,87,5.1,1003,24,8,15,22
2020-02-13 03:00:00,28,27,0.0,8.1,6,1,60,09:47 PM,09:27 AM,05:45 AM,06:36 PM,25,31,31,27,31,86,88,2.0,1003,27,9,122,21
2020-02-13 06:00:00,28,27,0.0,8.1,6,1,60,09:47 PM,09:27 AM,05:45 AM,06:36 PM,25,31,31,27,24,85,88,2.1,1003,27,8,352,17
2020-02-13 09:00:00,28,27,0.0,8.1,6,6,60,09:47 PM,09:27 AM,05:45 AM,06:36 PM,25,32,32,28,20,74,87,1.1,1005,28,10,352,15
2020-02-13 12:00:00,28,27,0.0,8.1,6,6,60,09:47 PM,09:27 AM,05:45 AM,06:36 PM,25,33,33,28,19,76,84,1.1,1005,28,9,237,14
2020-02-13 15:00:00,28,27,0.0,8.1,6,6,60,09:47 PM,09:27 AM,05:45 AM,06:36 PM,25,33,33,28,10,85,82,0.4,1004,28,9,13,8
2020-02-13 18:00:00,28,27,0.0,8.1,6,1,60,09:47 PM,09:27 AM,05:45 AM,06:36 PM,25,32,32,28,6,86,83,0.5,1005,28,9,29,5
2020-02-13 21:00:00,28,27,0.0,8.1,6,1,60,09:47 PM,09:27 AM,05:45 AM,06:36 PM,25,32,32,27,5,86,85,0.8,1007,27,9,35,4
2020-02-14 00:00:00,29,26,0.0,12.9,6,1,53,10:28 PM,10:28 AM,05:45 AM,06:35 PM,25,31,31,27,6,87,87,1.1,1006,27,9,57,4
2020-02-14 03:00:00,29,26,0.0,12.9,6,1,53,10:28 PM,10:28 AM,05:45 AM,06:35 PM,25,30,30,27,7,84,89,0.4,1006,27,9,85,5
2020-02-14 06:00:00,29,26,0.0,12.9,6,1,53,10:28 PM,10:28 AM,05:45 AM,06:35 PM,24,30,30,27,7,56,86,0.2,1006,27,9,105,5
2020-02-14 09:00:00,29,26,0.0,12.9,6,7,53,10:28 PM,10:28 AM,05:45 AM,06:35 PM,24,32,32,28,8,9,81,0.0,1008,28,10,107,7
2020-02-14 12:00:00,29,26,0.0,12.9,6,7,53,10:28 PM,10:28 AM,05:45 AM,06:35 PM,24,33,33,28,10,9,77,0.0,1007,28,10,82,9
2020-02-14 15:00:00,29,26,0.0,12.9,6,7,53,10:28 PM,10:28 AM,05:45 AM,06:35 PM,24,32,32,28,9,10,76,0.0,1005,28,10,81,8
2020-02-14 18:00:00,29,26,0.0,12.9,6,1,53,10:28 PM,10:28 AM,05:45 AM,06:35 PM,24,32,32,28,8,13,79,0.0,1006,28,10,99,7
2020-02-14 21:00:00,29,26,0.0,12.9,6,1,53,10:28 PM,10:28 AM,05:45 AM,06:35 PM,25,32,32,28,13,34,84,0.0,1007,28,10,120,10
2020-02-15 00:00:00,28,26,0.0,10.6,6,1,45,11:12 PM,11:29 AM,05:46 AM,06:34 PM,25,31,31,27,21,69,86,0.2,1007,27,10,112,15
2020-02-15 03:00:00,28,26,0.0,10.6,6,1,45,11:12 PM,11:29 AM,05:46 AM,06:34 PM,24,31,31,27,22,64,85,0.3,1006,27,10,110,16
2020-02-15 06:00:00,28,26,0.0,10.6,6,1,45,11:12 PM,11:29 AM,05:46 AM,06:34 PM,24,31,31,27,24,64,85,0.4,1007,27,10,102,18
2020-02-15 09:00:00,28,26,0.0,10.6,6,6,45,11:12 PM,11:29 AM,05:46 AM,06:34 PM,25,32,32,28,28,60,83,1.6,1008,28,9,92,19
2020-02-15 12:00:00,28,26,0.0,10.6,6,6,45,11:12 PM,11:29 AM,05:46 AM,06:34 PM,24,32,32,28,31,57,80,2.0,1008,28,8,95,21
2020-02-15 15:00:00,28,26,0.0,10.6,6,6,45,11:12 PM,11:29 AM,05:46 AM,06:34 PM,24,32,32,28,26,71,77,0.6,1006,28,9,101,21
2020-02-15 18:00:00,28,26,0.0,10.6,6,1,45,11:12 PM,11:29 AM,05:46 AM,06:34 PM,24,31,31,28,28,67,79,0.6,1007,28,9,105,23
2020-02-15 21:00:00,28,26,0.0,10.6,6,1,45,11:12 PM,11:29 AM,05:46 AM,06:34 PM,23,30,30,26,31,66,83,0.3,1008,26,10,104,24
2020-02-16 00:00:00,28,26,0.0,8.0,6,1,38,11:57 PM,12:28 PM,05:47 AM,06:34 PM,23,29,29,26,30,79,81,0.2,1008,26,9,102,23
2020-02-16 03:00:00,28,26,0.0,8.0,6,1,38,11:57 PM,12:28 PM,05:47 AM,06:34 PM,22,28,28,26,28,77,80,0.1,1007,26,10,101,22
2020-02-16 06:00:00,28,26,0.0,8.0,6,1,38,11:57 PM,12:28 PM,05:47 AM,06:34 PM,22,28,28,26,27,75,77,0.2,1008,26,9,106,22
2020-02-16 09:00:00,28,26,0.0,8.0,6,6,38,11:57 PM,12:28 PM,05:47 AM,06:34 PM,22,29,29,27,26,70,73,0.1,1008,27,10,105,22
2020-02-16 12:00:00,28,26,0.0,8.0,6,6,38,11:57 PM,12:28 PM,05:47 AM,06:34 PM,22,30,30,28,23,72,71,0.1,1008,28,10,104,20
2020-02-16 15:00:00,28,26,0.0,8.0,6,6,38,11:57 PM,12:28 PM,05:47 AM,06:34 PM,23,30,30,27,29,70,75,0.4,1007,27,9,104,24
2020-02-16 18:00:00,28,26,0.0,8.0,6,1,38,11:57 PM,12:28 PM,05:47 AM,06:34 PM,23,30,30,27,34,66,76,0.7,1007,27,10,107,26
2020-02-16 21:00:00,28,26,0.0,8.0,6,1,38,11:57 PM,12:28 PM,05:47 AM,06:34 PM,22,29,29,27,29,73,78,0.4,1009,27,9,112,22
2020-02-17 00:00:00,28,26,0.0,10.6,6,1,30,No moonrise,01:28 PM,05:47 AM,06:33 PM,22,29,29,26,25,75,80,0.6,1009,26,9,117,19
2020-02-17 03:00:00,28,26,0.0,10.6,6,1,30,No moonrise,01:28 PM,05:47 AM,06:33 PM,23,29,29,26,30,81,81,1.1,1007,26,9,120,22
2020-02-17 06:00:00,28,26,0.0,10.6,6,1,30,No moonrise,01:28 PM,05:47 AM,06:33 PM,23,29,29,26,38,82,81,1.5,1008,26,10,107,27
2020-02-17 09:00:00,28,26,0.0,10.6,6,6,30,No moonrise,01:28 PM,05:47 AM,06:33 PM,22,29,29,27,35,68,74,1.0,1008,27,10,109,26
2020-02-17 12:00:00,28,26,0.0,10.6,6,7,30,No moonrise,01:28 PM,05:47 AM,06:33 PM,21,30,30,28,27,57,66,0.7,1008,28,10,110,21
2020-02-17 15:00:00,28,26,0.0,10.6,6,6,30,No moonrise,01:28 PM,05:47 AM,06:33 PM,22,30,30,28,24,31,69,0.0,1007,28,10,107,21
2020-02-17 18:00:00,28,26,0.0,10.6,6,1,30,No moonrise,01:28 PM,05:47 AM,06:33 PM,23,30,30,27,29,82,77,0.1,1007,27,10,113,24
2020-02-17 21:00:00,28,26,0.0,10.6,6,1,30,No moonrise,01:28 PM,05:47 AM,06:33 PM,23,29,29,26,29,58,81,0.1,1008,26,10,116,23
2020-02-18 00:00:00,28,25,0.0,10.6,7,1,22,12:45 AM,02:26 PM,05:48 AM,06:33 PM,23,29,29,26,28,30,82,0.0,1008,26,10,116,21
2020-02-18 03:00:00,28,25,0.0,10.6,7,1,22,12:45 AM,02:26 PM,05:48 AM,06:33 PM,22,28,28,26,26,49,82,0.0,1006,26,10,120,19
2020-02-18 06:00:00,28,25,0.0,10.6,7,1,22,12:45 AM,02:26 PM,05:48 AM,06:33 PM,22,28,28,26,23,60,79,0.1,1007,26,10,128,18
2020-02-18 09:00:00,28,25,0.0,10.6,7,6,22,12:45 AM,02:26 PM,05:48 AM,06:33 PM,22,30,30,27,19,33,73,0.1,1007,27,10,122,17
2020-02-18 12:00:00,28,25,0.0,10.6,7,6,22,12:45 AM,02:26 PM,05:48 AM,06:33 PM,22,31,31,28,26,79,72,0.3,1007,28,9,105,21
2020-02-18 15:00:00,28,25,0.0,10.6,7,6,22,12:45 AM,02:26 PM,05:48 AM,06:33 PM,22,30,30,28,22,85,72,0.3,1006,28,10,104,18
2020-02-18 18:00:00,28,25,0.0,10.6,7,1,22,12:45 AM,02:26 PM,05:48 AM,06:33 PM,22,30,30,27,23,80,75,0.2,1006,27,9,110,19
2020-02-18 21:00:00,28,25,0.0,10.6,7,1,22,12:45 AM,02:26 PM,05:48 AM,06:33 PM,23,29,29,26,30,69,81,0.6,1007,26,9,112,23
2020-02-19 00:00:00,27,25,0.0,11.9,6,1,15,01:36 AM,03:22 PM,05:48 AM,06:32 PM,23,29,29,26,28,64,83,0.9,1007,26,10,110,22
2020-02-19 03:00:00,27,25,0.0,11.9,6,1,15,01:36 AM,03:22 PM,05:48 AM,06:32 PM,23,28,28,26,22,70,83,0.1,1006,26,9,111,17
2020-02-19 06:00:00,27,25,0.0,11.9,6,1,15,01:36 AM,03:22 PM,05:48 AM,06:32 PM,23,28,28,26,24,46,83,0.2,1007,26,10,111,19
2020-02-19 09:00:00,27,25,0.0,11.9,6,6,15,01:36 AM,03:22 PM,05:48 AM,06:32 PM,22,29,29,27,25,69,78,0.6,1007,27,10,107,20
2020-02-19 12:00:00,27,25,0.0,11.9,6,7,15,01:36 AM,03:22 PM,05:48 AM,06:32 PM,22,30,30,27,20,63,74,0.3,1007,27,9,97,17
2020-02-19 15:00:00,27,25,0.0,11.9,6,7,15,01:36 AM,03:22 PM,05:48 AM,06:32 PM,22,29,29,27,18,38,74,0.0,1006,27,10,97,15
2020-02-19 18:00:00,27,25,0.0,11.9,6,1,15,01:36 AM,03:22 PM,05:48 AM,06:32 PM,22,29,29,26,21,40,76,0.0,1007,26,10,105,17
2020-02-19 21:00:00,27,25,0.0,11.9,6,1,15,01:36 AM,03:22 PM,05:48 AM,06:32 PM,22,28,28,26,21,30,79,0.0,1008,26,10,103,17
