date_time,Kootingal_maxtempC,Kootingal_mintempC,Kootingal_totalSnow_cm,Kootingal_sunHour,Kootingal_uvIndex,Kootingal_uvIndex,Kootingal_moon_illumination,Kootingal_moonrise,Kootingal_moonset,Kootingal_sunrise,Kootingal_sunset,Kootingal_DewPointC,Kootingal_FeelsLikeC,Kootingal_HeatIndexC,Kootingal_WindChillC,Kootingal_WindGustKmph,Kootingal_cloudcover,Kootingal_humidity,Kootingal_precipMM,Kootingal_pressure,Kootingal_tempC,Kootingal_visibility,Kootingal_winddirDegree,Kootingal_windspeedKmph
2020-03-29 09:00:00,26,14,0.0,8.7,6,5,32,10:03 AM,08:51 PM,06:05 AM,05:56 PM,13,20,21,20,5,15,65,0.0,1020,20,10,80,4
2020-03-29 12:00:00,26,14,0.0,8.7,6,6,32,10:03 AM,08:51 PM,06:05 AM,05:56 PM,13,26,26,25,6,20,48,0.0,1018,25,10,221,5
2020-03-29 15:00:00,26,14,0.0,8.7,6,7,32,10:03 AM,08:51 PM,06:05 AM,05:56 PM,12,26,26,25,7,21,43,0.0,1016,25,10,294,6
2020-03-29 18:00:00,26,14,0.0,8.7,6,1,32,10:03 AM,08:51 PM,06:05 AM,05:56 PM,12,22,22,22,6,21,52,0.0,1017,22,10,103,4
2020-03-29 21:00:00,26,14,0.0,8.7,6,1,32,10:03 AM,08:51 PM,06:05 AM,05:56 PM,12,20,20,20,6,28,62,0.0,1018,20,10,39,3
2020-03-30 00:00:00,23,16,0.0,5.8,5,1,40,10:59 AM,09:33 PM,06:06 AM,05:55 PM,12,18,18,18,10,24,69,0.0,1018,18,10,68,5
2020-03-30 03:00:00,23,16,0.0,5.8,5,1,40,10:59 AM,09:33 PM,06:06 AM,05:55 PM,12,17,17,17,11,13,74,0.0,1016,17,10,77,5
2020-03-30 06:00:00,23,16,0.0,5.8,5,1,40,10:59 AM,09:33 PM,06:06 AM,05:55 PM,13,17,17,17,9,20,76,0.0,1016,17,10,73,5
2020-03-30 09:00:00,23,16,0.0,5.8,5,6,40,10:59 AM,09:33 PM,06:06 AM,05:55 PM,14,21,22,21,10,39,65,0.0,1017,21,10,248,8
2020-03-30 12:00:00,23,16,0.0,5.8,5,6,40,10:59 AM,09:33 PM,06:06 AM,05:55 PM,16,20,21,20,8,82,79,2.5,1016,20,8,238,6
2020-03-30 15:00:00,23,16,0.0,5.8,5,4,40,10:59 AM,09:33 PM,06:06 AM,05:55 PM,17,18,18,18,7,100,93,8.3,1015,18,6,203,5
2020-03-30 18:00:00,23,16,0.0,5.8,5,1,40,10:59 AM,09:33 PM,06:06 AM,05:55 PM,17,17,17,17,7,88,95,4.2,1015,17,8,130,4
2020-03-30 21:00:00,23,16,0.0,5.8,5,1,40,10:59 AM,09:33 PM,06:06 AM,05:55 PM,16,17,17,17,6,76,94,0.9,1016,17,9,98,3
2020-03-31 00:00:00,25,15,0.0,8.7,5,1,44,11:57 AM,10:19 PM,06:06 AM,05:53 PM,15,16,16,16,6,33,94,0.3,1016,16,10,84,3
2020-03-31 03:00:00,25,15,0.0,8.7,5,1,44,11:57 AM,10:19 PM,06:06 AM,05:53 PM,14,16,15,16,7,13,94,0.0,1016,15,10,87,3
2020-03-31 06:00:00,25,15,0.0,8.7,5,1,44,11:57 AM,10:19 PM,06:06 AM,05:53 PM,14,16,15,16,8,8,91,0.0,1017,15,10,92,4
2020-03-31 09:00:00,25,15,0.0,8.7,5,6,44,11:57 AM,10:19 PM,06:06 AM,05:53 PM,15,21,22,21,4,4,72,0.0,1018,21,10,141,3
2020-03-31 12:00:00,25,15,0.0,8.7,5,6,44,11:57 AM,10:19 PM,06:06 AM,05:53 PM,13,25,25,25,6,11,50,0.0,1016,25,10,202,5
2020-03-31 15:00:00,25,15,0.0,8.7,5,7,44,11:57 AM,10:19 PM,06:06 AM,05:53 PM,11,26,26,25,9,13,41,0.0,1015,25,10,231,7
2020-03-31 18:00:00,25,15,0.0,8.7,5,1,44,11:57 AM,10:19 PM,06:06 AM,05:53 PM,11,25,25,23,7,12,50,0.0,1016,23,10,291,4
2020-03-31 21:00:00,25,15,0.0,8.7,5,1,44,11:57 AM,10:19 PM,06:06 AM,05:53 PM,10,19,20,19,12,8,60,0.0,1018,19,10,185,6
