date_time,Oakdale_maxtempC,Oakdale_mintempC,Oakdale_totalSnow_cm,Oakdale_sunHour,Oakdale_uvIndex,Oakdale_uvIndex,Oakdale_moon_illumination,Oakdale_moonrise,Oakdale_moonset,Oakdale_sunrise,Oakdale_sunset,Oakdale_DewPointC,Oakdale_FeelsLikeC,Oakdale_HeatIndexC,Oakdale_WindChillC,Oakdale_WindGustKmph,Oakdale_cloudcover,Oakdale_humidity,Oakdale_precipMM,Oakdale_pressure,Oakdale_tempC,Oakdale_visibility,Oakdale_winddirDegree,Oakdale_windspeedKmph
2019-12-04 00:00:00,0,-5,0.0,5.1,2,1,48,02:20 PM,12:29 AM,08:33 AM,05:31 PM,-3,-6,-2,-6,28,23,90,0.0,1005,-2,10,281,15
2019-12-04 03:00:00,0,-5,0.0,5.1,2,1,48,02:20 PM,12:29 AM,08:33 AM,05:31 PM,-3,-7,-2,-7,28,24,90,0.0,1006,-2,10,292,15
2019-12-04 06:00:00,0,-5,0.0,5.1,2,1,48,02:20 PM,12:29 AM,08:33 AM,05:31 PM,-4,-8,-3,-8,24,18,91,0.0,1007,-3,10,285,12
2019-12-04 09:00:00,0,-5,0.0,5.1,2,2,48,02:20 PM,12:29 AM,08:33 AM,05:31 PM,-4,-8,-3,-8,22,24,92,0.0,1008,-3,10,287,12
2019-12-04 12:00:00,0,-5,0.0,5.1,2,2,48,02:20 PM,12:29 AM,08:33 AM,05:31 PM,-2,-5,-1,-5,20,75,94,0.0,1009,-1,10,303,14
2019-12-04 15:00:00,0,-5,0.0,5.1,2,1,48,02:20 PM,12:29 AM,08:33 AM,05:31 PM,-1,-4,0,-4,18,99,93,0.0,1010,0,10,299,14
2019-12-04 18:00:00,0,-5,0.0,5.1,2,1,48,02:20 PM,12:29 AM,08:33 AM,05:31 PM,-2,-5,-1,-5,16,84,94,0.0,1012,-1,5,293,10
2019-12-04 21:00:00,0,-5,0.0,5.1,2,1,48,02:20 PM,12:29 AM,08:33 AM,05:31 PM,-5,-7,-4,-7,13,46,95,0.0,1013,-4,2,302,6
2019-12-05 00:00:00,0,-7,0.0,3.4,1,1,55,02:42 PM,01:31 AM,08:34 AM,05:31 PM,-6,-7,-5,-7,9,37,95,0.0,1014,-5,2,220,4
2019-12-05 03:00:00,0,-7,0.0,3.4,1,1,55,02:42 PM,01:31 AM,08:34 AM,05:31 PM,-7,-9,-6,-9,12,48,95,0.0,1014,-6,2,180,5
2019-12-05 06:00:00,0,-7,0.0,3.4,1,1,55,02:42 PM,01:31 AM,08:34 AM,05:31 PM,-7,-10,-7,-10,15,71,94,0.0,1014,-7,7,166,8
2019-12-05 09:00:00,0,-7,0.0,3.4,1,1,55,02:42 PM,01:31 AM,08:34 AM,05:31 PM,-6,-8,-5,-8,14,77,94,0.0,1014,-5,5,165,8
2019-12-05 12:00:00,0,-7,0.0,3.4,1,1,55,02:42 PM,01:31 AM,08:34 AM,05:31 PM,-2,-4,-2,-4,10,92,97,0.0,1013,-2,1,193,7
2019-12-05 15:00:00,0,-7,0.0,3.4,1,1,55,02:42 PM,01:31 AM,08:34 AM,05:31 PM,-1,-3,-0,-3,12,100,98,0.0,1013,-0,1,278,9
2019-12-05 18:00:00,0,-7,0.0,3.4,1,1,55,02:42 PM,01:31 AM,08:34 AM,05:31 PM,-2,-6,-2,-6,19,100,95,0.0,1016,-2,7,333,14
2019-12-05 21:00:00,0,-7,0.0,3.4,1,1,55,02:42 PM,01:31 AM,08:34 AM,05:31 PM,-3,-5,-2,-5,27,97,92,0.0,1019,-4,10,337,17
2019-12-06 00:00:00,-7,-15,0.0,8.7,1,1,62,03:04 PM,02:31 AM,08:35 AM,05:31 PM,-4,-7,-3,-7,26,70,90,0.0,1022,-4,10,326,15
2019-12-06 03:00:00,-7,-15,0.0,8.7,1,1,62,03:04 PM,02:31 AM,08:35 AM,05:31 PM,-9,-13,-8,-13,23,38,92,0.0,1026,-8,10,325,13
2019-12-06 06:00:00,-7,-15,0.0,8.7,1,1,62,03:04 PM,02:31 AM,08:35 AM,05:31 PM,-13,-17,-12,-17,19,26,94,0.0,1029,-12,5,326,10
2019-12-06 09:00:00,-7,-15,0.0,8.7,1,1,62,03:04 PM,02:31 AM,08:35 AM,05:31 PM,-13,-17,-13,-17,13,25,94,0.0,1031,-13,7,321,8
2019-12-06 12:00:00,-7,-15,0.0,8.7,1,2,62,03:04 PM,02:31 AM,08:35 AM,05:31 PM,-11,-13,-9,-13,8,16,89,0.0,1032,-9,10,309,6
2019-12-06 15:00:00,-7,-15,0.0,8.7,1,2,62,03:04 PM,02:31 AM,08:35 AM,05:31 PM,-9,-11,-8,-11,9,30,90,0.0,1031,-8,10,254,7
2019-12-06 18:00:00,-7,-15,0.0,8.7,1,2,62,03:04 PM,02:31 AM,08:35 AM,05:31 PM,-11,-14,-10,-14,12,73,93,0.0,1031,-10,10,199,7
2019-12-06 21:00:00,-7,-15,0.0,8.7,1,1,62,03:04 PM,02:31 AM,08:35 AM,05:31 PM,-11,-15,-11,-15,16,97,94,0.0,1029,-14,5,179,8
2019-12-07 00:00:00,-1,-10,0.0,8.7,1,1,70,03:26 PM,03:33 AM,08:36 AM,05:31 PM,-10,-14,-10,-14,14,68,93,0.0,1027,-11,7,171,8
2019-12-07 03:00:00,-1,-10,0.0,8.7,1,1,70,03:26 PM,03:33 AM,08:36 AM,05:31 PM,-11,-14,-10,-14,16,40,92,0.0,1026,-10,10,175,8
2019-12-07 06:00:00,-1,-10,0.0,8.7,1,1,70,03:26 PM,03:33 AM,08:36 AM,05:31 PM,-10,-13,-9,-13,15,44,91,0.0,1024,-9,10,175,7
2019-12-07 09:00:00,-1,-10,0.0,8.7,1,2,70,03:26 PM,03:33 AM,08:36 AM,05:31 PM,-9,-11,-8,-11,14,39,92,0.0,1022,-8,10,169,8
2019-12-07 12:00:00,-1,-10,0.0,8.7,1,2,70,03:26 PM,03:33 AM,08:36 AM,05:31 PM,-5,-8,-4,-8,16,37,92,0.0,1020,-4,10,171,12
2019-12-07 15:00:00,-1,-10,0.0,8.7,1,2,70,03:26 PM,03:33 AM,08:36 AM,05:31 PM,-2,-6,-1,-6,21,45,91,0.0,1016,-1,10,170,15
2019-12-07 18:00:00,-1,-10,0.0,8.7,1,2,70,03:26 PM,03:33 AM,08:36 AM,05:31 PM,-2,-4,-1,-4,30,49,88,0.0,1013,-2,10,171,18
2019-12-07 21:00:00,-1,-10,0.0,8.7,1,1,70,03:26 PM,03:33 AM,08:36 AM,05:31 PM,-2,-5,-3,-5,37,27,82,0.0,1010,-5,10,185,20
2019-12-08 00:00:00,0,-3,0.0,5.1,2,1,77,03:49 PM,04:35 AM,08:37 AM,05:31 PM,-1,-4,-0,-4,39,61,83,0.0,1007,-1,10,203,21
2019-12-08 03:00:00,0,-3,0.0,5.1,2,1,77,03:49 PM,04:35 AM,08:37 AM,05:31 PM,0,-3,2,-3,30,73,89,0.0,1007,2,10,223,17
2019-12-08 06:00:00,0,-3,0.0,5.1,2,1,77,03:49 PM,04:35 AM,08:37 AM,05:31 PM,-1,-4,-0,-4,22,45,93,0.0,1008,-0,10,254,12
2019-12-08 09:00:00,0,-3,0.0,5.1,2,2,77,03:49 PM,04:35 AM,08:37 AM,05:31 PM,-3,-7,-3,-7,18,58,94,0.0,1009,-3,5,288,11
2019-12-08 12:00:00,0,-3,0.0,5.1,2,1,77,03:49 PM,04:35 AM,08:37 AM,05:31 PM,-2,-5,-1,-5,12,90,98,0.0,1010,-1,1,304,9
2019-12-08 15:00:00,0,-3,0.0,5.1,2,1,77,03:49 PM,04:35 AM,08:37 AM,05:31 PM,-0,-2,0,-2,9,100,99,0.0,1010,0,0,328,7
2019-12-08 18:00:00,0,-3,0.0,5.1,2,1,77,03:49 PM,04:35 AM,08:37 AM,05:31 PM,-1,-3,-1,-3,10,93,97,0.1,1010,-1,7,125,7
2019-12-08 21:00:00,0,-3,0.0,5.1,2,1,77,03:49 PM,04:35 AM,08:37 AM,05:31 PM,-2,-2,-1,-2,6,96,98,0.0,1009,-1,3,77,4
2019-12-09 00:00:00,-3,-17,1.0,3.3,1,1,84,04:15 PM,05:40 AM,08:38 AM,05:31 PM,-1,-2,-1,-2,5,100,98,0.0,1008,-1,0,105,3
2019-12-09 03:00:00,-3,-17,1.0,3.3,1,1,84,04:15 PM,05:40 AM,08:38 AM,05:31 PM,-1,-3,-1,-3,9,100,98,0.0,1006,-1,0,65,6
2019-12-09 06:00:00,-3,-17,1.0,3.3,1,1,84,04:15 PM,05:40 AM,08:38 AM,05:31 PM,-3,-7,-3,-7,17,100,97,0.0,1006,-3,7,248,12
2019-12-09 09:00:00,-3,-17,1.0,3.3,1,1,84,04:15 PM,05:40 AM,08:38 AM,05:31 PM,-5,-11,-5,-11,27,100,96,2.2,1006,-5,5,340,19
2019-12-09 12:00:00,-3,-17,1.0,3.3,1,1,84,04:15 PM,05:40 AM,08:38 AM,05:31 PM,-9,-15,-8,-15,28,100,93,1.1,1008,-8,7,330,22
2019-12-09 15:00:00,-3,-17,1.0,3.3,1,1,84,04:15 PM,05:40 AM,08:38 AM,05:31 PM,-11,-18,-10,-18,27,100,92,0.1,1010,-10,7,320,22
2019-12-09 18:00:00,-3,-17,1.0,3.3,1,1,84,04:15 PM,05:40 AM,08:38 AM,05:31 PM,-13,-20,-12,-20,27,100,92,0.1,1013,-12,8,308,19
2019-12-09 21:00:00,-3,-17,1.0,3.3,1,1,84,04:15 PM,05:40 AM,08:38 AM,05:31 PM,-16,-24,-15,-24,24,100,94,0.1,1016,-15,7,291,17
2019-12-10 00:00:00,-18,-24,0.0,3.3,1,1,92,04:46 PM,06:46 AM,08:39 AM,05:31 PM,-21,-28,-20,-28,22,44,93,0.0,1019,-20,8,292,13
2019-12-10 03:00:00,-18,-24,0.0,3.3,1,1,92,04:46 PM,06:46 AM,08:39 AM,05:31 PM,-24,-30,-23,-30,19,51,91,0.0,1021,-23,10,288,10
2019-12-10 06:00:00,-18,-24,0.0,3.3,1,1,92,04:46 PM,06:46 AM,08:39 AM,05:31 PM,-24,-30,-23,-30,17,89,89,0.0,1023,-23,10,279,9
2019-12-10 09:00:00,-18,-24,0.0,3.3,1,1,92,04:46 PM,06:46 AM,08:39 AM,05:31 PM,-22,-29,-21,-29,18,100,91,0.0,1026,-21,10,285,12
2019-12-10 12:00:00,-18,-24,0.0,3.3,1,1,92,04:46 PM,06:46 AM,08:39 AM,05:31 PM,-19,-27,-18,-27,17,100,91,0.0,1027,-18,10,292,14
2019-12-10 15:00:00,-18,-24,0.0,3.3,1,1,92,04:46 PM,06:46 AM,08:39 AM,05:31 PM,-19,-26,-18,-26,19,100,91,0.0,1027,-18,10,279,15
2019-12-10 18:00:00,-18,-24,0.0,3.3,1,1,92,04:46 PM,06:46 AM,08:39 AM,05:31 PM,-22,-23,-19,-23,19,64,93,0.0,1028,-20,5,261,12
2019-12-10 21:00:00,-18,-24,0.0,3.3,1,1,92,04:46 PM,06:46 AM,08:39 AM,05:31 PM,-24,-28,-22,-28,17,36,95,0.0,1028,-23,2,249,9
2019-12-11 00:00:00,-17,-26,0.0,8.7,1,1,99,05:23 PM,07:54 AM,08:40 AM,05:31 PM,-25,-31,-24,-31,17,71,97,0.0,1028,-24,1,238,8
2019-12-11 03:00:00,-17,-26,0.0,8.7,1,1,99,05:23 PM,07:54 AM,08:40 AM,05:31 PM,-25,-32,-24,-32,18,83,97,0.0,1029,-24,0,259,9
2019-12-11 06:00:00,-17,-26,0.0,8.7,1,1,99,05:23 PM,07:54 AM,08:40 AM,05:31 PM,-26,-33,-25,-33,18,53,96,0.0,1031,-25,1,290,9
2019-12-11 09:00:00,-17,-26,0.0,8.7,1,1,99,05:23 PM,07:54 AM,08:40 AM,05:31 PM,-26,-32,-25,-32,14,26,94,0.0,1034,-25,7,287,8
2019-12-11 12:00:00,-17,-26,0.0,8.7,1,2,99,05:23 PM,07:54 AM,08:40 AM,05:31 PM,-22,-26,-20,-26,9,22,87,0.0,1036,-20,10,276,6
2019-12-11 15:00:00,-17,-26,0.0,8.7,1,2,99,05:23 PM,07:54 AM,08:40 AM,05:31 PM,-19,-22,-18,-22,7,58,87,0.0,1035,-18,10,247,5
2019-12-11 18:00:00,-17,-26,0.0,8.7,1,1,99,05:23 PM,07:54 AM,08:40 AM,05:31 PM,-19,-22,-18,-22,6,92,92,0.0,1035,-18,10,200,5
2019-12-11 21:00:00,-17,-26,0.0,8.7,1,1,99,05:23 PM,07:54 AM,08:40 AM,05:31 PM,-18,-23,-20,-23,10,100,92,0.0,1033,-22,10,149,7
2019-12-12 00:00:00,-7,-15,4.5,3.3,1,1,100,06:08 PM,09:00 AM,08:40 AM,05:31 PM,-17,-21,-17,-21,12,100,92,0.1,1031,-18,7,125,8
2019-12-12 03:00:00,-7,-15,4.5,3.3,1,1,100,06:08 PM,09:00 AM,08:40 AM,05:31 PM,-16,-21,-14,-21,19,77,90,0.1,1028,-14,8,111,13
2019-12-12 06:00:00,-7,-15,4.5,3.3,1,1,100,06:08 PM,09:00 AM,08:40 AM,05:31 PM,-13,-19,-12,-19,21,89,93,0.1,1024,-12,7,109,14
2019-12-12 09:00:00,-7,-15,4.5,3.3,1,1,100,06:08 PM,09:00 AM,08:40 AM,05:31 PM,-11,-16,-10,-16,17,94,95,1.3,1021,-10,3,84,12
2019-12-12 12:00:00,-7,-15,4.5,3.3,1,1,100,06:08 PM,09:00 AM,08:40 AM,05:31 PM,-9,-13,-8,-13,11,94,95,2.5,1020,-8,2,63,9
2019-12-12 15:00:00,-7,-15,4.5,3.3,1,1,100,06:08 PM,09:00 AM,08:40 AM,05:31 PM,-8,-12,-7,-12,11,99,94,1.1,1018,-7,4,30,8
2019-12-12 18:00:00,-7,-15,4.5,3.3,1,1,100,06:08 PM,09:00 AM,08:40 AM,05:31 PM,-11,-15,-10,-15,13,79,96,0.2,1019,-10,6,233,8
2019-12-12 21:00:00,-7,-15,4.5,3.3,1,1,100,06:08 PM,09:00 AM,08:40 AM,05:31 PM,-13,-16,-13,-16,12,72,97,0.1,1019,-13,4,335,6
2019-12-13 00:00:00,-8,-15,4.2,3.3,1,1,87,07:03 PM,10:03 AM,08:41 AM,05:31 PM,-14,-17,-14,-17,10,68,97,0.0,1019,-14,2,322,5
2019-12-13 03:00:00,-8,-15,4.2,3.3,1,1,87,07:03 PM,10:03 AM,08:41 AM,05:31 PM,-15,-17,-14,-17,8,89,98,0.0,1019,-14,1,255,4
2019-12-13 06:00:00,-8,-15,4.2,3.3,1,1,87,07:03 PM,10:03 AM,08:41 AM,05:31 PM,-15,-16,-15,-16,5,82,98,0.1,1019,-15,7,168,3
2019-12-13 09:00:00,-8,-15,4.2,3.3,1,1,87,07:03 PM,10:03 AM,08:41 AM,05:31 PM,-14,-16,-14,-16,7,91,97,0.0,1017,-14,5,138,4
2019-12-13 12:00:00,-8,-15,4.2,3.3,1,1,87,07:03 PM,10:03 AM,08:41 AM,05:31 PM,-12,-14,-11,-14,8,100,94,0.1,1016,-11,4,165,6
2019-12-13 15:00:00,-8,-15,4.2,3.3,1,1,87,07:03 PM,10:03 AM,08:41 AM,05:31 PM,-9,-12,-9,-12,8,100,94,1.6,1013,-9,3,157,6
2019-12-13 18:00:00,-8,-15,4.2,3.3,1,1,87,07:03 PM,10:03 AM,08:41 AM,05:31 PM,-11,-12,-10,-12,7,100,96,2.4,1012,-10,2,164,4
2019-12-13 21:00:00,-8,-15,4.2,3.3,1,1,87,07:03 PM,10:03 AM,08:41 AM,05:31 PM,-10,-14,-11,-14,9,100,97,0.9,1012,-14,4,245,6
2019-12-14 00:00:00,-14,-20,0.3,3.3,1,1,79,08:06 PM,10:59 AM,08:42 AM,05:31 PM,-10,-15,-10,-15,15,100,95,0.2,1012,-11,5,300,10
2019-12-14 03:00:00,-14,-20,0.3,3.3,1,1,79,08:06 PM,10:59 AM,08:42 AM,05:31 PM,-13,-19,-12,-19,21,100,94,0.1,1013,-12,8,300,13
2019-12-14 06:00:00,-14,-20,0.3,3.3,1,1,79,08:06 PM,10:59 AM,08:42 AM,05:31 PM,-15,-21,-14,-21,22,100,94,0.1,1014,-14,10,299,14
2019-12-14 09:00:00,-14,-20,0.3,3.3,1,1,79,08:06 PM,10:59 AM,08:42 AM,05:31 PM,-16,-23,-15,-23,23,100,93,0.0,1015,-15,10,305,15
2019-12-14 12:00:00,-14,-20,0.3,3.3,1,1,79,08:06 PM,10:59 AM,08:42 AM,05:31 PM,-16,-23,-15,-23,20,100,93,0.0,1016,-15,10,306,16
2019-12-14 15:00:00,-14,-20,0.3,3.3,1,1,79,08:06 PM,10:59 AM,08:42 AM,05:31 PM,-15,-22,-14,-22,21,100,92,0.0,1016,-14,10,305,16
2019-12-14 18:00:00,-14,-20,0.3,3.3,1,1,79,08:06 PM,10:59 AM,08:42 AM,05:31 PM,-17,-24,-17,-24,22,86,93,0.0,1018,-17,10,303,14
2019-12-14 21:00:00,-14,-20,0.3,3.3,1,1,79,08:06 PM,10:59 AM,08:42 AM,05:31 PM,-20,-27,-19,-27,22,63,96,0.0,1020,-19,5,306,11
2019-12-15 00:00:00,-16,-24,0.0,8.7,1,1,72,09:17 PM,11:47 AM,08:43 AM,05:31 PM,-22,-29,-21,-29,21,57,96,0.0,1021,-21,2,307,10
2019-12-15 03:00:00,-16,-24,0.0,8.7,1,1,72,09:17 PM,11:47 AM,08:43 AM,05:31 PM,-23,-30,-23,-30,17,61,96,0.0,1023,-23,2,301,8
2019-12-15 06:00:00,-16,-24,0.0,8.7,1,1,72,09:17 PM,11:47 AM,08:43 AM,05:31 PM,-24,-29,-24,-29,13,48,96,0.0,1023,-24,2,309,6
2019-12-15 09:00:00,-16,-24,0.0,8.7,1,1,72,09:17 PM,11:47 AM,08:43 AM,05:31 PM,-24,-28,-23,-28,9,35,95,0.0,1024,-23,2,269,5
2019-12-15 12:00:00,-16,-24,0.0,8.7,1,1,72,09:17 PM,11:47 AM,08:43 AM,05:31 PM,-20,-23,-19,-23,7,54,89,0.0,1024,-19,7,222,5
2019-12-15 15:00:00,-16,-24,0.0,8.7,1,1,72,09:17 PM,11:47 AM,08:43 AM,05:31 PM,-18,-21,-16,-21,8,51,89,0.0,1023,-16,10,196,6
2019-12-15 18:00:00,-16,-24,0.0,8.7,1,2,72,09:17 PM,11:47 AM,08:43 AM,05:31 PM,-20,-24,-19,-24,11,33,92,0.0,1022,-19,10,194,6
2019-12-15 21:00:00,-16,-24,0.0,8.7,1,1,72,09:17 PM,11:47 AM,08:43 AM,05:31 PM,-21,-24,-19,-24,14,76,91,0.0,1022,-22,10,197,7
2019-12-16 00:00:00,-9,-16,0.0,5.1,2,1,65,10:30 PM,12:27 PM,08:44 AM,05:31 PM,-16,-21,-17,-21,16,70,95,0.0,1022,-18,5,213,8
2019-12-16 03:00:00,-9,-16,0.0,5.1,2,1,65,10:30 PM,12:27 PM,08:44 AM,05:31 PM,-15,-20,-14,-20,18,94,96,0.1,1022,-14,7,216,10
2019-12-16 06:00:00,-9,-16,0.0,5.1,2,1,65,10:30 PM,12:27 PM,08:44 AM,05:31 PM,-15,-19,-14,-19,16,82,97,0.0,1022,-14,5,252,8
2019-12-16 09:00:00,-9,-16,0.0,5.1,2,1,65,10:30 PM,12:27 PM,08:44 AM,05:31 PM,-14,-19,-14,-19,13,70,97,0.0,1024,-14,2,263,6
2019-12-16 12:00:00,-9,-16,0.0,5.1,2,1,65,10:30 PM,12:27 PM,08:44 AM,05:31 PM,-12,-16,-11,-16,10,78,95,0.0,1024,-11,7,258,8
2019-12-16 15:00:00,-9,-16,0.0,5.1,2,1,65,10:30 PM,12:27 PM,08:44 AM,05:31 PM,-10,-14,-10,-14,12,54,93,0.0,1024,-10,10,280,9
2019-12-16 18:00:00,-9,-16,0.0,5.1,2,2,65,10:30 PM,12:27 PM,08:44 AM,05:31 PM,-13,-17,-13,-17,13,22,93,0.0,1024,-13,10,272,8
2019-12-16 21:00:00,-9,-16,0.0,5.1,2,1,65,10:30 PM,12:27 PM,08:44 AM,05:31 PM,-13,-17,-13,-17,16,55,96,0.0,1024,-15,3,242,8
2019-12-17 00:00:00,-8,-17,0.0,3.3,1,1,58,11:45 PM,01:01 PM,08:44 AM,05:32 PM,-11,-16,-11,-16,21,76,96,0.0,1023,-12,1,229,10
2019-12-17 03:00:00,-8,-17,0.0,3.3,1,1,58,11:45 PM,01:01 PM,08:44 AM,05:32 PM,-12,-17,-11,-17,21,52,95,0.0,1022,-11,2,243,10
2019-12-17 06:00:00,-8,-17,0.0,3.3,1,1,58,11:45 PM,01:01 PM,08:44 AM,05:32 PM,-13,-18,-12,-18,21,59,95,0.0,1021,-12,2,261,10
2019-12-17 09:00:00,-8,-17,0.0,3.3,1,1,58,11:45 PM,01:01 PM,08:44 AM,05:32 PM,-12,-18,-12,-18,20,70,95,0.0,1021,-12,2,279,11
2019-12-17 12:00:00,-8,-17,0.0,3.3,1,1,58,11:45 PM,01:01 PM,08:44 AM,05:32 PM,-10,-16,-9,-16,18,89,93,0.0,1021,-9,7,295,13
2019-12-17 15:00:00,-8,-17,0.0,3.3,1,1,58,11:45 PM,01:01 PM,08:44 AM,05:32 PM,-10,-15,-9,-15,19,99,91,0.0,1021,-9,10,310,15
2019-12-17 18:00:00,-8,-17,0.0,3.3,1,1,58,11:45 PM,01:01 PM,08:44 AM,05:32 PM,-13,-19,-12,-19,22,50,92,0.0,1024,-12,10,321,13
2019-12-17 21:00:00,-8,-17,0.0,3.3,1,1,58,11:45 PM,01:01 PM,08:44 AM,05:32 PM,-17,-23,-16,-23,22,14,92,0.0,1026,-16,10,334,12
2019-12-18 00:00:00,-14,-23,0.0,6.9,2,1,50,No moonrise,01:31 PM,08:45 AM,05:32 PM,-20,-26,-19,-26,18,15,93,0.0,1029,-19,10,343,9
2019-12-18 03:00:00,-14,-23,0.0,6.9,2,1,50,No moonrise,01:31 PM,08:45 AM,05:32 PM,-23,-26,-22,-26,10,15,94,0.0,1030,-22,10,120,5
2019-12-18 06:00:00,-14,-23,0.0,6.9,2,1,50,No moonrise,01:31 PM,08:45 AM,05:32 PM,-23,-23,-22,-23,4,16,92,0.0,1030,-22,10,130,2
2019-12-18 09:00:00,-14,-23,0.0,6.9,2,2,50,No moonrise,01:31 PM,08:45 AM,05:32 PM,-22,-24,-21,-24,7,61,91,0.0,1030,-21,10,157,4
2019-12-18 12:00:00,-14,-23,0.0,6.9,2,1,50,No moonrise,01:31 PM,08:45 AM,05:32 PM,-19,-24,-18,-24,14,58,88,0.0,1028,-18,10,150,11
2019-12-18 15:00:00,-14,-23,0.0,6.9,2,2,50,No moonrise,01:31 PM,08:45 AM,05:32 PM,-17,-22,-15,-22,19,25,86,0.0,1025,-15,10,152,14
2019-12-18 18:00:00,-14,-23,0.0,6.9,2,2,50,No moonrise,01:31 PM,08:45 AM,05:32 PM,-16,-22,-14,-22,24,37,87,0.0,1023,-14,10,157,15
