date_time,Cloncurry_maxtempC,Cloncurry_mintempC,Cloncurry_totalSnow_cm,Cloncurry_sunHour,Cloncurry_uvIndex,Cloncurry_uvIndex,Cloncurry_moon_illumination,Cloncurry_moonrise,Cloncurry_moonset,Cloncurry_sunrise,Cloncurry_sunset,Cloncurry_DewPointC,Cloncurry_FeelsLikeC,Cloncurry_HeatIndexC,Cloncurry_WindChillC,Cloncurry_WindGustKmph,Cloncurry_cloudcover,Cloncurry_humidity,Cloncurry_precipMM,Cloncurry_pressure,Cloncurry_tempC,Cloncurry_visibility,Cloncurry_winddirDegree,Cloncurry_windspeedKmph
2019-12-23 06:00:00,7,3,0.0,3.9,1,1,14,06:15 AM,03:35 PM,09:41 AM,05:13 PM,3,-0,4,-0,44,56,88,0.0,1002,4,10,247,24
2019-12-23 09:00:00,7,3,0.0,3.9,1,1,14,06:15 AM,03:35 PM,09:41 AM,05:13 PM,3,-0,4,-0,40,75,93,0.1,1004,4,10,235,22
2019-12-23 12:00:00,7,3,0.0,3.9,1,2,14,06:15 AM,03:35 PM,09:41 AM,05:13 PM,5,3,7,3,33,71,86,0.1,1006,7,10,247,22
2019-12-23 15:00:00,7,3,0.0,3.9,1,3,14,06:15 AM,03:35 PM,09:41 AM,05:13 PM,4,3,6,3,25,36,89,0.0,1007,6,10,225,15
2019-12-23 18:00:00,7,3,0.0,3.9,1,1,14,06:15 AM,03:35 PM,09:41 AM,05:13 PM,3,1,4,1,23,30,95,0.0,1007,4,2,195,12
2019-12-23 21:00:00,7,3,0.0,3.9,1,1,14,06:15 AM,03:35 PM,09:41 AM,05:13 PM,2,1,3,1,18,53,92,0.0,1005,3,10,158,9
2019-12-24 00:00:00,7,2,0.0,1.9,2,1,7,07:35 AM,04:05 PM,09:42 AM,05:13 PM,4,4,5,4,10,100,95,0.0,1003,5,2,174,6
2019-12-24 03:00:00,7,2,0.0,1.9,2,1,7,07:35 AM,04:05 PM,09:42 AM,05:13 PM,5,2,6,2,29,69,96,0.2,1001,6,5,212,16
2019-12-24 06:00:00,7,2,0.0,1.9,2,1,7,07:35 AM,04:05 PM,09:42 AM,05:13 PM,4,1,5,1,41,89,91,0.3,1000,5,5,217,22
2019-12-24 09:00:00,7,2,0.0,1.9,2,2,7,07:35 AM,04:05 PM,09:42 AM,05:13 PM,4,1,5,1,37,77,93,0.1,1001,5,10,222,20
2019-12-24 12:00:00,7,2,0.0,1.9,2,2,7,07:35 AM,04:05 PM,09:42 AM,05:13 PM,6,4,7,4,27,100,92,0.3,1004,7,10,256,19
2019-12-24 15:00:00,7,2,0.0,1.9,2,2,7,07:35 AM,04:05 PM,09:42 AM,05:13 PM,4,2,6,2,27,100,90,0.1,1008,6,10,298,18
2019-12-24 18:00:00,7,2,0.0,1.9,2,1,7,07:35 AM,04:05 PM,09:42 AM,05:13 PM,2,-0,3,-0,28,89,93,0.1,1013,3,10,281,15
2019-12-24 21:00:00,7,2,0.0,1.9,2,1,7,07:35 AM,04:05 PM,09:42 AM,05:13 PM,1,-1,2,-1,25,21,94,0.0,1017,2,10,265,13
2019-12-25 00:00:00,5,-1,0.0,3.9,2,1,0,08:50 AM,04:43 PM,09:42 AM,05:14 PM,1,-1,2,-1,22,6,93,0.0,1020,2,10,256,11
2019-12-25 03:00:00,5,-1,0.0,3.9,2,1,0,08:50 AM,04:43 PM,09:42 AM,05:14 PM,1,-1,1,-1,14,25,95,0.0,1021,1,2,250,7
2019-12-25 06:00:00,5,-1,0.0,3.9,2,1,0,08:50 AM,04:43 PM,09:42 AM,05:14 PM,-0,-2,1,-2,15,26,95,0.0,1023,1,2,206,7
2019-12-25 09:00:00,5,-1,0.0,3.9,2,2,0,08:50 AM,04:43 PM,09:42 AM,05:14 PM,-1,0,0,0,5,20,93,0.0,1023,0,10,159,3
2019-12-25 12:00:00,5,-1,0.0,3.9,2,3,0,08:50 AM,04:43 PM,09:42 AM,05:14 PM,3,5,5,5,6,50,83,0.0,1024,5,10,96,4
2019-12-25 15:00:00,5,-1,0.0,3.9,2,1,0,08:50 AM,04:43 PM,09:42 AM,05:14 PM,3,4,5,4,10,75,87,0.0,1021,5,10,127,6
2019-12-25 18:00:00,5,-1,0.0,3.9,2,1,0,08:50 AM,04:43 PM,09:42 AM,05:14 PM,2,1,3,1,21,100,93,0.0,1019,3,10,98,10
2019-12-25 21:00:00,5,-1,0.0,3.9,2,1,0,08:50 AM,04:43 PM,09:42 AM,05:14 PM,3,-1,1,-1,20,95,91,0.0,1017,-1,10,114,11
2019-12-26 00:00:00,8,3,0.0,1.9,2,1,0,09:57 AM,05:32 PM,09:42 AM,05:15 PM,3,1,5,1,35,100,87,0.0,1013,5,10,122,20
2019-12-26 03:00:00,8,3,0.0,1.9,2,1,0,09:57 AM,05:32 PM,09:42 AM,05:15 PM,4,2,6,2,40,80,86,0.0,1009,6,10,121,23
2019-12-26 06:00:00,8,3,0.0,1.9,2,1,0,09:57 AM,05:32 PM,09:42 AM,05:15 PM,5,3,7,3,35,93,89,0.0,1006,7,10,107,20
2019-12-26 09:00:00,8,3,0.0,1.9,2,2,0,09:57 AM,05:32 PM,09:42 AM,05:15 PM,7,5,7,5,17,99,96,3.5,1006,7,7,106,10
2019-12-26 12:00:00,8,3,0.0,1.9,2,2,0,09:57 AM,05:32 PM,09:42 AM,05:15 PM,7,5,8,5,28,100,92,3.3,1008,8,7,244,19
2019-12-26 15:00:00,8,3,0.0,1.9,2,2,0,09:57 AM,05:32 PM,09:42 AM,05:15 PM,7,6,8,6,18,100,95,0.9,1009,8,9,231,11
2019-12-26 18:00:00,8,3,0.0,1.9,2,2,0,09:57 AM,05:32 PM,09:42 AM,05:15 PM,6,4,7,4,29,79,93,1.1,1012,7,9,241,15
2019-12-26 21:00:00,8,3,0.0,1.9,2,1,0,09:57 AM,05:32 PM,09:42 AM,05:15 PM,7,3,6,3,17,100,98,0.2,1016,3,2,230,9
2019-12-27 00:00:00,11,9,0.0,3.9,2,1,0,10:51 AM,06:30 PM,09:43 AM,05:15 PM,9,8,9,8,19,100,98,0.0,1019,9,0,221,10
2019-12-27 03:00:00,11,9,0.0,3.9,2,1,0,10:51 AM,06:30 PM,09:43 AM,05:15 PM,9,8,9,8,17,96,98,0.5,1020,9,2,171,9
2019-12-27 06:00:00,11,9,0.0,3.9,2,1,0,10:51 AM,06:30 PM,09:43 AM,05:15 PM,8,7,9,7,25,54,96,0.4,1021,9,5,184,12
2019-12-27 09:00:00,11,9,0.0,3.9,2,2,0,10:51 AM,06:30 PM,09:43 AM,05:15 PM,9,7,9,7,28,100,96,0.0,1022,9,10,179,16
2019-12-27 12:00:00,11,9,0.0,3.9,2,4,0,10:51 AM,06:30 PM,09:43 AM,05:15 PM,9,8,11,8,31,45,92,0.0,1024,11,10,189,21
2019-12-27 15:00:00,11,9,0.0,3.9,2,3,0,10:51 AM,06:30 PM,09:43 AM,05:15 PM,10,9,11,9,31,87,91,0.0,1025,11,10,189,21
2019-12-27 18:00:00,11,9,0.0,3.9,2,4,0,10:51 AM,06:30 PM,09:43 AM,05:15 PM,9,8,10,8,36,42,92,0.0,1026,10,10,177,22
2019-12-27 21:00:00,11,9,0.0,3.9,2,1,0,10:51 AM,06:30 PM,09:43 AM,05:15 PM,9,7,10,7,32,98,95,0.0,1027,10,10,180,20
2019-12-28 00:00:00,10,5,0.0,5.8,2,1,8,11:33 AM,07:35 PM,09:43 AM,05:16 PM,8,7,10,7,38,75,91,0.0,1028,10,10,181,23
2019-12-28 03:00:00,10,5,0.0,5.8,2,1,8,11:33 AM,07:35 PM,09:43 AM,05:16 PM,8,6,9,6,39,90,90,0.0,1027,9,10,189,24
2019-12-28 06:00:00,10,5,0.0,5.8,2,1,8,11:33 AM,07:35 PM,09:43 AM,05:16 PM,7,5,8,5,40,81,89,0.0,1027,8,10,183,23
2019-12-28 09:00:00,10,5,0.0,5.8,2,3,8,11:33 AM,07:35 PM,09:43 AM,05:16 PM,7,6,9,6,48,48,84,0.0,1027,9,10,178,28
2019-12-28 12:00:00,10,5,0.0,5.8,2,4,8,11:33 AM,07:35 PM,09:43 AM,05:16 PM,7,7,10,7,43,50,82,0.0,1028,10,10,184,28
2019-12-28 15:00:00,10,5,0.0,5.8,2,3,8,11:33 AM,07:35 PM,09:43 AM,05:16 PM,7,7,10,7,43,36,84,0.0,1027,10,10,180,27
2019-12-28 18:00:00,10,5,0.0,5.8,2,2,8,11:33 AM,07:35 PM,09:43 AM,05:16 PM,8,6,9,6,47,85,88,0.0,1027,9,10,181,30
2019-12-28 21:00:00,10,5,0.0,5.8,2,1,8,11:33 AM,07:35 PM,09:43 AM,05:16 PM,8,5,7,5,48,64,86,0.0,1026,5,10,178,30
2019-12-29 00:00:00,11,9,0.0,3.9,2,1,15,12:05 PM,08:44 PM,09:43 AM,05:17 PM,8,7,10,7,51,81,87,0.0,1026,10,10,179,33
2019-12-29 03:00:00,11,9,0.0,3.9,2,1,15,12:05 PM,08:44 PM,09:43 AM,05:17 PM,8,7,10,7,46,55,87,0.0,1026,10,10,179,31
2019-12-29 06:00:00,11,9,0.0,3.9,2,1,15,12:05 PM,08:44 PM,09:43 AM,05:17 PM,8,6,10,6,46,89,88,0.0,1025,10,10,187,30
2019-12-29 09:00:00,11,9,0.0,3.9,2,3,15,12:05 PM,08:44 PM,09:43 AM,05:17 PM,7,6,9,6,46,60,87,0.0,1025,9,10,184,28
2019-12-29 12:00:00,11,9,0.0,3.9,2,4,15,12:05 PM,08:44 PM,09:43 AM,05:17 PM,8,7,11,7,49,47,82,0.0,1025,11,10,186,32
2019-12-29 15:00:00,11,9,0.0,3.9,2,3,15,12:05 PM,08:44 PM,09:43 AM,05:17 PM,8,8,11,8,43,74,83,0.0,1024,11,10,193,28
2019-12-29 18:00:00,11,9,0.0,3.9,2,2,15,12:05 PM,08:44 PM,09:43 AM,05:17 PM,7,6,9,6,39,74,89,0.0,1025,9,10,190,23
2019-12-29 21:00:00,11,9,0.0,3.9,2,1,15,12:05 PM,08:44 PM,09:43 AM,05:17 PM,7,6,9,6,42,30,88,0.0,1025,9,10,186,23
2019-12-30 00:00:00,10,7,0.0,1.9,3,1,22,12:30 PM,09:54 PM,09:43 AM,05:18 PM,7,6,9,6,41,0,86,0.0,1025,9,10,184,22
2019-12-30 03:00:00,10,7,0.0,1.9,3,1,22,12:30 PM,09:54 PM,09:43 AM,05:18 PM,8,6,9,6,41,9,90,0.0,1023,9,10,188,23
2019-12-30 06:00:00,10,7,0.0,1.9,3,1,22,12:30 PM,09:54 PM,09:43 AM,05:18 PM,7,6,9,6,39,0,86,0.0,1023,9,10,190,19
2019-12-30 09:00:00,10,7,0.0,1.9,3,3,22,12:30 PM,09:54 PM,09:43 AM,05:18 PM,6,5,7,5,34,25,89,0.0,1023,7,10,195,16
2019-12-30 12:00:00,10,7,0.0,1.9,3,3,22,12:30 PM,09:54 PM,09:43 AM,05:18 PM,8,8,10,8,19,100,85,0.0,1025,10,10,204,13
2019-12-30 15:00:00,10,7,0.0,1.9,3,3,22,12:30 PM,09:54 PM,09:43 AM,05:18 PM,9,10,10,10,10,100,90,0.0,1025,10,10,212,6
2019-12-30 18:00:00,10,7,0.0,1.9,3,2,22,12:30 PM,09:54 PM,09:43 AM,05:18 PM,8,10,10,10,3,100,93,0.0,1027,10,10,301,2
2019-12-30 21:00:00,10,7,0.0,1.9,3,1,22,12:30 PM,09:54 PM,09:43 AM,05:18 PM,7,6,8,6,22,100,93,0.0,1028,8,10,60,13
2019-12-31 00:00:00,9,3,0.0,3.9,2,1,26,12:50 PM,11:03 PM,09:43 AM,05:19 PM,6,5,8,5,25,92,89,0.0,1030,8,10,64,15
2019-12-31 03:00:00,9,3,0.0,3.9,2,1,26,12:50 PM,11:03 PM,09:43 AM,05:19 PM,5,4,7,4,19,88,88,0.0,1030,7,10,64,12
2019-12-31 06:00:00,9,3,0.0,3.9,2,1,26,12:50 PM,11:03 PM,09:43 AM,05:19 PM,4,4,6,4,19,100,85,0.0,1029,6,10,58,11
2019-12-31 09:00:00,9,3,0.0,3.9,2,3,26,12:50 PM,11:03 PM,09:43 AM,05:19 PM,4,3,5,3,17,38,89,0.0,1030,5,10,79,9
2019-12-31 12:00:00,9,3,0.0,3.9,2,2,26,12:50 PM,11:03 PM,09:43 AM,05:19 PM,6,7,8,7,9,64,86,0.0,1031,8,10,54,7
2019-12-31 15:00:00,9,3,0.0,3.9,2,3,26,12:50 PM,11:03 PM,09:43 AM,05:19 PM,7,9,9,9,4,40,91,0.0,1030,9,10,82,3
2019-12-31 18:00:00,9,3,0.0,3.9,2,2,26,12:50 PM,11:03 PM,09:43 AM,05:19 PM,5,6,7,6,10,89,92,0.0,1030,7,10,136,5
2019-12-31 21:00:00,9,3,0.0,3.9,2,1,26,12:50 PM,11:03 PM,09:43 AM,05:19 PM,5,3,6,3,3,88,89,0.0,1029,3,10,40,2
2020-01-01 00:00:00,6,1,0.0,5.8,2,1,37,01:08 PM,No moonset,09:43 AM,05:20 PM,5,7,7,7,4,56,87,0.0,1030,7,10,134,3
2020-01-01 03:00:00,6,1,0.0,5.8,2,1,37,01:08 PM,No moonset,09:43 AM,05:20 PM,3,3,4,3,13,14,93,0.0,1028,4,10,151,6
2020-01-01 06:00:00,6,1,0.0,5.8,2,1,37,01:08 PM,No moonset,09:43 AM,05:20 PM,2,1,3,1,15,14,94,0.0,1027,3,10,206,8
2020-01-01 09:00:00,6,1,0.0,5.8,2,1,37,01:08 PM,No moonset,09:43 AM,05:20 PM,2,-0,2,-0,19,46,95,0.0,1027,2,2,191,9
2020-01-01 12:00:00,6,1,0.0,5.8,2,3,37,01:08 PM,No moonset,09:43 AM,05:20 PM,4,4,6,4,18,11,84,0.0,1026,6,10,178,13
2020-01-01 15:00:00,6,1,0.0,5.8,2,3,37,01:08 PM,No moonset,09:43 AM,05:20 PM,4,3,6,3,21,11,87,0.0,1024,6,10,183,13
2020-01-01 18:00:00,6,1,0.0,5.8,2,3,37,01:08 PM,No moonset,09:43 AM,05:20 PM,4,2,5,2,35,33,92,0.0,1022,5,10,172,19
2020-01-01 21:00:00,6,1,0.0,5.8,2,1,37,01:08 PM,No moonset,09:43 AM,05:20 PM,5,1,3,1,42,38,93,0.0,1020,1,10,184,24
2020-01-02 00:00:00,11,7,0.0,3.9,3,1,44,01:23 PM,12:11 AM,09:43 AM,05:21 PM,6,3,7,3,49,6,88,0.0,1018,7,10,181,28
2020-01-02 03:00:00,11,7,0.0,3.9,3,1,44,01:23 PM,12:11 AM,09:43 AM,05:21 PM,7,4,8,4,51,69,90,0.0,1015,8,10,188,33
2020-01-02 06:00:00,11,7,0.0,3.9,3,1,44,01:23 PM,12:11 AM,09:43 AM,05:21 PM,7,5,9,5,49,69,88,0.0,1012,9,10,192,31
2020-01-02 09:00:00,11,7,0.0,3.9,3,2,44,01:23 PM,12:11 AM,09:43 AM,05:21 PM,7,6,9,6,48,100,87,0.0,1009,9,10,197,31
2020-01-02 12:00:00,11,7,0.0,3.9,3,3,44,01:23 PM,12:11 AM,09:43 AM,05:21 PM,9,7,11,7,53,100,86,0.0,1007,11,10,197,36
2020-01-02 15:00:00,11,7,0.0,3.9,3,3,44,01:23 PM,12:11 AM,09:43 AM,05:21 PM,8,7,11,7,53,52,82,0.5,1005,11,5,213,33
2020-01-02 18:00:00,11,7,0.0,3.9,3,2,44,01:23 PM,12:11 AM,09:43 AM,05:21 PM,7,6,10,6,50,85,82,0.1,1004,10,10,215,31
2020-01-02 21:00:00,11,7,0.0,3.9,3,1,44,01:23 PM,12:11 AM,09:43 AM,05:21 PM,7,6,9,6,39,100,87,0.2,1004,9,2,215,26
2020-01-03 00:00:00,6,3,0.0,5.8,1,1,51,01:38 PM,01:19 AM,09:42 AM,05:22 PM,6,4,8,4,39,100,88,0.8,1010,8,9,328,27
2020-01-03 03:00:00,6,3,0.0,5.8,1,1,51,01:38 PM,01:19 AM,09:42 AM,05:22 PM,3,0,4,0,27,12,89,0.0,1014,4,10,322,16
2020-01-03 06:00:00,6,3,0.0,5.8,1,1,51,01:38 PM,01:19 AM,09:42 AM,05:22 PM,2,-0,3,-0,24,53,90,0.0,1020,3,10,305,13
2020-01-03 09:00:00,6,3,0.0,5.8,1,2,51,01:38 PM,01:19 AM,09:42 AM,05:22 PM,1,-1,3,-1,23,19,92,0.0,1024,3,10,283,12
2020-01-03 12:00:00,6,3,0.0,5.8,1,3,51,01:38 PM,01:19 AM,09:42 AM,05:22 PM,3,3,6,3,22,6,81,0.0,1027,6,10,285,15
