date_time,Kingscote_maxtempC,Kingscote_mintempC,Kingscote_totalSnow_cm,Kingscote_sunHour,Kingscote_uvIndex,Kingscote_uvIndex,Kingscote_moon_illumination,Kingscote_moonrise,Kingscote_moonset,Kingscote_sunrise,Kingscote_sunset,Kingscote_DewPointC,Kingscote_FeelsLikeC,Kingscote_HeatIndexC,Kingscote_WindChillC,Kingscote_WindGustKmph,Kingscote_cloudcover,Kingscote_humidity,Kingscote_precipMM,Kingscote_pressure,Kingscote_tempC,Kingscote_visibility,Kingscote_winddirDegree,Kingscote_windspeedKmph
2019-12-04 00:00:00,23,9,0.0,14.5,4,1,48,11:45 AM,12:41 AM,04:57 AM,07:23 PM,8,7,9,7,18,37,94,0.0,1016,9,2,268,9
2019-12-04 03:00:00,23,9,0.0,14.5,4,1,48,11:45 AM,12:41 AM,04:57 AM,07:23 PM,8,7,9,7,17,41,94,0.0,1015,9,10,266,9
2019-12-04 06:00:00,23,9,0.0,14.5,4,1,48,11:45 AM,12:41 AM,04:57 AM,07:23 PM,9,11,12,11,14,21,82,0.0,1017,12,10,267,11
2019-12-04 09:00:00,23,9,0.0,14.5,4,5,48,11:45 AM,12:41 AM,04:57 AM,07:23 PM,8,19,19,19,16,5,48,0.0,1017,19,10,291,14
2019-12-04 12:00:00,23,9,0.0,14.5,4,6,48,11:45 AM,12:41 AM,04:57 AM,07:23 PM,10,24,24,22,24,2,45,0.0,1016,22,10,290,21
2019-12-04 15:00:00,23,9,0.0,14.5,4,6,48,11:45 AM,12:41 AM,04:57 AM,07:23 PM,9,24,24,23,20,4,40,0.0,1015,23,10,280,18
2019-12-04 18:00:00,23,9,0.0,14.5,4,1,48,11:45 AM,12:41 AM,04:57 AM,07:23 PM,9,19,19,19,17,0,50,0.0,1016,19,10,260,13
2019-12-04 21:00:00,23,9,0.0,14.5,4,1,48,11:45 AM,12:41 AM,04:57 AM,07:23 PM,8,16,18,16,12,16,87,0.0,1015,16,10,241,6
2019-12-05 00:00:00,25,10,0.0,14.5,5,1,55,12:40 PM,01:12 AM,04:57 AM,07:23 PM,8,9,10,9,17,7,93,0.0,1013,10,10,279,8
2019-12-05 03:00:00,25,10,0.0,14.5,5,1,55,12:40 PM,01:12 AM,04:57 AM,07:23 PM,9,9,10,9,17,13,93,0.0,1012,10,10,266,8
2019-12-05 06:00:00,25,10,0.0,14.5,5,1,55,12:40 PM,01:12 AM,04:57 AM,07:23 PM,11,13,14,13,15,12,82,0.0,1013,14,10,279,11
2019-12-05 09:00:00,25,10,0.0,14.5,5,6,55,12:40 PM,01:12 AM,04:57 AM,07:23 PM,10,22,24,22,19,2,48,0.0,1014,22,10,255,17
2019-12-05 12:00:00,25,10,0.0,14.5,5,6,55,12:40 PM,01:12 AM,04:57 AM,07:23 PM,11,25,25,25,24,31,42,0.0,1014,25,10,241,21
2019-12-05 15:00:00,25,10,0.0,14.5,5,6,55,12:40 PM,01:12 AM,04:57 AM,07:23 PM,11,20,20,20,25,9,54,0.0,1014,20,10,215,22
2019-12-05 18:00:00,25,10,0.0,14.5,5,1,55,12:40 PM,01:12 AM,04:57 AM,07:23 PM,10,16,16,16,23,7,68,0.0,1014,16,10,196,18
2019-12-05 21:00:00,25,10,0.0,14.5,5,1,55,12:40 PM,01:12 AM,04:57 AM,07:23 PM,10,12,14,12,20,44,93,0.0,1015,12,10,204,10
2019-12-06 00:00:00,22,9,0.0,14.5,4,1,62,01:36 PM,01:40 AM,04:57 AM,07:24 PM,9,9,10,9,19,23,94,0.0,1015,10,2,212,9
2019-12-06 03:00:00,22,9,0.0,14.5,4,1,62,01:36 PM,01:40 AM,04:57 AM,07:24 PM,8,8,9,8,21,18,94,0.0,1014,9,2,208,10
2019-12-06 06:00:00,22,9,0.0,14.5,4,1,62,01:36 PM,01:40 AM,04:57 AM,07:24 PM,9,12,13,12,14,5,81,0.0,1016,13,10,203,11
2019-12-06 09:00:00,22,9,0.0,14.5,4,5,62,01:36 PM,01:40 AM,04:57 AM,07:24 PM,7,20,20,20,16,0,44,0.0,1017,20,10,192,14
2019-12-06 12:00:00,22,9,0.0,14.5,4,6,62,01:36 PM,01:40 AM,04:57 AM,07:24 PM,9,22,24,22,14,5,43,0.0,1018,22,10,205,13
2019-12-06 15:00:00,22,9,0.0,14.5,4,6,62,01:36 PM,01:40 AM,04:57 AM,07:24 PM,9,20,20,20,18,0,50,0.0,1017,20,10,189,15
2019-12-06 18:00:00,22,9,0.0,14.5,4,1,62,01:36 PM,01:40 AM,04:57 AM,07:24 PM,9,16,18,16,24,14,68,0.0,1018,16,10,186,19
2019-12-06 21:00:00,22,9,0.0,14.5,4,1,62,01:36 PM,01:40 AM,04:57 AM,07:24 PM,8,14,16,14,22,22,91,0.0,1019,14,10,166,11
2019-12-07 00:00:00,21,8,0.0,14.5,5,1,70,02:31 PM,02:06 AM,04:57 AM,07:25 PM,7,8,9,8,14,34,91,0.0,1018,9,10,169,6
2019-12-07 03:00:00,21,8,0.0,14.5,5,1,70,02:31 PM,02:06 AM,04:57 AM,07:25 PM,7,7,8,7,14,21,91,0.0,1017,8,10,175,7
2019-12-07 06:00:00,21,8,0.0,14.5,5,1,70,02:31 PM,02:06 AM,04:57 AM,07:25 PM,8,12,12,12,8,17,79,0.0,1019,12,10,166,5
2019-12-07 09:00:00,21,8,0.0,14.5,5,5,70,02:31 PM,02:06 AM,04:57 AM,07:25 PM,8,19,19,19,16,4,49,0.0,1018,19,10,108,14
2019-12-07 12:00:00,21,8,0.0,14.5,5,6,70,02:31 PM,02:06 AM,04:57 AM,07:25 PM,9,21,21,21,21,28,46,0.0,1018,21,10,120,18
2019-12-07 15:00:00,21,8,0.0,14.5,5,6,70,02:31 PM,02:06 AM,04:57 AM,07:25 PM,8,21,21,21,25,2,45,0.0,1017,21,10,134,22
2019-12-07 18:00:00,21,8,0.0,14.5,5,1,70,02:31 PM,02:06 AM,04:57 AM,07:25 PM,10,19,22,19,27,0,68,0.0,1018,19,10,148,21
2019-12-07 21:00:00,21,8,0.0,14.5,5,1,70,02:31 PM,02:06 AM,04:57 AM,07:25 PM,9,15,18,15,33,5,90,0.0,1018,15,10,134,16
2019-12-08 00:00:00,33,11,0.0,14.5,7,1,77,03:28 PM,02:33 AM,04:57 AM,07:26 PM,9,10,11,10,26,2,89,0.0,1016,11,10,110,12
2019-12-08 03:00:00,33,11,0.0,14.5,7,1,77,03:28 PM,02:33 AM,04:57 AM,07:26 PM,10,11,12,11,21,4,86,0.0,1013,12,10,79,10
2019-12-08 06:00:00,33,11,0.0,14.5,7,1,77,03:28 PM,02:33 AM,04:57 AM,07:26 PM,9,18,18,18,34,0,57,0.0,1013,18,10,49,20
2019-12-08 09:00:00,33,11,0.0,14.5,7,6,77,03:28 PM,02:33 AM,04:57 AM,07:26 PM,8,25,25,25,25,3,34,0.0,1013,25,10,26,22
2019-12-08 12:00:00,33,11,0.0,14.5,7,8,77,03:28 PM,02:33 AM,04:57 AM,07:26 PM,5,30,30,32,22,31,19,0.0,1012,32,10,359,19
2019-12-08 15:00:00,33,11,0.0,14.5,7,8,77,03:28 PM,02:33 AM,04:57 AM,07:26 PM,5,30,30,33,20,17,18,0.0,1010,33,10,28,17
2019-12-08 18:00:00,33,11,0.0,14.5,7,1,77,03:28 PM,02:33 AM,04:57 AM,07:26 PM,4,26,26,28,33,46,22,0.0,1009,28,10,61,16
2019-12-08 21:00:00,33,11,0.0,14.5,7,1,77,03:28 PM,02:33 AM,04:57 AM,07:26 PM,5,28,28,26,9,45,35,0.0,1009,26,10,191,4
2019-12-09 00:00:00,23,14,0.0,13.4,5,1,84,04:26 PM,03:02 AM,04:57 AM,07:27 PM,4,20,20,20,8,44,35,0.0,1008,20,10,263,4
2019-12-09 03:00:00,23,14,0.0,13.4,5,1,84,04:26 PM,03:02 AM,04:57 AM,07:27 PM,8,19,19,19,35,99,50,0.0,1009,19,10,168,17
2019-12-09 06:00:00,23,14,0.0,13.4,5,1,84,04:26 PM,03:02 AM,04:57 AM,07:27 PM,12,19,19,19,36,33,64,0.0,1012,19,10,199,25
2019-12-09 09:00:00,23,14,0.0,13.4,5,6,84,04:26 PM,03:02 AM,04:57 AM,07:27 PM,13,25,25,23,18,45,51,0.0,1015,23,10,205,16
2019-12-09 12:00:00,23,14,0.0,13.4,5,5,84,04:26 PM,03:02 AM,04:57 AM,07:27 PM,13,21,24,21,19,52,61,0.5,1018,21,10,219,16
2019-12-09 15:00:00,23,14,0.0,13.4,5,4,84,04:26 PM,03:02 AM,04:57 AM,07:27 PM,12,19,19,19,28,83,66,0.3,1018,19,9,176,24
2019-12-09 18:00:00,23,14,0.0,13.4,5,1,84,04:26 PM,03:02 AM,04:57 AM,07:27 PM,12,16,16,16,24,36,76,0.0,1018,16,10,190,19
2019-12-09 21:00:00,23,14,0.0,13.4,5,1,84,04:26 PM,03:02 AM,04:57 AM,07:27 PM,11,12,14,12,24,90,83,0.0,1020,14,10,183,17
2019-12-10 00:00:00,19,11,0.0,14.5,4,1,92,05:27 PM,03:34 AM,04:57 AM,07:28 PM,11,13,14,13,26,75,78,0.0,1020,14,10,180,19
2019-12-10 03:00:00,19,11,0.0,14.5,4,1,92,05:27 PM,03:34 AM,04:57 AM,07:28 PM,10,12,14,12,26,87,77,0.0,1020,14,10,167,19
2019-12-10 06:00:00,19,11,0.0,14.5,4,1,92,05:27 PM,03:34 AM,04:57 AM,07:28 PM,9,12,14,12,25,45,70,0.0,1021,14,10,161,21
2019-12-10 09:00:00,19,11,0.0,14.5,4,5,92,05:27 PM,03:34 AM,04:57 AM,07:28 PM,8,17,17,17,27,16,53,0.0,1022,17,10,151,23
2019-12-10 12:00:00,19,11,0.0,14.5,4,5,92,05:27 PM,03:34 AM,04:57 AM,07:28 PM,7,19,19,19,28,0,44,0.0,1022,19,10,151,25
2019-12-10 15:00:00,19,11,0.0,14.5,4,5,92,05:27 PM,03:34 AM,04:57 AM,07:28 PM,8,18,18,18,28,0,51,0.0,1021,18,10,152,25
2019-12-10 18:00:00,19,11,0.0,14.5,4,1,92,05:27 PM,03:34 AM,04:57 AM,07:28 PM,8,12,14,12,29,0,67,0.0,1021,14,10,159,23
2019-12-10 21:00:00,19,11,0.0,14.5,4,1,92,05:27 PM,03:34 AM,04:57 AM,07:28 PM,9,9,11,9,32,2,88,0.0,1022,11,10,166,18
2019-12-11 00:00:00,20,11,0.0,13.4,5,1,99,06:28 PM,04:08 AM,04:57 AM,07:28 PM,9,9,11,9,29,9,90,0.0,1021,11,10,159,16
2019-12-11 03:00:00,20,11,0.0,13.4,5,1,99,06:28 PM,04:08 AM,04:57 AM,07:28 PM,9,9,11,9,27,42,91,0.0,1020,11,10,161,15
2019-12-11 06:00:00,20,11,0.0,13.4,5,1,99,06:28 PM,04:08 AM,04:57 AM,07:28 PM,10,12,14,12,23,71,77,0.0,1021,14,10,151,19
2019-12-11 09:00:00,20,11,0.0,13.4,5,5,99,06:28 PM,04:08 AM,04:57 AM,07:28 PM,8,18,18,18,24,2,53,0.0,1021,18,10,149,21
2019-12-11 12:00:00,20,11,0.0,13.4,5,6,99,06:28 PM,04:08 AM,04:57 AM,07:28 PM,9,20,20,20,26,8,49,0.0,1021,20,10,157,22
2019-12-11 15:00:00,20,11,0.0,13.4,5,6,99,06:28 PM,04:08 AM,04:57 AM,07:28 PM,9,20,20,20,25,4,49,0.0,1020,20,10,163,22
2019-12-11 18:00:00,20,11,0.0,13.4,5,1,99,06:28 PM,04:08 AM,04:57 AM,07:28 PM,11,16,16,16,27,5,69,0.0,1021,16,10,182,22
2019-12-11 21:00:00,20,11,0.0,13.4,5,1,99,06:28 PM,04:08 AM,04:57 AM,07:28 PM,12,11,13,11,30,33,93,0.0,1022,13,10,183,18
2019-12-12 00:00:00,21,11,0.0,14.5,5,1,100,07:32 PM,04:49 AM,04:57 AM,07:29 PM,11,12,13,12,24,21,91,0.0,1022,13,10,181,13
2019-12-12 03:00:00,21,11,0.0,14.5,5,1,100,07:32 PM,04:49 AM,04:57 AM,07:29 PM,11,10,11,10,21,44,95,0.0,1020,11,2,196,12
2019-12-12 06:00:00,21,11,0.0,14.5,5,1,100,07:32 PM,04:49 AM,04:57 AM,07:29 PM,10,12,14,12,25,5,80,0.0,1022,14,10,178,19
2019-12-12 09:00:00,21,11,0.0,14.5,5,5,100,07:32 PM,04:49 AM,04:57 AM,07:29 PM,8,19,19,19,23,19,47,0.0,1023,19,10,165,20
2019-12-12 12:00:00,21,11,0.0,14.5,5,6,100,07:32 PM,04:49 AM,04:57 AM,07:29 PM,10,21,21,21,24,0,49,0.0,1023,21,10,170,21
