date_time,Pemberton_maxtempC,Pemberton_mintempC,Pemberton_totalSnow_cm,Pemberton_sunHour,Pemberton_uvIndex,Pemberton_uvIndex,Pemberton_moon_illumination,Pemberton_moonrise,Pemberton_moonset,Pemberton_sunrise,Pemberton_sunset,Pemberton_DewPointC,Pemberton_FeelsLikeC,Pemberton_HeatIndexC,Pemberton_WindChillC,Pemberton_WindGustKmph,Pemberton_cloudcover,Pemberton_humidity,Pemberton_precipMM,Pemberton_pressure,Pemberton_tempC,Pemberton_visibility,Pemberton_winddirDegree,Pemberton_windspeedKmph
2020-04-13 09:00:00,7,-8,0.0,10.4,2,2,53,02:14 AM,10:14 AM,06:20 AM,08:04 PM,-5,-1,1,-1,5,6,68,0.0,1029,1,10,124,4
2020-04-13 12:00:00,7,-8,0.0,10.4,2,3,53,02:14 AM,10:14 AM,06:20 AM,08:04 PM,-1,5,5,5,3,6,65,0.0,1027,5,10,293,3
2020-04-13 15:00:00,7,-8,0.0,10.4,2,1,53,02:14 AM,10:14 AM,06:20 AM,08:04 PM,-2,2,3,2,6,33,70,0.0,1025,3,10,240,4
2020-04-13 18:00:00,7,-8,0.0,10.4,2,2,53,02:14 AM,10:14 AM,06:20 AM,08:04 PM,-7,-6,-4,-6,9,66,77,0.0,1025,-4,10,237,4
2020-04-13 21:00:00,7,-8,0.0,10.4,2,1,53,02:14 AM,10:14 AM,06:20 AM,08:04 PM,-9,-7,-6,-7,6,22,83,0.0,1027,-6,10,246,3
2020-04-14 00:00:00,9,-10,0.0,10.4,2,1,46,03:09 AM,11:12 AM,06:18 AM,08:05 PM,-12,-9,-9,-9,4,13,77,0.0,1027,-9,10,170,2
2020-04-14 03:00:00,9,-10,0.0,10.4,2,1,46,03:09 AM,11:12 AM,06:18 AM,08:05 PM,-12,-7,-7,-7,4,23,71,0.0,1027,-7,10,13,2
2020-04-14 06:00:00,9,-10,0.0,10.4,2,2,46,03:09 AM,11:12 AM,06:18 AM,08:05 PM,-5,0,0,0,4,28,67,0.0,1027,0,10,32,3
2020-04-14 09:00:00,9,-10,0.0,10.4,2,2,46,03:09 AM,11:12 AM,06:18 AM,08:05 PM,-0,4,4,4,3,24,73,0.0,1026,4,10,118,3
2020-04-14 12:00:00,9,-10,0.0,10.4,2,3,46,03:09 AM,11:12 AM,06:18 AM,08:05 PM,4,8,7,8,3,30,80,0.0,1024,7,10,266,3
2020-04-14 15:00:00,9,-10,0.0,10.4,2,2,46,03:09 AM,11:12 AM,06:18 AM,08:05 PM,3,6,6,6,5,53,83,0.0,1023,6,10,227,4
2020-04-14 18:00:00,9,-10,0.0,10.4,2,1,46,03:09 AM,11:12 AM,06:18 AM,08:05 PM,-3,-1,0,-1,8,79,90,0.2,1023,-1,7,253,4
2020-04-14 21:00:00,9,-10,0.0,10.4,2,1,46,03:09 AM,11:12 AM,06:18 AM,08:05 PM,-5,-5,-2,-5,9,77,97,0.8,1023,-4,4,209,4
2020-04-15 00:00:00,8,-5,0.0,11.6,2,1,38,03:53 AM,12:15 PM,06:16 AM,08:07 PM,-5,-8,-5,-8,15,79,97,1.0,1025,-5,7,25,7
2020-04-15 03:00:00,8,-5,0.0,11.6,2,1,38,03:53 AM,12:15 PM,06:16 AM,08:07 PM,-3,-6,-3,-6,15,81,98,0.2,1027,-3,3,26,8
2020-04-15 06:00:00,8,-5,0.0,11.6,2,2,38,03:53 AM,12:15 PM,06:16 AM,08:07 PM,1,-0,2,-0,12,40,94,0.2,1028,2,7,22,8
2020-04-15 09:00:00,8,-5,0.0,11.6,2,2,38,03:53 AM,12:15 PM,06:16 AM,08:07 PM,2,3,5,3,10,4,85,0.0,1028,5,10,20,8
2020-04-15 12:00:00,8,-5,0.0,11.6,2,3,38,03:53 AM,12:15 PM,06:16 AM,08:07 PM,3,6,7,6,9,6,75,0.0,1027,7,10,13,8
2020-04-15 15:00:00,8,-5,0.0,11.6,2,3,38,03:53 AM,12:15 PM,06:16 AM,08:07 PM,1,5,7,5,10,11,65,0.0,1026,7,10,9,7
2020-04-15 18:00:00,8,-5,0.0,11.6,2,2,38,03:53 AM,12:15 PM,06:16 AM,08:07 PM,-4,2,3,2,13,6,67,0.0,1026,3,10,11,6
2020-04-15 21:00:00,8,-5,0.0,11.6,2,1,38,03:53 AM,12:15 PM,06:16 AM,08:07 PM,-7,0,2,0,11,6,74,0.0,1027,0,10,24,5
2020-04-16 00:00:00,10,-8,0.0,11.6,3,1,30,04:26 AM,01:22 PM,06:14 AM,08:08 PM,-10,-4,-2,-4,10,6,77,0.0,1028,-4,10,37,5
2020-04-16 03:00:00,10,-8,0.0,11.6,3,1,30,04:26 AM,01:22 PM,06:14 AM,08:08 PM,-9,-7,-5,-7,8,4,78,0.0,1028,-5,10,48,4
2020-04-16 06:00:00,10,-8,0.0,11.6,3,2,30,04:26 AM,01:22 PM,06:14 AM,08:08 PM,-3,0,1,0,5,3,76,0.0,1027,1,10,50,3
2020-04-16 09:00:00,10,-8,0.0,11.6,3,2,30,04:26 AM,01:22 PM,06:14 AM,08:08 PM,-1,4,5,4,4,2,70,0.0,1025,5,10,112,3
2020-04-16 12:00:00,10,-8,0.0,11.6,3,3,30,04:26 AM,01:22 PM,06:14 AM,08:08 PM,2,8,8,8,3,4,63,0.0,1023,8,10,248,3
2020-04-16 15:00:00,10,-8,0.0,11.6,3,3,30,04:26 AM,01:22 PM,06:14 AM,08:08 PM,1,7,7,7,6,5,63,0.0,1021,7,10,241,4
2020-04-16 18:00:00,10,-8,0.0,11.6,3,2,30,04:26 AM,01:22 PM,06:14 AM,08:08 PM,-4,-0,1,-0,8,8,75,0.0,1019,1,10,256,4
2020-04-16 21:00:00,10,-8,0.0,11.6,3,1,30,04:26 AM,01:22 PM,06:14 AM,08:08 PM,-5,-4,-4,-4,3,10,90,0.0,1019,-4,10,276,1
2020-04-17 00:00:00,6,-7,0.0,7.0,2,1,23,04:53 AM,02:29 PM,06:12 AM,08:10 PM,-8,-6,-6,-6,2,6,86,0.0,1019,-6,10,250,1
2020-04-17 03:00:00,6,-7,0.0,7.0,2,1,23,04:53 AM,02:29 PM,06:12 AM,08:10 PM,-6,-4,-4,-4,3,11,86,0.0,1018,-4,10,216,1
2020-04-17 06:00:00,6,-7,0.0,7.0,2,1,23,04:53 AM,02:29 PM,06:12 AM,08:10 PM,-0,2,2,2,3,43,87,0.0,1017,2,10,181,1
2020-04-17 09:00:00,6,-7,0.0,7.0,2,2,23,04:53 AM,02:29 PM,06:12 AM,08:10 PM,3,5,5,5,2,76,87,0.0,1015,5,10,178,1
2020-04-17 12:00:00,6,-7,0.0,7.0,2,2,23,04:53 AM,02:29 PM,06:12 AM,08:10 PM,4,6,6,6,3,66,90,0.2,1013,6,7,225,2
2020-04-17 15:00:00,6,-7,0.0,7.0,2,1,23,04:53 AM,02:29 PM,06:12 AM,08:10 PM,3,3,3,3,3,100,97,0.8,1012,3,4,189,2
2020-04-17 18:00:00,6,-7,0.0,7.0,2,1,23,04:53 AM,02:29 PM,06:12 AM,08:10 PM,-1,-1,-1,-1,3,100,99,0.8,1011,-1,7,160,1
2020-04-17 21:00:00,6,-7,0.0,7.0,2,1,23,04:53 AM,02:29 PM,06:12 AM,08:10 PM,-1,-1,-1,-1,4,100,99,0.4,1012,-1,2,138,2
2020-04-18 00:00:00,9,-4,0.0,10.5,2,1,15,05:15 AM,03:36 PM,06:10 AM,08:12 PM,-2,-3,-2,-3,9,100,99,0.5,1013,-2,1,32,4
2020-04-18 03:00:00,9,-4,0.0,10.5,2,1,15,05:15 AM,03:36 PM,06:10 AM,08:12 PM,-1,-2,-1,-2,8,100,99,0.2,1013,-1,1,34,5
2020-04-18 06:00:00,9,-4,0.0,10.5,2,1,15,05:15 AM,03:36 PM,06:10 AM,08:12 PM,4,3,4,3,6,100,98,0.1,1014,4,1,29,5
2020-04-18 09:00:00,9,-4,0.0,10.5,2,3,15,05:15 AM,03:36 PM,06:10 AM,08:12 PM,5,5,5,5,5,86,95,0.0,1014,5,3,25,5
2020-04-18 12:00:00,9,-4,0.0,10.5,2,2,15,05:15 AM,03:36 PM,06:10 AM,08:12 PM,6,8,8,8,4,60,88,0.1,1014,8,10,123,3
2020-04-18 15:00:00,9,-4,0.0,10.5,2,2,15,05:15 AM,03:36 PM,06:10 AM,08:12 PM,4,7,7,7,5,59,85,0.3,1013,7,10,315,4
2020-04-18 18:00:00,9,-4,0.0,10.5,2,1,15,05:15 AM,03:36 PM,06:10 AM,08:12 PM,0,1,2,1,8,55,89,0.3,1013,2,7,309,4
2020-04-18 21:00:00,9,-4,0.0,10.5,2,1,15,05:15 AM,03:36 PM,06:10 AM,08:12 PM,-2,-2,-2,-2,5,53,95,0.0,1015,-2,2,218,3
2020-04-19 00:00:00,8,-8,0.0,9.3,2,1,8,05:34 AM,04:41 PM,06:08 AM,08:13 PM,-6,-5,-5,-5,2,51,94,0.0,1017,-5,5,62,1
2020-04-19 03:00:00,8,-8,0.0,9.3,2,1,8,05:34 AM,04:41 PM,06:08 AM,08:13 PM,-6,-5,-5,-5,1,55,94,0.0,1017,-5,10,216,1
2020-04-19 06:00:00,8,-8,0.0,9.3,2,2,8,05:34 AM,04:41 PM,06:08 AM,08:13 PM,1,2,2,2,2,56,93,0.0,1018,2,10,229,1
2020-04-19 09:00:00,8,-8,0.0,9.3,2,3,8,05:34 AM,04:41 PM,06:08 AM,08:13 PM,4,5,5,5,2,48,90,0.0,1018,5,10,94,2
2020-04-19 12:00:00,8,-8,0.0,9.3,2,2,8,05:34 AM,04:41 PM,06:08 AM,08:13 PM,5,7,7,7,3,44,85,0.0,1017,7,10,243,3
2020-04-19 15:00:00,8,-8,0.0,9.3,2,2,8,05:34 AM,04:41 PM,06:08 AM,08:13 PM,3,5,5,5,6,67,83,0.2,1016,5,10,253,4
2020-04-19 18:00:00,8,-8,0.0,9.3,2,1,8,05:34 AM,04:41 PM,06:08 AM,08:13 PM,-4,-3,-2,-3,8,70,87,0.2,1016,-2,7,270,4
2020-04-19 21:00:00,8,-8,0.0,9.3,2,1,8,05:34 AM,04:41 PM,06:08 AM,08:13 PM,-6,-6,-5,-6,5,64,95,0.1,1017,-5,5,311,3
2020-04-20 00:00:00,9,-8,0.0,9.3,3,1,0,05:51 AM,05:47 PM,06:06 AM,08:15 PM,-8,-7,-7,-7,4,52,94,0.1,1018,-7,10,240,2
2020-04-20 03:00:00,9,-8,0.0,9.3,3,1,0,05:51 AM,05:47 PM,06:06 AM,08:15 PM,-7,-6,-6,-6,4,12,92,0.0,1019,-6,10,38,2
2020-04-20 06:00:00,9,-8,0.0,9.3,3,2,0,05:51 AM,05:47 PM,06:06 AM,08:15 PM,-0,1,1,1,3,8,90,0.0,1018,1,10,32,1
2020-04-20 09:00:00,9,-8,0.0,9.3,3,3,0,05:51 AM,05:47 PM,06:06 AM,08:15 PM,4,5,6,5,3,10,88,0.0,1017,6,10,87,3
2020-04-20 12:00:00,9,-8,0.0,9.3,3,2,0,05:51 AM,05:47 PM,06:06 AM,08:15 PM,6,8,8,8,6,37,84,0.0,1016,8,10,230,5
2020-04-20 15:00:00,9,-8,0.0,9.3,3,2,0,05:51 AM,05:47 PM,06:06 AM,08:15 PM,3,4,6,4,11,83,85,0.0,1015,6,10,231,8
2020-04-20 18:00:00,9,-8,0.0,9.3,3,1,0,05:51 AM,05:47 PM,06:06 AM,08:15 PM,-4,-4,-2,-4,13,79,89,0.1,1015,-2,7,234,6
2020-04-20 21:00:00,9,-8,0.0,9.3,3,1,0,05:51 AM,05:47 PM,06:06 AM,08:15 PM,-6,-6,-5,-6,8,68,95,0.0,1017,-5,5,236,4
