date_time,Harrington_maxtempC,Harrington_mintempC,Harrington_totalSnow_cm,Harrington_sunHour,Harrington_uvIndex,Harrington_uvIndex,Harrington_moon_illumination,Harrington_moonrise,Harrington_moonset,Harrington_sunrise,Harrington_sunset,Harrington_DewPointC,Harrington_FeelsLikeC,Harrington_HeatIndexC,Harrington_WindChillC,Harrington_WindGustKmph,Harrington_cloudcover,Harrington_humidity,Harrington_precipMM,Harrington_pressure,Harrington_tempC,Harrington_visibility,Harrington_winddirDegree,Harrington_windspeedKmph
2020-01-31 12:00:00,36,22,0.0,13.3,7,8,37,10:31 AM,10:32 PM,05:13 AM,06:52 PM,20,37,37,34,14,1,46,0.0,1015,34,10,69,12
2020-01-31 15:00:00,36,22,0.0,13.3,7,8,37,10:31 AM,10:32 PM,05:13 AM,06:52 PM,21,36,36,33,21,2,49,0.0,1014,33,10,65,18
2020-01-31 18:00:00,36,22,0.0,13.3,7,1,37,10:31 AM,10:32 PM,05:13 AM,06:52 PM,21,34,34,30,26,1,65,0.0,1015,30,10,42,19
2020-01-31 21:00:00,36,22,0.0,13.3,7,1,37,10:31 AM,10:32 PM,05:13 AM,06:52 PM,20,31,31,28,23,2,80,0.0,1016,28,10,28,15
2020-02-01 00:00:00,38,21,0.0,13.4,8,1,49,11:25 AM,11:02 PM,05:14 AM,06:51 PM,20,26,26,23,19,18,90,0.0,1015,23,10,21,12
2020-02-01 03:00:00,38,21,0.0,13.4,8,1,49,11:25 AM,11:02 PM,05:14 AM,06:51 PM,20,21,22,21,17,33,94,0.0,1014,21,5,18,10
2020-02-01 06:00:00,38,21,0.0,13.4,8,1,49,11:25 AM,11:02 PM,05:14 AM,06:51 PM,20,24,24,23,12,20,87,0.0,1015,23,7,16,9
2020-02-01 09:00:00,38,21,0.0,13.4,8,8,49,11:25 AM,11:02 PM,05:14 AM,06:51 PM,21,33,33,30,9,8,60,0.0,1015,30,10,35,8
2020-02-01 12:00:00,38,21,0.0,13.4,8,9,49,11:25 AM,11:02 PM,05:14 AM,06:51 PM,20,40,40,36,12,5,40,0.0,1013,36,10,66,10
2020-02-01 15:00:00,38,21,0.0,13.4,8,9,49,11:25 AM,11:02 PM,05:14 AM,06:51 PM,20,40,40,36,19,3,39,0.0,1010,36,10,66,17
2020-02-01 18:00:00,38,21,0.0,13.4,8,1,49,11:25 AM,11:02 PM,05:14 AM,06:51 PM,20,37,37,33,22,2,56,0.0,1010,33,10,44,15
2020-02-01 21:00:00,38,21,0.0,13.4,8,1,49,11:25 AM,11:02 PM,05:14 AM,06:51 PM,21,32,32,29,19,2,80,0.0,1011,29,10,27,11
2020-02-02 00:00:00,39,22,0.0,12.0,8,1,57,12:20 PM,11:35 PM,05:15 AM,06:51 PM,21,27,27,24,15,15,91,0.0,1010,24,10,22,8
2020-02-02 03:00:00,39,22,0.0,12.0,8,1,57,12:20 PM,11:35 PM,05:15 AM,06:51 PM,21,25,25,22,13,14,92,0.0,1009,22,10,18,6
2020-02-02 06:00:00,39,22,0.0,12.0,8,1,57,12:20 PM,11:35 PM,05:15 AM,06:51 PM,21,26,26,24,9,11,80,0.0,1009,24,10,20,5
2020-02-02 09:00:00,39,22,0.0,12.0,8,8,57,12:20 PM,11:35 PM,05:15 AM,06:51 PM,20,34,34,32,7,13,53,0.0,1009,32,10,172,5
2020-02-02 12:00:00,39,22,0.0,12.0,8,9,57,12:20 PM,11:35 PM,05:15 AM,06:51 PM,18,40,40,37,7,26,33,0.0,1007,37,10,290,6
2020-02-02 15:00:00,39,22,0.0,12.0,8,8,57,12:20 PM,11:35 PM,05:15 AM,06:51 PM,19,38,38,35,14,69,40,0.1,1005,35,10,148,9
2020-02-02 18:00:00,39,22,0.0,12.0,8,1,57,12:20 PM,11:35 PM,05:15 AM,06:51 PM,21,34,34,32,26,78,71,1.0,1006,32,9,251,13
2020-02-02 21:00:00,39,22,0.0,12.0,8,1,57,12:20 PM,11:35 PM,05:15 AM,06:51 PM,22,32,32,29,19,65,93,3.2,1008,29,8,293,10
2020-02-03 00:00:00,33,20,0.0,12.0,6,1,64,01:16 PM,No moonset,05:16 AM,06:50 PM,22,27,27,24,8,78,97,2.3,1008,24,8,232,4
2020-02-03 03:00:00,33,20,0.0,12.0,6,1,64,01:16 PM,No moonset,05:16 AM,06:50 PM,22,25,25,22,7,95,97,0.5,1007,22,3,73,4
2020-02-03 06:00:00,33,20,0.0,12.0,6,1,64,01:16 PM,No moonset,05:16 AM,06:50 PM,22,26,26,23,9,46,94,0.0,1007,23,7,4,6
2020-02-03 09:00:00,33,20,0.0,12.0,6,8,64,01:16 PM,No moonset,05:16 AM,06:50 PM,20,33,33,30,4,18,60,0.0,1006,30,10,204,3
2020-02-03 12:00:00,33,20,0.0,12.0,6,8,64,01:16 PM,No moonset,05:16 AM,06:50 PM,19,35,35,33,5,53,45,0.2,1004,33,9,325,4
2020-02-03 15:00:00,33,20,0.0,12.0,6,6,64,01:16 PM,No moonset,05:16 AM,06:50 PM,22,29,29,27,8,75,78,2.8,1003,27,8,142,6
2020-02-03 18:00:00,33,20,0.0,12.0,6,1,64,01:16 PM,No moonset,05:16 AM,06:50 PM,23,26,26,24,6,76,93,1.5,1005,24,9,25,4
2020-02-03 21:00:00,33,20,0.0,12.0,6,1,64,01:16 PM,No moonset,05:16 AM,06:50 PM,20,21,22,21,23,92,91,0.6,1010,21,10,123,16
2020-02-04 00:00:00,20,17,0.0,8.3,4,1,72,02:15 PM,12:10 AM,05:17 AM,06:49 PM,17,18,18,18,27,100,91,1.0,1014,18,9,183,18
2020-02-04 03:00:00,20,17,0.0,8.3,4,1,72,02:15 PM,12:10 AM,05:17 AM,06:49 PM,15,17,17,17,19,94,86,1.2,1015,17,9,194,12
2020-02-04 06:00:00,20,17,0.0,8.3,4,1,72,02:15 PM,12:10 AM,05:17 AM,06:49 PM,13,17,17,17,15,75,80,0.5,1017,17,10,188,10
2020-02-04 09:00:00,20,17,0.0,8.3,4,4,72,02:15 PM,12:10 AM,05:17 AM,06:49 PM,13,18,18,18,14,73,73,0.2,1019,18,10,170,10
2020-02-04 12:00:00,20,17,0.0,8.3,4,4,72,02:15 PM,12:10 AM,05:17 AM,06:49 PM,13,19,19,19,16,82,68,0.3,1020,19,10,144,12
2020-02-04 15:00:00,20,17,0.0,8.3,4,5,72,02:15 PM,12:10 AM,05:17 AM,06:49 PM,13,20,20,20,15,84,62,0.3,1019,20,10,126,12
2020-02-04 18:00:00,20,17,0.0,8.3,4,1,72,02:15 PM,12:10 AM,05:17 AM,06:49 PM,12,19,19,19,13,77,64,0.1,1020,19,10,114,8
2020-02-04 21:00:00,20,17,0.0,8.3,4,1,72,02:15 PM,12:10 AM,05:17 AM,06:49 PM,11,18,18,18,10,73,68,0.0,1021,18,10,89,5
2020-02-05 00:00:00,24,17,0.0,9.6,5,1,79,03:15 PM,12:51 AM,05:17 AM,06:48 PM,11,17,17,17,6,77,69,0.0,1021,17,10,239,3
2020-02-05 03:00:00,24,17,0.0,9.6,5,1,79,03:15 PM,12:51 AM,05:17 AM,06:48 PM,12,17,17,17,4,88,70,0.0,1020,17,10,326,2
2020-02-05 06:00:00,24,17,0.0,9.6,5,1,79,03:15 PM,12:51 AM,05:17 AM,06:48 PM,12,17,17,17,4,87,73,0.0,1020,17,10,294,3
2020-02-05 09:00:00,24,17,0.0,9.6,5,5,79,03:15 PM,12:51 AM,05:17 AM,06:48 PM,14,21,22,21,7,85,64,0.0,1021,21,10,139,6
2020-02-05 12:00:00,24,17,0.0,9.6,5,5,79,03:15 PM,12:51 AM,05:17 AM,06:48 PM,16,25,25,24,13,79,60,0.1,1019,24,10,78,12
2020-02-05 15:00:00,24,17,0.0,9.6,5,5,79,03:15 PM,12:51 AM,05:17 AM,06:48 PM,16,26,26,24,17,64,60,0.2,1017,24,10,81,15
2020-02-05 18:00:00,24,17,0.0,9.6,5,1,79,03:15 PM,12:51 AM,05:17 AM,06:48 PM,16,22,22,22,15,49,69,0.1,1019,22,10,64,10
2020-02-05 21:00:00,24,17,0.0,9.6,5,1,79,03:15 PM,12:51 AM,05:17 AM,06:48 PM,16,20,20,20,12,46,79,0.0,1019,20,10,49,6
2020-02-06 00:00:00,21,17,0.0,8.3,5,1,87,04:15 PM,01:40 AM,05:18 AM,06:48 PM,16,19,19,19,9,65,85,0.1,1019,19,10,20,5
2020-02-06 03:00:00,21,17,0.0,8.3,5,1,87,04:15 PM,01:40 AM,05:18 AM,06:48 PM,16,17,17,17,5,68,91,0.2,1019,17,10,223,3
2020-02-06 06:00:00,21,17,0.0,8.3,5,1,87,04:15 PM,01:40 AM,05:18 AM,06:48 PM,17,19,19,19,3,87,88,0.4,1020,19,10,327,2
2020-02-06 09:00:00,21,17,0.0,8.3,5,4,87,04:15 PM,01:40 AM,05:18 AM,06:48 PM,18,19,19,19,3,98,92,1.8,1021,19,8,153,2
2020-02-06 12:00:00,21,17,0.0,8.3,5,4,87,04:15 PM,01:40 AM,05:18 AM,06:48 PM,19,20,20,20,11,73,94,3.4,1020,20,7,66,7
2020-02-06 15:00:00,21,17,0.0,8.3,5,5,87,04:15 PM,01:40 AM,05:18 AM,06:48 PM,20,21,21,21,11,76,93,5.1,1019,21,7,67,7
2020-02-06 18:00:00,21,17,0.0,8.3,5,1,87,04:15 PM,01:40 AM,05:18 AM,06:48 PM,19,20,20,20,14,74,94,3.7,1019,20,7,61,8
2020-02-06 21:00:00,21,17,0.0,8.3,5,1,87,04:15 PM,01:40 AM,05:18 AM,06:48 PM,18,19,19,19,13,90,96,3.4,1020,19,7,57,8
2020-02-07 00:00:00,23,19,0.0,8.3,5,1,95,05:14 PM,02:34 AM,05:19 AM,06:47 PM,18,19,19,19,12,100,96,2.2,1019,19,8,62,8
2020-02-07 03:00:00,23,19,0.0,8.3,5,1,95,05:14 PM,02:34 AM,05:19 AM,06:47 PM,18,19,19,19,13,100,95,1.9,1018,19,9,70,9
2020-02-07 06:00:00,23,19,0.0,8.3,5,1,95,05:14 PM,02:34 AM,05:19 AM,06:47 PM,18,19,19,19,14,88,93,0.9,1018,19,10,59,9
2020-02-07 09:00:00,23,19,0.0,8.3,5,4,95,05:14 PM,02:34 AM,05:19 AM,06:47 PM,18,19,19,19,10,91,93,1.1,1019,19,9,80,7
2020-02-07 12:00:00,23,19,0.0,8.3,5,5,95,05:14 PM,02:34 AM,05:19 AM,06:47 PM,20,21,23,21,13,99,95,1.9,1017,21,10,126,10
2020-02-07 15:00:00,23,19,0.0,8.3,5,5,95,05:14 PM,02:34 AM,05:19 AM,06:47 PM,21,25,25,23,8,85,90,2.7,1015,23,8,220,6
2020-02-07 18:00:00,23,19,0.0,8.3,5,1,95,05:14 PM,02:34 AM,05:19 AM,06:47 PM,20,22,22,22,4,93,93,2.3,1016,22,9,114,3
2020-02-07 21:00:00,23,19,0.0,8.3,5,1,95,05:14 PM,02:34 AM,05:19 AM,06:47 PM,20,21,21,21,5,81,96,2.1,1016,21,10,202,3
2020-02-08 00:00:00,26,19,0.0,8.3,5,1,100,06:09 PM,03:37 AM,05:20 AM,06:46 PM,19,20,20,20,3,45,96,0.7,1015,20,10,322,1
2020-02-08 03:00:00,26,19,0.0,8.3,5,1,100,06:09 PM,03:37 AM,05:20 AM,06:46 PM,19,19,19,19,3,49,97,0.0,1014,19,5,288,1
2020-02-08 06:00:00,26,19,0.0,8.3,5,1,100,06:09 PM,03:37 AM,05:20 AM,06:46 PM,19,20,20,20,6,63,96,0.1,1015,20,2,266,4
2020-02-08 09:00:00,26,19,0.0,8.3,5,5,100,06:09 PM,03:37 AM,05:20 AM,06:46 PM,20,26,26,24,8,80,76,0.2,1015,24,7,199,6
2020-02-08 12:00:00,26,19,0.0,8.3,5,5,100,06:09 PM,03:37 AM,05:20 AM,06:46 PM,22,27,27,25,23,82,84,5.4,1015,25,5,101,12
2020-02-08 15:00:00,26,19,0.0,8.3,5,5,100,06:09 PM,03:37 AM,05:20 AM,06:46 PM,22,25,25,23,30,93,94,12.3,1013,23,3,77,14
2020-02-08 18:00:00,26,19,0.0,8.3,5,1,100,06:09 PM,03:37 AM,05:20 AM,06:46 PM,21,22,24,22,28,100,96,7.6,1013,22,6,85,15
2020-02-08 21:00:00,26,19,0.0,8.3,5,1,100,06:09 PM,03:37 AM,05:20 AM,06:46 PM,21,20,23,20,40,100,96,9.8,1013,20,4,85,20
2020-02-09 00:00:00,22,21,0.0,8.3,5,1,100,06:58 PM,04:45 AM,05:21 AM,06:45 PM,21,21,24,21,39,100,97,11.1,1012,21,4,83,20
2020-02-09 03:00:00,22,21,0.0,8.3,5,1,100,06:58 PM,04:45 AM,05:21 AM,06:45 PM,21,22,24,22,40,100,98,18.9,1010,22,5,71,20
2020-02-09 06:00:00,22,21,0.0,8.3,5,1,100,06:58 PM,04:45 AM,05:21 AM,06:45 PM,21,22,24,22,30,100,97,13.4,1009,22,5,61,16
2020-02-09 09:00:00,22,21,0.0,8.3,5,5,100,06:58 PM,04:45 AM,05:21 AM,06:45 PM,22,25,25,22,26,89,97,13.9,1009,22,5,51,14
2020-02-09 12:00:00,22,21,0.0,8.3,5,5,100,06:58 PM,04:45 AM,05:21 AM,06:45 PM,22,25,25,22,16,95,97,14.6,1007,22,5,47,9
2020-02-09 15:00:00,22,21,0.0,8.3,5,5,100,06:58 PM,04:45 AM,05:21 AM,06:45 PM,21,25,25,22,29,100,96,19.7,1006,22,5,48,15
2020-02-09 18:00:00,22,21,0.0,8.3,5,1,100,06:58 PM,04:45 AM,05:21 AM,06:45 PM,21,22,24,22,33,100,96,10.0,1007,22,6,59,19
2020-02-09 21:00:00,22,21,0.0,8.3,5,1,100,06:58 PM,04:45 AM,05:21 AM,06:45 PM,21,21,24,21,18,78,97,4.5,1008,21,7,61,10
2020-02-10 00:00:00,29,20,0.0,10.8,6,1,83,07:43 PM,05:55 AM,05:22 AM,06:44 PM,20,21,22,21,11,65,98,3.2,1007,21,9,28,6
2020-02-10 03:00:00,29,20,0.0,10.8,6,1,83,07:43 PM,05:55 AM,05:22 AM,06:44 PM,20,20,20,20,9,76,98,2.4,1007,20,8,223,5
2020-02-10 06:00:00,29,20,0.0,10.8,6,1,83,07:43 PM,05:55 AM,05:22 AM,06:44 PM,20,21,21,21,6,44,96,0.8,1008,21,4,339,4
2020-02-10 09:00:00,29,20,0.0,10.8,6,5,83,07:43 PM,05:55 AM,05:22 AM,06:44 PM,22,26,26,24,9,56,89,0.9,1009,24,7,150,6
2020-02-10 12:00:00,29,20,0.0,10.8,6,6,83,07:43 PM,05:55 AM,05:22 AM,06:44 PM,21,30,30,28,12,72,68,0.8,1009,28,9,72,9
2020-02-10 15:00:00,29,20,0.0,10.8,6,6,83,07:43 PM,05:55 AM,05:22 AM,06:44 PM,22,30,30,27,18,78,74,1.6,1007,27,10,71,13
2020-02-10 18:00:00,29,20,0.0,10.8,6,1,83,07:43 PM,05:55 AM,05:22 AM,06:44 PM,22,26,26,23,21,79,89,3.6,1008,23,8,55,11
2020-02-10 21:00:00,29,20,0.0,10.8,6,1,83,07:43 PM,05:55 AM,05:22 AM,06:44 PM,20,21,22,21,18,83,94,5.2,1010,21,7,36,9
2020-02-11 00:00:00,29,19,0.0,13.2,6,1,75,08:23 PM,07:06 AM,05:23 AM,06:43 PM,19,20,20,20,12,86,96,2.0,1009,20,8,243,5
2020-02-11 03:00:00,29,19,0.0,13.2,6,1,75,08:23 PM,07:06 AM,05:23 AM,06:43 PM,19,19,19,19,9,81,97,0.3,1008,19,9,339,4
2020-02-11 06:00:00,29,19,0.0,13.2,6,1,75,08:23 PM,07:06 AM,05:23 AM,06:43 PM,19,20,20,20,8,42,95,0.1,1009,20,10,310,4
2020-02-11 09:00:00,29,19,0.0,13.2,6,7,75,08:23 PM,07:06 AM,05:23 AM,06:43 PM,20,27,27,25,4,13,72,0.0,1009,25,10,128,3
2020-02-11 12:00:00,29,19,0.0,13.2,6,7,75,08:23 PM,07:06 AM,05:23 AM,06:43 PM,19,30,30,29,9,8,57,0.0,1008,29,10,87,8
2020-02-11 15:00:00,29,19,0.0,13.2,6,7,75,08:23 PM,07:06 AM,05:23 AM,06:43 PM,21,29,29,27,19,59,72,1.5,1007,27,9,83,14
2020-02-11 18:00:00,29,19,0.0,13.2,6,1,75,08:23 PM,07:06 AM,05:23 AM,06:43 PM,22,26,26,24,22,85,86,1.2,1007,24,9,61,14
2020-02-11 21:00:00,29,19,0.0,13.2,6,1,75,08:23 PM,07:06 AM,05:23 AM,06:43 PM,21,25,25,22,16,86,92,0.8,1008,22,9,45,9
2020-02-12 00:00:00,27,21,0.0,8.2,5,1,68,09:01 PM,08:15 AM,05:24 AM,06:43 PM,21,22,24,22,10,96,96,0.3,1008,22,3,44,6
2020-02-12 03:00:00,27,21,0.0,8.2,5,1,68,09:01 PM,08:15 AM,05:24 AM,06:43 PM,21,21,22,21,12,75,97,0.0,1007,21,1,40,7
2020-02-12 06:00:00,27,21,0.0,8.2,5,1,68,09:01 PM,08:15 AM,05:24 AM,06:43 PM,21,24,24,22,10,62,93,0.1,1008,22,7,21,7
2020-02-12 09:00:00,27,21,0.0,8.2,5,6,68,09:01 PM,08:15 AM,05:24 AM,06:43 PM,22,28,28,25,8,73,80,0.2,1009,25,10,31,6
2020-02-12 12:00:00,27,21,0.0,8.2,5,5,68,09:01 PM,08:15 AM,05:24 AM,06:43 PM,22,27,27,25,18,74,88,3.0,1009,25,8,58,11
2020-02-12 15:00:00,27,21,0.0,8.2,5,5,68,09:01 PM,08:15 AM,05:24 AM,06:43 PM,22,26,26,23,24,79,90,6.2,1007,23,7,67,13
2020-02-12 18:00:00,27,21,0.0,8.2,5,1,68,09:01 PM,08:15 AM,05:24 AM,06:43 PM,21,25,25,22,18,76,93,2.6,1009,22,9,68,9
2020-02-12 21:00:00,27,21,0.0,8.2,5,1,68,09:01 PM,08:15 AM,05:24 AM,06:43 PM,20,21,22,21,13,91,97,1.5,1009,21,10,53,6
2020-02-13 00:00:00,26,20,0.0,8.2,5,1,60,09:37 PM,09:23 AM,05:25 AM,06:42 PM,21,21,21,21,10,90,98,7.2,1009,21,7,38,6
2020-02-13 03:00:00,26,20,0.0,8.2,5,1,60,09:37 PM,09:23 AM,05:25 AM,06:42 PM,20,20,20,20,5,78,98,11.0,1009,20,6,226,3
2020-02-13 06:00:00,26,20,0.0,8.2,5,1,60,09:37 PM,09:23 AM,05:25 AM,06:42 PM,21,21,23,21,1,92,97,4.4,1010,21,9,151,1
2020-02-13 09:00:00,26,20,0.0,8.2,5,5,60,09:37 PM,09:23 AM,05:25 AM,06:42 PM,22,26,26,23,14,96,95,2.1,1010,23,8,75,9
2020-02-13 12:00:00,26,20,0.0,8.2,5,6,60,09:37 PM,09:23 AM,05:25 AM,06:42 PM,22,27,27,25,21,80,83,2.3,1010,25,8,96,14
2020-02-13 15:00:00,26,20,0.0,8.2,5,6,60,09:37 PM,09:23 AM,05:25 AM,06:42 PM,20,27,27,25,20,76,74,2.1,1008,25,9,121,13
2020-02-13 18:00:00,26,20,0.0,8.2,5,1,60,09:37 PM,09:23 AM,05:25 AM,06:42 PM,20,25,25,23,15,73,87,0.9,1009,23,9,157,9
2020-02-13 21:00:00,26,20,0.0,8.2,5,1,60,09:37 PM,09:23 AM,05:25 AM,06:42 PM,20,21,22,21,12,65,96,0.7,1009,21,10,207,6
2020-02-14 00:00:00,24,17,0.0,9.5,5,1,53,10:14 PM,10:30 AM,05:26 AM,06:41 PM,20,20,20,20,8,85,97,1.9,1008,20,10,197,5
2020-02-14 03:00:00,24,17,0.0,9.5,5,1,53,10:14 PM,10:30 AM,05:26 AM,06:41 PM,20,20,20,20,9,81,97,3.8,1007,20,8,181,5
2020-02-14 06:00:00,24,17,0.0,9.5,5,1,53,10:14 PM,10:30 AM,05:26 AM,06:41 PM,20,21,23,21,10,68,96,2.3,1007,21,9,191,7
2020-02-14 09:00:00,24,17,0.0,9.5,5,5,53,10:14 PM,10:30 AM,05:26 AM,06:41 PM,20,25,25,22,14,63,86,1.7,1008,22,10,182,10
2020-02-14 12:00:00,24,17,0.0,9.5,5,5,53,10:14 PM,10:30 AM,05:26 AM,06:41 PM,19,25,25,24,18,61,74,1.0,1006,24,10,179,14
2020-02-14 15:00:00,24,17,0.0,9.5,5,5,53,10:14 PM,10:30 AM,05:26 AM,06:41 PM,18,26,26,24,21,67,66,0.6,1004,24,9,175,17
2020-02-14 18:00:00,24,17,0.0,9.5,5,1,53,10:14 PM,10:30 AM,05:26 AM,06:41 PM,17,21,22,21,18,25,76,0.2,1005,21,10,190,12
2020-02-14 21:00:00,24,17,0.0,9.5,5,1,53,10:14 PM,10:30 AM,05:26 AM,06:41 PM,16,18,18,18,14,2,89,0.0,1006,18,10,241,7
2020-02-15 00:00:00,28,15,0.0,13.1,6,1,45,10:52 PM,11:36 AM,05:27 AM,06:40 PM,15,16,16,16,13,4,94,0.0,1006,16,5,272,6
2020-02-15 03:00:00,28,15,0.0,13.1,6,1,45,10:52 PM,11:36 AM,05:27 AM,06:40 PM,15,16,16,16,10,9,96,0.0,1006,16,2,278,5
2020-02-15 06:00:00,28,15,0.0,13.1,6,1,45,10:52 PM,11:36 AM,05:27 AM,06:40 PM,16,17,17,17,6,11,89,0.0,1007,17,7,330,4
2020-02-15 09:00:00,28,15,0.0,13.1,6,6,45,10:52 PM,11:36 AM,05:27 AM,06:40 PM,17,24,24,24,5,17,68,0.0,1007,24,10,166,4
2020-02-15 12:00:00,28,15,0.0,13.1,6,7,45,10:52 PM,11:36 AM,05:27 AM,06:40 PM,18,28,28,27,10,22,55,0.0,1006,27,10,112,9
2020-02-15 15:00:00,28,15,0.0,13.1,6,7,45,10:52 PM,11:36 AM,05:27 AM,06:40 PM,19,27,27,25,14,55,67,0.2,1006,25,9,116,10
2020-02-15 18:00:00,28,15,0.0,13.1,6,1,45,10:52 PM,11:36 AM,05:27 AM,06:40 PM,19,21,22,21,10,74,88,1.6,1008,21,9,121,6
2020-02-15 21:00:00,28,15,0.0,13.1,6,1,45,10:52 PM,11:36 AM,05:27 AM,06:40 PM,18,19,19,19,7,71,96,3.3,1010,19,8,217,4
2020-02-16 00:00:00,26,19,0.0,8.2,5,1,38,11:34 PM,12:40 PM,05:27 AM,06:39 PM,19,19,19,19,6,83,96,1.6,1011,19,9,240,3
2020-02-16 03:00:00,26,19,0.0,8.2,5,1,38,11:34 PM,12:40 PM,05:27 AM,06:39 PM,18,19,19,19,8,91,96,0.5,1011,19,10,222,4
2020-02-16 06:00:00,26,19,0.0,8.2,5,1,38,11:34 PM,12:40 PM,05:27 AM,06:39 PM,19,20,20,20,7,81,94,0.2,1012,20,10,223,4
2020-02-16 09:00:00,26,19,0.0,8.2,5,5,38,11:34 PM,12:40 PM,05:27 AM,06:39 PM,18,24,24,23,5,67,77,0.0,1014,23,10,208,4
2020-02-16 12:00:00,26,19,0.0,8.2,5,7,38,11:34 PM,12:40 PM,05:27 AM,06:39 PM,18,27,27,25,8,80,66,0.0,1013,25,10,146,7
2020-02-16 15:00:00,26,19,0.0,8.2,5,5,38,11:34 PM,12:40 PM,05:27 AM,06:39 PM,19,26,26,24,12,73,71,0.0,1013,24,10,116,9
2020-02-16 18:00:00,26,19,0.0,8.2,5,1,38,11:34 PM,12:40 PM,05:27 AM,06:39 PM,19,25,25,22,9,89,80,0.0,1014,22,10,103,6
2020-02-16 21:00:00,26,19,0.0,8.2,5,1,38,11:34 PM,12:40 PM,05:27 AM,06:39 PM,19,22,24,22,5,100,86,0.0,1015,22,10,71,3
2020-02-17 00:00:00,27,21,0.0,8.2,5,1,30,No moonrise,01:44 PM,05:28 AM,06:38 PM,20,21,24,21,5,92,89,0.1,1015,21,10,42,3
2020-02-17 03:00:00,27,21,0.0,8.2,5,1,30,No moonrise,01:44 PM,05:28 AM,06:38 PM,19,21,22,21,5,79,92,0.0,1014,21,10,26,3
2020-02-17 06:00:00,27,21,0.0,8.2,5,1,30,No moonrise,01:44 PM,05:28 AM,06:38 PM,20,21,23,21,5,75,90,0.1,1015,21,10,223,3
2020-02-17 09:00:00,27,21,0.0,8.2,5,6,30,No moonrise,01:44 PM,05:28 AM,06:38 PM,20,27,27,25,6,85,74,0.0,1015,25,10,153,5
2020-02-17 12:00:00,27,21,0.0,8.2,5,6,30,No moonrise,01:44 PM,05:28 AM,06:38 PM,22,28,28,25,12,83,84,1.9,1014,25,8,78,8
2020-02-17 15:00:00,27,21,0.0,8.2,5,6,30,No moonrise,01:44 PM,05:28 AM,06:38 PM,23,28,28,25,18,73,87,3.4,1012,25,7,61,10
2020-02-17 18:00:00,27,21,0.0,8.2,5,1,30,No moonrise,01:44 PM,05:28 AM,06:38 PM,22,26,26,24,16,77,93,3.0,1012,24,7,25,9
2020-02-17 21:00:00,27,21,0.0,8.2,5,1,30,No moonrise,01:44 PM,05:28 AM,06:38 PM,21,22,24,22,10,46,97,0.9,1013,22,4,240,6
2020-02-18 00:00:00,32,19,0.0,13.1,6,1,22,12:18 AM,02:44 PM,05:29 AM,06:37 PM,20,20,21,20,10,66,97,0.1,1011,20,7,351,5
2020-02-18 03:00:00,32,19,0.0,13.1,6,1,22,12:18 AM,02:44 PM,05:29 AM,06:37 PM,19,19,19,19,8,47,96,0.1,1010,19,4,344,4
2020-02-18 06:00:00,32,19,0.0,13.1,6,1,22,12:18 AM,02:44 PM,05:29 AM,06:37 PM,19,21,23,21,5,19,92,0.0,1010,21,7,321,3
2020-02-18 09:00:00,32,19,0.0,13.1,6,7,22,12:18 AM,02:44 PM,05:29 AM,06:37 PM,20,29,29,27,5,13,68,0.0,1010,27,10,137,4
2020-02-18 12:00:00,32,19,0.0,13.1,6,8,22,12:18 AM,02:44 PM,05:29 AM,06:37 PM,20,33,33,31,7,16,51,0.0,1009,31,10,90,6
2020-02-18 15:00:00,32,19,0.0,13.1,6,7,22,12:18 AM,02:44 PM,05:29 AM,06:37 PM,21,32,32,29,15,23,60,0.0,1007,29,10,79,10
2020-02-18 18:00:00,32,19,0.0,13.1,6,1,22,12:18 AM,02:44 PM,05:29 AM,06:37 PM,22,29,29,26,18,30,75,0.0,1007,26,9,39,11
2020-02-18 21:00:00,32,19,0.0,13.1,6,1,22,12:18 AM,02:44 PM,05:29 AM,06:37 PM,22,27,27,25,15,29,86,0.0,1006,25,10,241,9
2020-02-19 00:00:00,30,21,0.0,13.1,7,1,15,01:07 AM,03:40 PM,05:30 AM,06:36 PM,21,26,26,23,14,28,89,0.0,1005,23,10,342,8
2020-02-19 03:00:00,30,21,0.0,13.1,7,1,15,01:07 AM,03:40 PM,05:30 AM,06:36 PM,19,21,22,21,14,57,87,0.2,1004,21,9,324,7
2020-02-19 06:00:00,30,21,0.0,13.1,7,1,15,01:07 AM,03:40 PM,05:30 AM,06:36 PM,19,24,24,22,8,26,83,0.1,1004,22,10,313,4
2020-02-19 09:00:00,30,21,0.0,13.1,7,7,15,01:07 AM,03:40 PM,05:30 AM,06:36 PM,20,30,30,27,6,6,65,0.0,1004,27,10,233,5
2020-02-19 12:00:00,30,21,0.0,13.1,7,7,15,01:07 AM,03:40 PM,05:30 AM,06:36 PM,20,32,32,30,6,56,55,0.3,1004,30,9,179,5
2020-02-19 15:00:00,30,21,0.0,13.1,7,6,15,01:07 AM,03:40 PM,05:30 AM,06:36 PM,18,30,30,28,10,75,54,0.3,1003,28,10,140,8
2020-02-19 18:00:00,30,21,0.0,13.1,7,1,15,01:07 AM,03:40 PM,05:30 AM,06:36 PM,17,28,28,25,5,28,70,0.1,1005,25,10,130,4
2020-02-19 21:00:00,30,21,0.0,13.1,7,1,15,01:07 AM,03:40 PM,05:30 AM,06:36 PM,16,27,27,23,6,6,82,0.0,1007,23,10,192,3
