date_time,Denmark_maxtempC,Denmark_mintempC,Denmark_totalSnow_cm,Denmark_sunHour,Denmark_uvIndex,Denmark_uvIndex,Denmark_moon_illumination,Denmark_moonrise,Denmark_moonset,Denmark_sunrise,Denmark_sunset,Denmark_DewPointC,Denmark_FeelsLikeC,Denmark_HeatIndexC,Denmark_WindChillC,Denmark_WindGustKmph,Denmark_cloudcover,Denmark_humidity,Denmark_precipMM,Denmark_pressure,Denmark_tempC,Denmark_visibility,Denmark_winddirDegree,Denmark_windspeedKmph
2020-04-02 15:00:00,8,4,0.0,6.6,2,2,64,11:42 AM,04:33 AM,06:37 AM,07:51 PM,3,3,8,3,69,95,71,0.1,998,8,10,248,44
2020-04-02 18:00:00,8,4,0.0,6.6,2,2,64,11:42 AM,04:33 AM,06:37 AM,07:51 PM,3,1,7,1,64,100,77,0.0,996,7,10,263,42
2020-04-02 21:00:00,8,4,0.0,6.6,2,1,64,11:42 AM,04:33 AM,06:37 AM,07:51 PM,-1,-1,5,-1,68,86,67,0.3,996,5,10,270,48
2020-04-03 00:00:00,7,5,0.0,7.8,2,1,71,12:58 PM,05:15 AM,06:34 AM,07:52 PM,-1,-2,5,-2,73,78,65,0.4,996,5,9,274,50
2020-04-03 03:00:00,7,5,0.0,7.8,2,1,71,12:58 PM,05:15 AM,06:34 AM,07:52 PM,-1,-1,5,-1,71,32,65,0.1,997,5,10,279,48
2020-04-03 06:00:00,7,5,0.0,7.8,2,2,71,12:58 PM,05:15 AM,06:34 AM,07:52 PM,-2,-1,5,-1,66,13,63,0.0,1000,5,10,283,45
2020-04-03 09:00:00,7,5,0.0,7.8,2,3,71,12:58 PM,05:15 AM,06:34 AM,07:52 PM,-2,-1,5,-1,62,54,59,0.1,1002,5,10,285,45
2020-04-03 12:00:00,7,5,0.0,7.8,2,2,71,12:58 PM,05:15 AM,06:34 AM,07:52 PM,-2,1,6,1,56,83,55,0.2,1005,6,9,286,41
2020-04-03 15:00:00,7,5,0.0,7.8,2,2,71,12:58 PM,05:15 AM,06:34 AM,07:52 PM,-2,2,7,2,49,78,55,0.2,1007,7,10,289,34
2020-04-03 18:00:00,7,5,0.0,7.8,2,2,71,12:58 PM,05:15 AM,06:34 AM,07:52 PM,-1,1,6,1,45,72,60,0.1,1010,6,10,288,31
2020-04-03 21:00:00,7,5,0.0,7.8,2,1,71,12:58 PM,05:15 AM,06:34 AM,07:52 PM,-2,-0,5,-0,45,26,63,0.0,1012,5,10,292,31
2020-04-04 00:00:00,8,4,0.0,7.9,3,1,79,02:24 PM,05:46 AM,06:32 AM,07:54 PM,-2,-1,4,-1,41,4,65,0.0,1014,4,10,291,29
2020-04-04 03:00:00,8,4,0.0,7.9,3,1,79,02:24 PM,05:46 AM,06:32 AM,07:54 PM,-1,-1,4,-1,35,19,73,0.0,1017,4,10,272,24
2020-04-04 06:00:00,8,4,0.0,7.9,3,2,79,02:24 PM,05:46 AM,06:32 AM,07:54 PM,0,-1,4,-1,33,34,78,0.0,1019,4,10,267,23
2020-04-04 09:00:00,8,4,0.0,7.9,3,3,79,02:24 PM,05:46 AM,06:32 AM,07:54 PM,1,2,5,2,26,59,75,0.0,1021,5,10,263,19
2020-04-04 12:00:00,8,4,0.0,7.9,3,2,79,02:24 PM,05:46 AM,06:32 AM,07:54 PM,2,4,7,4,24,71,69,0.0,1023,7,10,237,17
2020-04-04 15:00:00,8,4,0.0,7.9,3,2,79,02:24 PM,05:46 AM,06:32 AM,07:54 PM,3,4,8,4,33,90,72,0.1,1023,8,10,223,21
2020-04-04 18:00:00,8,4,0.0,7.9,3,2,79,02:24 PM,05:46 AM,06:32 AM,07:54 PM,4,4,8,4,37,79,79,0.0,1024,8,10,222,22
2020-04-04 21:00:00,8,4,0.0,7.9,3,1,79,02:24 PM,05:46 AM,06:32 AM,07:54 PM,5,4,7,4,36,82,84,0.1,1026,7,10,235,21
2020-04-05 00:00:00,8,4,0.0,11.6,2,1,87,03:55 PM,06:10 AM,06:29 AM,07:56 PM,4,3,6,3,32,77,85,0.1,1028,6,10,238,18
2020-04-05 03:00:00,8,4,0.0,11.6,2,1,87,03:55 PM,06:10 AM,06:29 AM,07:56 PM,4,3,6,3,30,29,84,0.0,1028,6,10,221,17
2020-04-05 06:00:00,8,4,0.0,11.6,2,3,87,03:55 PM,06:10 AM,06:29 AM,07:56 PM,3,3,6,3,29,10,80,0.0,1029,6,10,205,17
2020-04-05 09:00:00,8,4,0.0,11.6,2,3,87,03:55 PM,06:10 AM,06:29 AM,07:56 PM,3,3,7,3,32,4,74,0.0,1030,7,10,186,20
2020-04-05 12:00:00,8,4,0.0,11.6,2,3,87,03:55 PM,06:10 AM,06:29 AM,07:56 PM,2,4,7,4,34,0,71,0.0,1029,7,10,171,22
2020-04-05 15:00:00,8,4,0.0,11.6,2,3,87,03:55 PM,06:10 AM,06:29 AM,07:56 PM,3,4,8,4,40,0,72,0.0,1028,8,10,157,24
2020-04-05 18:00:00,8,4,0.0,11.6,2,3,87,03:55 PM,06:10 AM,06:29 AM,07:56 PM,3,4,8,4,49,0,73,0.0,1027,8,10,147,27
2020-04-05 21:00:00,8,4,0.0,11.6,2,1,87,03:55 PM,06:10 AM,06:29 AM,07:56 PM,4,4,7,4,52,0,75,0.0,1026,5,10,150,26
2020-04-06 00:00:00,9,4,0.0,11.6,3,1,94,05:28 PM,06:29 AM,06:27 AM,07:58 PM,4,4,7,4,53,1,76,0.0,1026,6,10,158,27
2020-04-06 03:00:00,9,4,0.0,11.6,3,1,94,05:28 PM,06:29 AM,06:27 AM,07:58 PM,3,3,7,3,48,0,76,0.0,1025,7,10,151,27
2020-04-06 06:00:00,9,4,0.0,11.6,3,3,94,05:28 PM,06:29 AM,06:27 AM,07:58 PM,3,3,7,3,45,0,76,0.0,1024,7,10,147,27
2020-04-06 09:00:00,9,4,0.0,11.6,3,3,94,05:28 PM,06:29 AM,06:27 AM,07:58 PM,3,3,7,3,44,1,75,0.0,1024,7,10,151,28
2020-04-06 12:00:00,9,4,0.0,11.6,3,3,94,05:28 PM,06:29 AM,06:27 AM,07:58 PM,4,4,8,4,48,22,73,0.0,1023,8,10,150,29
2020-04-06 15:00:00,9,4,0.0,11.6,3,3,94,05:28 PM,06:29 AM,06:27 AM,07:58 PM,4,6,9,6,49,12,73,0.0,1023,9,10,154,26
2020-04-06 18:00:00,9,4,0.0,11.6,3,3,94,05:28 PM,06:29 AM,06:27 AM,07:58 PM,5,7,10,7,44,1,72,0.0,1022,8,10,166,21
2020-04-06 21:00:00,9,4,0.0,11.6,3,1,94,05:28 PM,06:29 AM,06:27 AM,07:58 PM,6,5,9,5,42,2,74,0.0,1022,5,10,185,20
2020-04-07 00:00:00,11,9,0.0,11.6,4,1,100,07:02 PM,06:46 AM,06:24 AM,08:00 PM,6,6,9,6,36,4,79,0.0,1023,8,10,213,17
2020-04-07 03:00:00,11,9,0.0,11.6,4,1,100,07:02 PM,06:46 AM,06:24 AM,08:00 PM,6,6,9,6,37,32,81,0.0,1023,9,10,266,18
2020-04-07 06:00:00,11,9,0.0,11.6,4,3,100,07:02 PM,06:46 AM,06:24 AM,08:00 PM,6,6,9,6,39,21,85,0.0,1025,9,10,297,21
2020-04-07 09:00:00,11,9,0.0,11.6,4,3,100,07:02 PM,06:46 AM,06:24 AM,08:00 PM,4,6,9,6,40,3,71,0.0,1027,9,10,301,23
2020-04-07 12:00:00,11,9,0.0,11.6,4,4,100,07:02 PM,06:46 AM,06:24 AM,08:00 PM,3,8,11,8,43,0,60,0.0,1030,11,10,310,24
2020-04-07 15:00:00,11,9,0.0,11.6,4,4,100,07:02 PM,06:46 AM,06:24 AM,08:00 PM,3,8,11,8,38,0,58,0.0,1031,11,10,321,21
2020-04-07 18:00:00,11,9,0.0,11.6,4,4,100,07:02 PM,06:46 AM,06:24 AM,08:00 PM,3,8,10,8,27,9,60,0.0,1032,10,10,331,14
2020-04-07 21:00:00,11,9,0.0,11.6,4,1,100,07:02 PM,06:46 AM,06:24 AM,08:00 PM,3,8,9,8,13,51,66,0.0,1033,9,10,132,7
2020-04-08 00:00:00,9,6,0.0,10.4,2,1,100,08:35 PM,07:03 AM,06:22 AM,08:02 PM,3,8,9,8,12,37,68,0.0,1033,9,10,116,6
2020-04-08 03:00:00,9,6,0.0,10.4,2,1,100,08:35 PM,07:03 AM,06:22 AM,08:02 PM,2,6,8,6,19,35,66,0.0,1032,8,10,160,10
2020-04-08 06:00:00,9,6,0.0,10.4,2,3,100,08:35 PM,07:03 AM,06:22 AM,08:02 PM,2,5,8,5,31,21,68,0.0,1031,8,10,168,17
2020-04-08 09:00:00,9,6,0.0,10.4,2,3,100,08:35 PM,07:03 AM,06:22 AM,08:02 PM,3,5,8,5,33,11,69,0.0,1030,8,10,180,20
2020-04-08 12:00:00,9,6,0.0,10.4,2,3,100,08:35 PM,07:03 AM,06:22 AM,08:02 PM,3,6,9,6,30,8,65,0.0,1027,9,10,177,18
2020-04-08 15:00:00,9,6,0.0,10.4,2,3,100,08:35 PM,07:03 AM,06:22 AM,08:02 PM,2,6,9,6,31,69,62,0.0,1025,9,10,174,18
2020-04-08 18:00:00,9,6,0.0,10.4,2,2,100,08:35 PM,07:03 AM,06:22 AM,08:02 PM,4,7,9,7,27,59,68,0.0,1022,9,10,187,15
2020-04-08 21:00:00,9,6,0.0,10.4,2,1,100,08:35 PM,07:03 AM,06:22 AM,08:02 PM,5,6,10,6,27,43,76,0.0,1021,7,10,233,13
2020-04-09 00:00:00,9,6,0.0,11.6,3,1,83,10:09 PM,07:20 AM,06:19 AM,08:04 PM,6,6,9,6,35,18,81,0.0,1020,8,10,281,18
2020-04-09 03:00:00,9,6,0.0,11.6,3,1,83,10:09 PM,07:20 AM,06:19 AM,08:04 PM,5,4,8,4,37,13,81,0.0,1019,8,10,293,22
2020-04-09 06:00:00,9,6,0.0,11.6,3,3,83,10:09 PM,07:20 AM,06:19 AM,08:04 PM,5,4,7,4,39,40,83,0.0,1020,7,10,294,24
2020-04-09 09:00:00,9,6,0.0,11.6,3,3,83,10:09 PM,07:20 AM,06:19 AM,08:04 PM,3,4,8,4,41,17,70,0.0,1021,8,10,310,27
2020-04-09 12:00:00,9,6,0.0,11.6,3,3,83,10:09 PM,07:20 AM,06:19 AM,08:04 PM,1,5,8,5,40,0,58,0.0,1022,8,10,316,26
2020-04-09 15:00:00,9,6,0.0,11.6,3,3,83,10:09 PM,07:20 AM,06:19 AM,08:04 PM,1,6,9,6,39,0,56,0.0,1022,9,10,305,24
2020-04-09 18:00:00,9,6,0.0,11.6,3,3,83,10:09 PM,07:20 AM,06:19 AM,08:04 PM,1,5,8,5,37,0,61,0.0,1023,8,10,310,23
2020-04-09 21:00:00,9,6,0.0,11.6,3,1,83,10:09 PM,07:20 AM,06:19 AM,08:04 PM,2,3,7,3,33,66,69,0.0,1024,7,10,308,21
2020-04-10 00:00:00,8,5,0.0,9.3,2,1,76,11:40 PM,07:40 AM,06:16 AM,08:06 PM,2,2,6,2,30,38,74,0.0,1025,6,10,300,21
2020-04-10 03:00:00,8,5,0.0,9.3,2,1,76,11:40 PM,07:40 AM,06:16 AM,08:06 PM,2,2,6,2,22,7,78,0.0,1026,6,10,298,15
2020-04-10 06:00:00,8,5,0.0,9.3,2,3,76,11:40 PM,07:40 AM,06:16 AM,08:06 PM,2,3,5,3,15,16,78,0.0,1026,5,10,286,11
2020-04-10 09:00:00,8,5,0.0,9.3,2,3,76,11:40 PM,07:40 AM,06:16 AM,08:06 PM,1,4,6,4,12,46,71,0.0,1026,6,10,260,9
2020-04-10 12:00:00,8,5,0.0,9.3,2,3,76,11:40 PM,07:40 AM,06:16 AM,08:06 PM,1,6,7,6,10,87,66,0.0,1026,7,10,241,8
2020-04-10 15:00:00,8,5,0.0,9.3,2,2,76,11:40 PM,07:40 AM,06:16 AM,08:06 PM,2,6,8,6,17,64,65,0.0,1025,8,10,277,12
2020-04-10 18:00:00,8,5,0.0,9.3,2,3,76,11:40 PM,07:40 AM,06:16 AM,08:06 PM,2,6,8,6,19,22,67,0.0,1025,8,10,307,13
2020-04-10 21:00:00,8,5,0.0,9.3,2,1,76,11:40 PM,07:40 AM,06:16 AM,08:06 PM,2,5,7,5,18,8,71,0.0,1025,7,10,319,12
2020-04-11 00:00:00,8,5,0.0,7.0,3,1,68,No moonrise,08:04 AM,06:14 AM,08:08 PM,3,4,6,4,17,7,76,0.0,1026,6,10,321,12
2020-04-11 03:00:00,8,5,0.0,7.0,3,1,68,No moonrise,08:04 AM,06:14 AM,08:08 PM,2,4,6,4,13,7,73,0.0,1027,6,10,337,9
2020-04-11 06:00:00,8,5,0.0,7.0,3,3,68,No moonrise,08:04 AM,06:14 AM,08:08 PM,0,6,6,6,6,13,65,0.0,1027,6,10,147,4
2020-04-11 09:00:00,8,5,0.0,7.0,3,3,68,No moonrise,08:04 AM,06:14 AM,08:08 PM,-0,6,7,6,8,72,61,0.0,1027,7,10,146,6
2020-04-11 12:00:00,8,5,0.0,7.0,3,2,68,No moonrise,08:04 AM,06:14 AM,08:08 PM,1,5,7,5,20,99,62,0.0,1027,7,10,186,14
2020-04-11 15:00:00,8,5,0.0,7.0,3,2,68,No moonrise,08:04 AM,06:14 AM,08:08 PM,2,5,8,5,29,100,67,0.0,1025,8,10,189,19
2020-04-11 18:00:00,8,5,0.0,7.0,3,2,68,No moonrise,08:04 AM,06:14 AM,08:08 PM,3,4,8,4,31,100,73,0.0,1023,8,10,187,20
2020-04-11 21:00:00,8,5,0.0,7.0,3,1,68,No moonrise,08:04 AM,06:14 AM,08:08 PM,3,5,7,5,38,72,73,0.2,1021,6,7,191,23
2020-04-12 00:00:00,13,8,0.0,10.4,3,1,61,01:06 AM,08:36 AM,06:11 AM,08:10 PM,4,5,8,5,42,53,75,0.1,1019,7,8,206,24
2020-04-12 03:00:00,13,8,0.0,10.4,3,1,61,01:06 AM,08:36 AM,06:11 AM,08:10 PM,5,5,8,5,39,60,77,0.0,1017,8,10,215,22
2020-04-12 06:00:00,13,8,0.0,10.4,3,2,61,01:06 AM,08:36 AM,06:11 AM,08:10 PM,4,5,8,5,37,50,76,0.0,1015,8,10,222,21
2020-04-12 09:00:00,13,8,0.0,10.4,3,4,61,01:06 AM,08:36 AM,06:11 AM,08:10 PM,5,7,10,7,37,23,70,0.0,1014,10,10,227,21
2020-04-12 12:00:00,13,8,0.0,10.4,3,4,61,01:06 AM,08:36 AM,06:11 AM,08:10 PM,5,10,12,10,44,31,63,0.0,1012,12,10,240,23
2020-04-12 15:00:00,13,8,0.0,10.4,3,4,61,01:06 AM,08:36 AM,06:11 AM,08:10 PM,5,11,13,11,52,28,60,0.0,1010,13,10,265,26
2020-04-12 18:00:00,13,8,0.0,10.4,3,4,61,01:06 AM,08:36 AM,06:11 AM,08:10 PM,6,9,11,9,49,74,68,0.0,1009,11,10,284,26
2020-04-12 21:00:00,13,8,0.0,10.4,3,1,61,01:06 AM,08:36 AM,06:11 AM,08:10 PM,4,5,9,5,46,100,72,0.0,1008,9,10,286,28
2020-04-13 00:00:00,7,5,0.0,11.6,2,1,53,02:21 AM,09:19 AM,06:09 AM,08:12 PM,1,1,6,1,53,75,68,0.0,1009,6,10,295,37
2020-04-13 03:00:00,7,5,0.0,11.6,2,1,53,02:21 AM,09:19 AM,06:09 AM,08:12 PM,-1,-1,5,-1,53,21,63,0.0,1008,5,10,304,39
2020-04-13 06:00:00,7,5,0.0,11.6,2,2,53,02:21 AM,09:19 AM,06:09 AM,08:12 PM,-3,-1,5,-1,57,0,57,0.0,1009,5,10,326,41
2020-04-13 09:00:00,7,5,0.0,11.6,2,3,53,02:21 AM,09:19 AM,06:09 AM,08:12 PM,-5,0,6,0,55,8,48,0.0,1011,6,10,334,42
2020-04-13 12:00:00,7,5,0.0,11.6,2,3,53,02:21 AM,09:19 AM,06:09 AM,08:12 PM,-5,1,6,1,53,11,43,0.0,1013,6,10,324,41
2020-04-13 15:00:00,7,5,0.0,11.6,2,3,53,02:21 AM,09:19 AM,06:09 AM,08:12 PM,-6,1,6,1,49,15,42,0.0,1013,6,10,322,37
2020-04-13 18:00:00,7,5,0.0,11.6,2,3,53,02:21 AM,09:19 AM,06:09 AM,08:12 PM,-5,1,6,1,48,24,45,0.0,1014,6,10,332,35
2020-04-13 21:00:00,7,5,0.0,11.6,2,1,53,02:21 AM,09:19 AM,06:09 AM,08:12 PM,-5,0,5,0,43,67,48,0.1,1015,5,10,344,30
2020-04-14 00:00:00,8,4,0.0,9.3,2,1,46,03:22 AM,10:14 AM,06:06 AM,08:14 PM,-5,0,5,0,39,87,48,0.1,1016,5,10,342,28
2020-04-14 03:00:00,8,4,0.0,9.3,2,1,46,03:22 AM,10:14 AM,06:06 AM,08:14 PM,-5,-0,5,-0,39,41,51,0.0,1017,5,10,336,27
2020-04-14 06:00:00,8,4,0.0,9.3,2,2,46,03:22 AM,10:14 AM,06:06 AM,08:14 PM,-4,-1,4,-1,42,36,53,0.0,1019,4,10,335,31
2020-04-14 09:00:00,8,4,0.0,9.3,2,2,46,03:22 AM,10:14 AM,06:06 AM,08:14 PM,-5,0,5,0,35,71,50,0.0,1019,5,10,329,26
2020-04-14 12:00:00,8,4,0.0,9.3,2,2,46,03:22 AM,10:14 AM,06:06 AM,08:14 PM,-3,2,6,2,34,59,50,0.0,1019,6,10,300,26
2020-04-14 15:00:00,8,4,0.0,9.3,2,3,46,03:22 AM,10:14 AM,06:06 AM,08:14 PM,-1,4,8,4,37,34,56,0.0,1019,8,10,291,26
2020-04-14 18:00:00,8,4,0.0,9.3,2,3,46,03:22 AM,10:14 AM,06:06 AM,08:14 PM,2,3,7,3,40,68,67,0.0,1018,7,10,290,27
2020-04-14 21:00:00,8,4,0.0,9.3,2,1,46,03:22 AM,10:14 AM,06:06 AM,08:14 PM,3,3,7,3,44,96,77,0.0,1017,7,10,288,31
2020-04-15 00:00:00,11,6,0.0,10.5,2,1,38,04:07 AM,11:19 AM,06:04 AM,08:16 PM,3,2,7,2,51,100,79,0.0,1016,7,10,286,36
2020-04-15 03:00:00,11,6,0.0,10.5,2,1,38,04:07 AM,11:19 AM,06:04 AM,08:16 PM,2,1,6,1,54,45,78,0.0,1015,6,10,284,38
2020-04-15 06:00:00,11,6,0.0,10.5,2,3,38,04:07 AM,11:19 AM,06:04 AM,08:16 PM,3,1,6,1,51,67,79,0.0,1015,6,10,289,36
2020-04-15 09:00:00,11,6,0.0,10.5,2,2,38,04:07 AM,11:19 AM,06:04 AM,08:16 PM,4,3,8,3,48,66,76,0.0,1015,8,10,286,33
2020-04-15 12:00:00,11,6,0.0,10.5,2,4,38,04:07 AM,11:19 AM,06:04 AM,08:16 PM,5,6,10,6,55,30,70,0.0,1016,10,10,283,35
2020-04-15 15:00:00,11,6,0.0,10.5,2,4,38,04:07 AM,11:19 AM,06:04 AM,08:16 PM,6,8,11,8,61,8,69,0.0,1016,11,10,279,36
2020-04-15 18:00:00,11,6,0.0,10.5,2,4,38,04:07 AM,11:19 AM,06:04 AM,08:16 PM,4,7,10,7,57,6,64,0.0,1015,10,10,276,32
2020-04-15 21:00:00,11,6,0.0,10.5,2,1,38,04:07 AM,11:19 AM,06:04 AM,08:16 PM,3,5,9,5,51,17,70,0.0,1015,9,10,277,31
2020-04-16 00:00:00,9,7,0.0,11.6,3,1,30,04:40 AM,12:29 PM,06:02 AM,08:18 PM,4,3,7,3,53,18,78,0.0,1014,7,10,273,34
2020-04-16 03:00:00,9,7,0.0,11.6,3,1,30,04:40 AM,12:29 PM,06:02 AM,08:18 PM,4,2,7,2,58,63,81,0.0,1013,7,10,281,38
2020-04-16 06:00:00,9,7,0.0,11.6,3,2,30,04:40 AM,12:29 PM,06:02 AM,08:18 PM,4,3,8,3,58,42,79,0.0,1012,8,10,292,37
2020-04-16 09:00:00,9,7,0.0,11.6,3,3,30,04:40 AM,12:29 PM,06:02 AM,08:18 PM,3,4,9,4,50,7,68,0.0,1013,9,10,307,33
2020-04-16 12:00:00,9,7,0.0,11.6,3,3,30,04:40 AM,12:29 PM,06:02 AM,08:18 PM,2,5,9,5,45,0,60,0.0,1014,9,10,314,30
2020-04-16 15:00:00,9,7,0.0,11.6,3,3,30,04:40 AM,12:29 PM,06:02 AM,08:18 PM,2,6,9,6,41,8,58,0.0,1014,9,10,317,27
2020-04-16 18:00:00,9,7,0.0,11.6,3,3,30,04:40 AM,12:29 PM,06:02 AM,08:18 PM,2,5,9,5,35,15,63,0.0,1014,9,10,325,22
2020-04-16 21:00:00,9,7,0.0,11.6,3,1,30,04:40 AM,12:29 PM,06:02 AM,08:18 PM,3,4,8,4,30,7,71,0.0,1016,8,10,316,19
2020-04-17 00:00:00,10,6,0.0,14.5,3,1,23,05:04 AM,01:42 PM,05:59 AM,08:20 PM,3,4,7,4,26,1,77,0.0,1017,7,10,314,17
2020-04-17 03:00:00,10,6,0.0,14.5,3,1,23,05:04 AM,01:42 PM,05:59 AM,08:20 PM,3,4,6,4,21,0,81,0.0,1017,6,10,328,14
2020-04-17 06:00:00,10,6,0.0,14.5,3,3,23,05:04 AM,01:42 PM,05:59 AM,08:20 PM,2,4,6,4,17,6,76,0.0,1018,6,10,136,13
2020-04-17 09:00:00,10,6,0.0,14.5,3,3,23,05:04 AM,01:42 PM,05:59 AM,08:20 PM,0,6,8,6,9,14,60,0.0,1020,8,10,62,7
2020-04-17 12:00:00,10,6,0.0,14.5,3,3,23,05:04 AM,01:42 PM,05:59 AM,08:20 PM,-1,9,9,9,5,27,49,0.0,1020,9,10,196,4
2020-04-17 15:00:00,10,6,0.0,14.5,3,3,23,05:04 AM,01:42 PM,05:59 AM,08:20 PM,-1,9,10,9,6,26,49,0.0,1020,10,10,311,5
2020-04-17 18:00:00,10,6,0.0,14.5,3,3,23,05:04 AM,01:42 PM,05:59 AM,08:20 PM,0,7,9,7,17,20,55,0.0,1020,9,10,113,11
2020-04-17 21:00:00,10,6,0.0,14.5,3,1,23,05:04 AM,01:42 PM,05:59 AM,08:20 PM,0,5,8,5,22,8,60,0.0,1020,8,10,11,14
2020-04-18 00:00:00,9,6,0.0,14.5,3,1,15,05:22 AM,02:55 PM,05:57 AM,08:22 PM,1,6,8,6,14,1,61,0.0,1021,8,10,26,11
2020-04-18 03:00:00,9,6,0.0,14.5,3,1,15,05:22 AM,02:55 PM,05:57 AM,08:22 PM,-1,5,7,5,18,5,55,0.0,1021,7,10,56,12
2020-04-18 06:00:00,9,6,0.0,14.5,3,3,15,05:22 AM,02:55 PM,05:57 AM,08:22 PM,-3,4,6,4,17,25,51,0.0,1022,6,10,65,12
2020-04-18 09:00:00,9,6,0.0,14.5,3,3,15,05:22 AM,02:55 PM,05:57 AM,08:22 PM,-3,6,7,6,11,42,47,0.0,1022,7,10,258,8
2020-04-18 12:00:00,9,6,0.0,14.5,3,3,15,05:22 AM,02:55 PM,05:57 AM,08:22 PM,-2,7,9,7,12,21,48,0.0,1022,9,10,356,9
2020-04-18 15:00:00,9,6,0.0,14.5,3,3,15,05:22 AM,02:55 PM,05:57 AM,08:22 PM,-0,6,9,6,23,9,53,0.0,1021,9,10,355,17
2020-04-18 18:00:00,9,6,0.0,14.5,3,3,15,05:22 AM,02:55 PM,05:57 AM,08:22 PM,1,5,8,5,35,8,60,0.0,1021,8,10,351,24
2020-04-18 21:00:00,9,6,0.0,14.5,3,1,15,05:22 AM,02:55 PM,05:57 AM,08:22 PM,1,4,8,4,35,10,62,0.0,1022,8,10,129,22
2020-04-19 00:00:00,11,6,0.0,14.5,3,1,8,05:37 AM,04:06 PM,05:54 AM,08:24 PM,1,4,7,4,28,8,64,0.0,1023,7,10,42,18
2020-04-19 03:00:00,11,6,0.0,14.5,3,1,8,05:37 AM,04:06 PM,05:54 AM,08:24 PM,1,3,6,3,22,5,73,0.0,1024,6,10,85,15
2020-04-19 06:00:00,11,6,0.0,14.5,3,3,8,05:37 AM,04:06 PM,05:54 AM,08:24 PM,2,4,6,4,14,2,73,0.0,1025,6,10,71,11
2020-04-19 09:00:00,11,6,0.0,14.5,3,3,8,05:37 AM,04:06 PM,05:54 AM,08:24 PM,1,6,8,6,10,0,63,0.0,1026,8,10,29,9
2020-04-19 12:00:00,11,6,0.0,14.5,3,3,8,05:37 AM,04:06 PM,05:54 AM,08:24 PM,1,9,10,9,10,0,53,0.0,1027,10,10,218,9
2020-04-19 15:00:00,11,6,0.0,14.5,3,4,8,05:37 AM,04:06 PM,05:54 AM,08:24 PM,1,10,11,10,9,2,51,0.0,1027,11,10,339,8
2020-04-19 18:00:00,11,6,0.0,14.5,3,4,8,05:37 AM,04:06 PM,05:54 AM,08:24 PM,3,9,10,9,13,5,60,0.0,1027,10,10,337,10
2020-04-19 21:00:00,11,6,0.0,14.5,3,1,8,05:37 AM,04:06 PM,05:54 AM,08:24 PM,3,6,9,6,19,3,69,0.0,1028,9,10,337,13
2020-04-20 00:00:00,14,7,0.0,14.5,4,1,0,05:49 AM,05:18 PM,05:52 AM,08:26 PM,4,6,8,6,15,4,75,0.0,1029,8,10,332,10
2020-04-20 03:00:00,14,7,0.0,14.5,4,1,0,05:49 AM,05:18 PM,05:52 AM,08:26 PM,4,6,8,6,15,9,75,0.0,1029,8,10,304,10
2020-04-20 06:00:00,14,7,0.0,14.5,4,3,0,05:49 AM,05:18 PM,05:52 AM,08:26 PM,4,7,8,7,12,5,75,0.0,1029,8,10,336,9
2020-04-20 09:00:00,14,7,0.0,14.5,4,4,0,05:49 AM,05:18 PM,05:52 AM,08:26 PM,5,10,10,10,8,1,69,0.0,1029,10,10,142,7
2020-04-20 12:00:00,14,7,0.0,14.5,4,4,0,05:49 AM,05:18 PM,05:52 AM,08:26 PM,6,13,13,13,4,1,61,0.0,1029,13,10,155,3
2020-04-20 15:00:00,14,7,0.0,14.5,4,4,0,05:49 AM,05:18 PM,05:52 AM,08:26 PM,5,12,12,12,9,2,62,0.0,1029,12,10,183,7
2020-04-20 18:00:00,14,7,0.0,14.5,4,4,0,05:49 AM,05:18 PM,05:52 AM,08:26 PM,6,10,13,10,7,3,66,0.0,1029,10,10,163,6
2020-04-20 21:00:00,14,7,0.0,14.5,4,1,0,05:49 AM,05:18 PM,05:52 AM,08:26 PM,6,8,12,8,5,4,69,0.0,1030,8,10,135,4
