date_time,Phillip_maxtempC,Phillip_mintempC,Phillip_totalSnow_cm,Phillip_sunHour,Phillip_uvIndex,Phillip_uvIndex,Phillip_moon_illumination,Phillip_moonrise,Phillip_moonset,Phillip_sunrise,Phillip_sunset,Phillip_DewPointC,Phillip_FeelsLikeC,Phillip_HeatIndexC,Phillip_WindChillC,Phillip_WindGustKmph,Phillip_cloudcover,Phillip_humidity,Phillip_precipMM,Phillip_pressure,Phillip_tempC,Phillip_visibility,Phillip_winddirDegree,Phillip_windspeedKmph
2020-03-06 15:00:00,7,0,0.1,7.1,2,2,80,03:19 PM,05:35 AM,07:26 AM,06:58 PM,2,3,6,3,21,100,76,0.4,1007,6,10,64,18
2020-03-06 18:00:00,7,0,0.1,7.1,2,1,80,03:19 PM,05:35 AM,07:26 AM,06:58 PM,2,1,5,1,22,100,84,0.8,1007,5,9,25,18
2020-03-06 21:00:00,7,0,0.1,7.1,2,1,80,03:19 PM,05:35 AM,07:26 AM,06:58 PM,2,-1,4,-1,24,100,89,0.1,1010,4,7,126,18
2020-03-07 00:00:00,6,-1,0.7,11.3,1,1,87,04:32 PM,06:22 AM,07:25 AM,06:59 PM,2,-2,2,-2,19,100,96,0.3,1014,2,2,354,14
2020-03-07 03:00:00,6,-1,0.7,11.3,1,1,87,04:32 PM,06:22 AM,07:25 AM,06:59 PM,1,-1,2,-1,16,100,94,0.2,1016,2,2,347,11
2020-03-07 06:00:00,6,-1,0.7,11.3,1,1,87,04:32 PM,06:22 AM,07:25 AM,06:59 PM,-1,-3,1,-3,23,93,84,0.6,1019,1,3,347,16
2020-03-07 09:00:00,6,-1,0.7,11.3,1,2,87,04:32 PM,06:22 AM,07:25 AM,06:59 PM,-5,-5,0,-5,29,53,69,0.3,1023,0,7,339,22
2020-03-07 12:00:00,6,-1,0.7,11.3,1,2,87,04:32 PM,06:22 AM,07:25 AM,06:59 PM,-7,-2,3,-2,29,0,49,0.0,1025,3,10,342,25
2020-03-07 15:00:00,6,-1,0.7,11.3,1,3,87,04:32 PM,06:22 AM,07:25 AM,06:59 PM,-7,1,6,1,28,0,40,0.0,1026,6,10,338,24
2020-03-07 18:00:00,6,-1,0.7,11.3,1,2,87,04:32 PM,06:22 AM,07:25 AM,06:59 PM,-6,1,5,1,25,1,49,0.0,1027,4,10,329,19
2020-03-07 21:00:00,6,-1,0.7,11.3,1,1,87,04:32 PM,06:22 AM,07:25 AM,06:59 PM,-7,-0,3,-0,20,3,62,0.0,1029,1,10,326,11
2020-03-08 00:00:00,11,-1,0.0,11.6,3,1,95,05:49 PM,07:03 AM,07:23 AM,07:01 PM,-7,-4,-1,-4,15,10,63,0.0,1030,-1,10,319,8
2020-03-08 03:00:00,11,-1,0.0,11.6,3,1,95,05:49 PM,07:03 AM,07:23 AM,07:01 PM,-7,-3,-1,-3,13,19,65,0.0,1031,-1,10,296,7
2020-03-08 06:00:00,11,-1,0.0,11.6,3,1,95,05:49 PM,07:03 AM,07:23 AM,07:01 PM,-6,-4,-1,-4,17,13,68,0.0,1031,-1,10,275,9
2020-03-08 09:00:00,11,-1,0.0,11.6,3,2,95,05:49 PM,07:03 AM,07:23 AM,07:01 PM,-5,-1,2,-1,17,15,59,0.0,1032,2,10,262,11
2020-03-08 12:00:00,11,-1,0.0,11.6,3,3,95,05:49 PM,07:03 AM,07:23 AM,07:01 PM,-3,6,8,6,19,16,45,0.0,1030,8,10,260,16
2020-03-08 15:00:00,11,-1,0.0,11.6,3,4,95,05:49 PM,07:03 AM,07:23 AM,07:01 PM,-0,9,11,9,23,4,46,0.0,1029,11,10,248,19
2020-03-08 18:00:00,11,-1,0.0,11.6,3,3,95,05:49 PM,07:03 AM,07:23 AM,07:01 PM,1,7,10,7,24,0,57,0.0,1028,10,10,237,17
2020-03-08 21:00:00,11,-1,0.0,11.6,3,1,95,05:49 PM,07:03 AM,07:23 AM,07:01 PM,0,3,6,3,24,12,68,0.0,1029,6,10,231,12
2020-03-09 00:00:00,16,3,0.0,11.6,4,1,100,07:06 PM,07:40 AM,07:22 AM,07:02 PM,-2,1,4,1,21,33,67,0.0,1029,4,10,234,10
2020-03-09 03:00:00,16,3,0.0,11.6,4,1,100,07:06 PM,07:40 AM,07:22 AM,07:02 PM,-2,1,3,1,21,28,69,0.0,1029,3,10,239,10
2020-03-09 06:00:00,16,3,0.0,11.6,4,1,100,07:06 PM,07:40 AM,07:22 AM,07:02 PM,-1,1,3,1,18,16,76,0.0,1028,3,10,240,8
2020-03-09 09:00:00,16,3,0.0,11.6,4,3,100,07:06 PM,07:40 AM,07:22 AM,07:02 PM,1,4,6,4,16,13,75,0.0,1029,6,10,237,10
2020-03-09 12:00:00,16,3,0.0,11.6,4,4,100,07:06 PM,07:40 AM,07:22 AM,07:02 PM,4,11,13,11,19,6,56,0.0,1027,13,10,248,16
2020-03-09 15:00:00,16,3,0.0,11.6,4,5,100,07:06 PM,07:40 AM,07:22 AM,07:02 PM,6,16,16,16,24,1,51,0.0,1026,16,10,241,20
2020-03-09 18:00:00,16,3,0.0,11.6,4,4,100,07:06 PM,07:40 AM,07:22 AM,07:02 PM,6,14,15,14,27,4,58,0.0,1025,15,10,230,18
2020-03-09 21:00:00,16,3,0.0,11.6,4,1,100,07:06 PM,07:40 AM,07:22 AM,07:02 PM,5,9,11,9,25,16,67,0.0,1025,11,10,221,12
2020-03-10 00:00:00,14,7,0.0,7.3,4,1,100,08:23 PM,08:12 AM,07:20 AM,07:03 PM,3,7,9,7,19,29,66,0.0,1025,9,10,223,9
2020-03-10 03:00:00,14,7,0.0,7.3,4,1,100,08:23 PM,08:12 AM,07:20 AM,07:03 PM,3,6,8,6,18,32,72,0.0,1023,8,10,225,9
2020-03-10 06:00:00,14,7,0.0,7.3,4,1,100,08:23 PM,08:12 AM,07:20 AM,07:03 PM,4,6,7,6,19,71,80,0.0,1021,7,10,230,9
2020-03-10 09:00:00,14,7,0.0,7.3,4,2,100,08:23 PM,08:12 AM,07:20 AM,07:03 PM,6,7,9,7,20,59,83,0.0,1020,9,10,226,10
2020-03-10 12:00:00,14,7,0.0,7.3,4,3,100,08:23 PM,08:12 AM,07:20 AM,07:03 PM,9,11,12,11,26,89,80,0.1,1018,12,7,206,16
2020-03-10 15:00:00,14,7,0.0,7.3,4,3,100,08:23 PM,08:12 AM,07:20 AM,07:03 PM,10,12,14,12,33,94,79,0.4,1015,14,2,218,21
2020-03-10 18:00:00,14,7,0.0,7.3,4,3,100,08:23 PM,08:12 AM,07:20 AM,07:03 PM,11,12,14,12,33,100,85,1.2,1014,14,4,239,21
2020-03-10 21:00:00,14,7,0.0,7.3,4,1,100,08:23 PM,08:12 AM,07:20 AM,07:03 PM,10,10,12,10,33,91,89,2.1,1015,12,9,280,20
2020-03-11 00:00:00,12,2,0.0,8.8,2,1,84,09:39 PM,08:44 AM,07:18 AM,07:04 PM,6,6,9,6,31,82,84,1.6,1018,9,10,324,17
2020-03-11 03:00:00,12,2,0.0,8.8,2,1,84,09:39 PM,08:44 AM,07:18 AM,07:04 PM,2,3,5,3,20,65,81,1.1,1020,5,10,330,12
2020-03-11 06:00:00,12,2,0.0,8.8,2,1,84,09:39 PM,08:44 AM,07:18 AM,07:04 PM,-0,1,3,1,13,11,81,0.0,1021,3,10,319,8
2020-03-11 09:00:00,12,2,0.0,8.8,2,2,84,09:39 PM,08:44 AM,07:18 AM,07:04 PM,-1,3,4,3,8,28,71,0.0,1021,4,10,333,5
2020-03-11 12:00:00,12,2,0.0,8.8,2,2,84,09:39 PM,08:44 AM,07:18 AM,07:04 PM,-1,9,9,9,6,35,51,0.0,1021,9,10,252,5
2020-03-11 15:00:00,12,2,0.0,8.8,2,3,84,09:39 PM,08:44 AM,07:18 AM,07:04 PM,-0,11,11,11,8,83,44,0.0,1019,11,10,100,6
2020-03-11 18:00:00,12,2,0.0,8.8,2,4,84,09:39 PM,08:44 AM,07:18 AM,07:04 PM,0,11,11,11,7,79,49,0.0,1018,11,10,185,5
2020-03-11 21:00:00,12,2,0.0,8.8,2,1,84,09:39 PM,08:44 AM,07:18 AM,07:04 PM,1,8,8,8,6,28,63,0.0,1019,8,10,151,3
2020-03-12 00:00:00,10,3,0.0,5.9,3,1,76,10:54 PM,09:16 AM,07:17 AM,07:05 PM,1,4,5,4,10,16,76,0.0,1019,5,10,33,5
2020-03-12 03:00:00,10,3,0.0,5.9,3,1,76,10:54 PM,09:16 AM,07:17 AM,07:05 PM,0,1,3,1,13,38,82,0.0,1019,3,10,35,6
2020-03-12 06:00:00,10,3,0.0,5.9,3,1,76,10:54 PM,09:16 AM,07:17 AM,07:05 PM,-0,2,3,2,12,80,79,0.0,1019,3,10,36,6
2020-03-12 09:00:00,10,3,0.0,5.9,3,2,76,10:54 PM,09:16 AM,07:17 AM,07:05 PM,-0,4,5,4,8,99,69,0.0,1020,5,10,67,6
2020-03-12 12:00:00,10,3,0.0,5.9,3,2,76,10:54 PM,09:16 AM,07:17 AM,07:05 PM,1,5,7,5,11,100,68,0.1,1020,7,10,87,8
2020-03-12 15:00:00,10,3,0.0,5.9,3,2,76,10:54 PM,09:16 AM,07:17 AM,07:05 PM,4,7,9,7,15,100,75,0.1,1019,9,10,112,12
2020-03-12 18:00:00,10,3,0.0,5.9,3,2,76,10:54 PM,09:16 AM,07:17 AM,07:05 PM,6,7,9,7,18,100,78,0.0,1019,9,10,109,14
2020-03-12 21:00:00,10,3,0.0,5.9,3,1,76,10:54 PM,09:16 AM,07:17 AM,07:05 PM,5,5,7,5,21,100,88,0.1,1019,7,7,96,13
2020-03-13 00:00:00,18,6,0.0,8.8,3,1,69,No moonrise,09:50 AM,07:15 AM,07:06 PM,6,5,7,5,22,100,95,0.6,1017,7,4,110,14
2020-03-13 03:00:00,18,6,0.0,8.8,3,1,69,No moonrise,09:50 AM,07:15 AM,07:06 PM,9,7,9,7,24,100,98,1.2,1014,9,9,132,15
2020-03-13 06:00:00,18,6,0.0,8.8,3,1,69,No moonrise,09:50 AM,07:15 AM,07:06 PM,12,10,12,10,33,100,98,4.3,1009,12,8,162,22
2020-03-13 09:00:00,18,6,0.0,8.8,3,3,69,No moonrise,09:50 AM,07:15 AM,07:06 PM,13,12,13,12,30,99,95,6.6,1007,13,4,200,21
2020-03-13 12:00:00,18,6,0.0,8.8,3,4,69,No moonrise,09:50 AM,07:15 AM,07:06 PM,12,15,15,15,31,88,80,0.5,1008,15,5,243,24
2020-03-13 15:00:00,18,6,0.0,8.8,3,5,69,No moonrise,09:50 AM,07:15 AM,07:06 PM,7,16,17,16,39,47,51,0.3,1010,17,10,274,32
2020-03-13 18:00:00,18,6,0.0,8.8,3,4,69,No moonrise,09:50 AM,07:15 AM,07:06 PM,1,11,14,11,33,11,47,0.0,1014,13,10,285,23
2020-03-13 21:00:00,18,6,0.0,8.8,3,1,69,No moonrise,09:50 AM,07:15 AM,07:06 PM,-1,8,11,8,30,24,54,0.0,1019,9,10,299,16
2020-03-14 00:00:00,10,2,0.0,10.2,3,1,62,12:07 AM,10:26 AM,07:13 AM,07:07 PM,-2,2,6,2,27,5,57,0.0,1022,6,10,305,16
2020-03-14 03:00:00,10,2,0.0,10.2,3,1,62,12:07 AM,10:26 AM,07:13 AM,07:07 PM,-3,-0,3,-0,26,3,64,0.0,1024,3,10,290,15
2020-03-14 06:00:00,10,2,0.0,10.2,3,1,62,12:07 AM,10:26 AM,07:13 AM,07:07 PM,-3,-2,2,-2,24,3,68,0.0,1026,2,10,296,15
2020-03-14 09:00:00,10,2,0.0,10.2,3,2,62,12:07 AM,10:26 AM,07:13 AM,07:07 PM,-3,-0,3,-0,22,5,62,0.0,1028,3,10,300,15
2020-03-14 12:00:00,10,2,0.0,10.2,3,3,62,12:07 AM,10:26 AM,07:13 AM,07:07 PM,-2,5,8,5,18,19,48,0.0,1028,8,10,306,16
2020-03-14 15:00:00,10,2,0.0,10.2,3,3,62,12:07 AM,10:26 AM,07:13 AM,07:07 PM,-2,8,10,8,16,55,44,0.0,1028,10,10,305,13
2020-03-14 18:00:00,10,2,0.0,10.2,3,3,62,12:07 AM,10:26 AM,07:13 AM,07:07 PM,-1,7,9,7,15,65,49,0.0,1027,9,10,324,11
2020-03-14 21:00:00,10,2,0.0,10.2,3,1,62,12:07 AM,10:26 AM,07:13 AM,07:07 PM,0,4,6,4,15,66,65,0.2,1029,6,7,337,9
2020-03-15 00:00:00,9,1,0.4,11.6,2,1,55,01:18 AM,11:08 AM,07:12 AM,07:08 PM,1,2,4,2,14,87,81,0.5,1030,4,4,216,10
2020-03-15 03:00:00,9,1,0.4,11.6,2,1,55,01:18 AM,11:08 AM,07:12 AM,07:08 PM,0,0,3,0,14,92,83,0.4,1030,3,8,124,10
2020-03-15 06:00:00,9,1,0.4,11.6,2,1,55,01:18 AM,11:08 AM,07:12 AM,07:08 PM,-1,-1,2,-1,13,69,82,0.1,1030,2,6,354,9
2020-03-15 09:00:00,9,1,0.4,11.6,2,2,55,01:18 AM,11:08 AM,07:12 AM,07:08 PM,-2,-0,3,-0,13,44,73,0.1,1033,3,8,240,10
2020-03-15 12:00:00,9,1,0.4,11.6,2,3,55,01:18 AM,11:08 AM,07:12 AM,07:08 PM,-3,5,7,5,13,15,50,0.0,1033,7,10,13,12
2020-03-15 15:00:00,9,1,0.4,11.6,2,3,55,01:18 AM,11:08 AM,07:12 AM,07:08 PM,-5,7,9,7,13,4,35,0.0,1031,9,10,7,12
2020-03-15 18:00:00,9,1,0.4,11.6,2,3,55,01:18 AM,11:08 AM,07:12 AM,07:08 PM,-5,7,10,7,20,0,42,0.0,1032,8,10,3,14
2020-03-15 21:00:00,9,1,0.4,11.6,2,1,55,01:18 AM,11:08 AM,07:12 AM,07:08 PM,-5,4,7,4,23,0,54,0.0,1034,5,10,6,12
2020-03-16 00:00:00,8,-2,0.0,8.8,2,1,47,02:24 AM,11:54 AM,07:10 AM,07:09 PM,-6,-2,1,-2,20,0,60,0.0,1034,1,10,15,10
2020-03-16 03:00:00,8,-2,0.0,8.8,2,1,47,02:24 AM,11:54 AM,07:10 AM,07:09 PM,-7,-5,-1,-5,20,1,63,0.0,1035,-1,10,28,11
2020-03-16 06:00:00,8,-2,0.0,8.8,2,1,47,02:24 AM,11:54 AM,07:10 AM,07:09 PM,-8,-6,-2,-6,19,2,64,0.0,1035,-2,10,44,12
2020-03-16 09:00:00,8,-2,0.0,8.8,2,2,47,02:24 AM,11:54 AM,07:10 AM,07:09 PM,-8,-4,0,-4,18,5,55,0.0,1035,0,10,71,13
2020-03-16 12:00:00,8,-2,0.0,8.8,2,2,47,02:24 AM,11:54 AM,07:10 AM,07:09 PM,-6,3,6,3,16,42,42,0.0,1034,6,10,114,14
2020-03-16 15:00:00,8,-2,0.0,8.8,2,2,47,02:24 AM,11:54 AM,07:10 AM,07:09 PM,-2,5,7,5,19,100,51,0.0,1032,7,10,136,16
2020-03-16 18:00:00,8,-2,0.0,8.8,2,2,47,02:24 AM,11:54 AM,07:10 AM,07:09 PM,1,3,6,3,23,100,68,0.0,1030,6,10,136,17
2020-03-16 21:00:00,8,-2,0.0,8.8,2,1,47,02:24 AM,11:54 AM,07:10 AM,07:09 PM,0,0,4,0,24,100,77,0.0,1030,4,10,137,15
2020-03-17 00:00:00,10,3,0.0,7.4,2,1,40,03:24 AM,12:46 PM,07:08 AM,07:10 PM,-1,-2,2,-2,22,100,82,0.0,1029,2,10,140,13
2020-03-17 03:00:00,10,3,0.0,7.4,2,1,40,03:24 AM,12:46 PM,07:08 AM,07:10 PM,1,0,3,0,15,100,88,0.1,1026,3,7,148,10
2020-03-17 06:00:00,10,3,0.0,7.4,2,1,40,03:24 AM,12:46 PM,07:08 AM,07:10 PM,3,2,4,2,9,100,95,0.3,1024,4,2,149,6
2020-03-17 09:00:00,10,3,0.0,7.4,2,1,40,03:24 AM,12:46 PM,07:08 AM,07:10 PM,4,3,5,3,13,100,97,0.5,1022,5,4,166,9
2020-03-17 12:00:00,10,3,0.0,7.4,2,2,40,03:24 AM,12:46 PM,07:08 AM,07:10 PM,6,4,7,4,18,100,92,0.8,1021,7,9,217,13
2020-03-17 15:00:00,10,3,0.0,7.4,2,2,40,03:24 AM,12:46 PM,07:08 AM,07:10 PM,7,7,9,7,18,94,84,0.5,1020,9,9,260,15
2020-03-17 18:00:00,10,3,0.0,7.4,2,3,40,03:24 AM,12:46 PM,07:08 AM,07:10 PM,6,7,9,7,20,54,85,0.0,1021,9,10,278,13
2020-03-17 21:00:00,10,3,0.0,7.4,2,1,40,03:24 AM,12:46 PM,07:08 AM,07:10 PM,4,3,6,3,22,0,89,0.0,1024,6,10,294,10
2020-03-18 00:00:00,11,1,0.0,11.6,3,1,33,04:15 AM,01:43 PM,07:07 AM,07:11 PM,1,1,3,1,21,0,85,0.0,1027,3,10,317,10
2020-03-18 03:00:00,11,1,0.0,11.6,3,1,33,04:15 AM,01:43 PM,07:07 AM,07:11 PM,-1,1,2,1,10,3,82,0.0,1029,2,10,329,6
2020-03-18 06:00:00,11,1,0.0,11.6,3,1,33,04:15 AM,01:43 PM,07:07 AM,07:11 PM,-2,1,1,1,5,19,83,0.0,1031,1,10,331,3
2020-03-18 09:00:00,11,1,0.0,11.6,3,2,33,04:15 AM,01:43 PM,07:07 AM,07:11 PM,-2,3,3,3,5,37,71,0.0,1033,3,10,238,4
2020-03-18 12:00:00,11,1,0.0,11.6,3,3,33,04:15 AM,01:43 PM,07:07 AM,07:11 PM,-2,7,8,7,8,30,48,0.0,1033,8,10,77,7
2020-03-18 15:00:00,11,1,0.0,11.6,3,4,33,04:15 AM,01:43 PM,07:07 AM,07:11 PM,-2,10,11,10,10,30,41,0.0,1031,11,10,154,8
2020-03-18 18:00:00,11,1,0.0,11.6,3,2,33,04:15 AM,01:43 PM,07:07 AM,07:11 PM,0,7,9,7,18,53,54,0.0,1030,9,10,151,13
2020-03-18 21:00:00,11,1,0.0,11.6,3,1,33,04:15 AM,01:43 PM,07:07 AM,07:11 PM,3,4,6,4,24,77,76,0.0,1030,6,10,135,15
2020-03-19 00:00:00,10,4,0.0,6.0,2,1,25,05:00 AM,02:41 PM,07:05 AM,07:13 PM,3,3,5,3,19,100,84,2.9,1028,5,8,134,12
2020-03-19 03:00:00,10,4,0.0,6.0,2,1,25,05:00 AM,02:41 PM,07:05 AM,07:13 PM,4,2,5,2,16,100,97,9.4,1025,5,5,97,10
2020-03-19 06:00:00,10,4,0.0,6.0,2,1,25,05:00 AM,02:41 PM,07:05 AM,07:13 PM,5,3,5,3,15,100,99,11.6,1024,5,5,86,9
2020-03-19 09:00:00,10,4,0.0,6.0,2,2,25,05:00 AM,02:41 PM,07:05 AM,07:13 PM,6,5,7,5,14,100,99,8.9,1024,7,6,83,8
2020-03-19 12:00:00,10,4,0.0,6.0,2,2,25,05:00 AM,02:41 PM,07:05 AM,07:13 PM,7,6,8,6,13,100,97,1.5,1024,8,9,62,9
2020-03-19 15:00:00,10,4,0.0,6.0,2,2,25,05:00 AM,02:41 PM,07:05 AM,07:13 PM,8,8,9,8,11,100,95,1.1,1023,9,9,66,8
2020-03-19 18:00:00,10,4,0.0,6.0,2,2,25,05:00 AM,02:41 PM,07:05 AM,07:13 PM,8,8,9,8,10,100,95,0.0,1023,9,7,81,7
2020-03-19 21:00:00,10,4,0.0,6.0,2,1,25,05:00 AM,02:41 PM,07:05 AM,07:13 PM,7,7,8,7,11,100,94,0.0,1023,8,5,96,7
2020-03-20 00:00:00,20,8,0.0,6.1,4,1,18,05:37 AM,03:41 PM,07:03 AM,07:14 PM,6,6,8,6,12,100,91,0.4,1022,8,10,129,7
2020-03-20 03:00:00,20,8,0.0,6.1,4,1,18,05:37 AM,03:41 PM,07:03 AM,07:14 PM,7,7,8,7,10,100,94,0.8,1019,8,7,149,6
2020-03-20 06:00:00,20,8,0.0,6.1,4,1,18,05:37 AM,03:41 PM,07:03 AM,07:14 PM,8,8,9,8,10,100,97,0.3,1016,9,4,164,5
2020-03-20 09:00:00,20,8,0.0,6.1,4,3,18,05:37 AM,03:41 PM,07:03 AM,07:14 PM,12,12,12,12,18,100,97,0.8,1015,12,7,210,10
