date_time,Oxford_maxtempC,Oxford_mintempC,Oxford_totalSnow_cm,Oxford_sunHour,Oxford_uvIndex,Oxford_uvIndex,Oxford_moon_illumination,Oxford_moonrise,Oxford_moonset,Oxford_sunrise,Oxford_sunset,Oxford_DewPointC,Oxford_FeelsLikeC,Oxford_HeatIndexC,Oxford_WindChillC,Oxford_WindGustKmph,Oxford_cloudcover,Oxford_humidity,Oxford_precipMM,Oxford_pressure,Oxford_tempC,Oxford_visibility,Oxford_winddirDegree,Oxford_windspeedKmph
2020-01-31 03:00:00,12,6,0.0,3.4,4,1,37,11:39 AM,No moonset,08:55 AM,05:50 PM,5,3,6,3,30,48,92,0.0,1002,6,10,218,16
2020-01-31 06:00:00,12,6,0.0,3.4,4,3,37,11:39 AM,No moonset,08:55 AM,05:50 PM,8,7,10,7,53,95,88,0.0,1002,10,10,234,31
2020-01-31 09:00:00,12,6,0.0,3.4,4,3,37,11:39 AM,No moonset,08:55 AM,05:50 PM,8,8,11,8,52,100,84,0.0,1001,11,10,215,33
2020-01-31 12:00:00,12,6,0.0,3.4,4,3,37,11:39 AM,No moonset,08:55 AM,05:50 PM,10,10,12,10,38,100,86,0.0,1001,12,10,213,25
2020-01-31 15:00:00,12,6,0.0,3.4,4,3,37,11:39 AM,No moonset,08:55 AM,05:50 PM,10,9,11,9,38,100,90,0.9,998,11,9,211,23
2020-01-31 18:00:00,12,6,0.0,3.4,4,3,37,11:39 AM,No moonset,08:55 AM,05:50 PM,9,8,11,8,36,72,92,1.0,998,11,9,215,20
2020-01-31 21:00:00,12,6,0.0,3.4,4,1,37,11:39 AM,No moonset,08:55 AM,05:50 PM,7,6,9,6,33,100,88,0.0,998,9,10,216,21
2020-02-01 00:00:00,8,1,0.0,3.4,2,1,49,11:55 AM,01:00 AM,08:53 AM,05:52 PM,8,7,10,7,34,100,86,0.1,997,10,10,208,21
2020-02-01 03:00:00,8,1,0.0,3.4,2,1,49,11:55 AM,01:00 AM,08:53 AM,05:52 PM,6,5,8,5,33,81,85,0.2,997,8,10,222,20
2020-02-01 06:00:00,8,1,0.0,3.4,2,2,49,11:55 AM,01:00 AM,08:53 AM,05:52 PM,4,3,6,3,31,83,84,0.1,997,6,10,221,18
2020-02-01 09:00:00,8,1,0.0,3.4,2,2,49,11:55 AM,01:00 AM,08:53 AM,05:52 PM,3,1,5,1,35,63,83,0.0,998,5,10,228,19
2020-02-01 12:00:00,8,1,0.0,3.4,2,2,49,11:55 AM,01:00 AM,08:53 AM,05:52 PM,3,3,8,3,46,97,70,0.1,1000,8,10,252,32
2020-02-01 15:00:00,8,1,0.0,3.4,2,2,49,11:55 AM,01:00 AM,08:53 AM,05:52 PM,3,2,7,2,53,100,79,0.1,999,7,10,248,37
2020-02-01 18:00:00,8,1,0.0,3.4,2,1,49,11:55 AM,01:00 AM,08:53 AM,05:52 PM,5,5,7,5,46,100,81,0.3,1003,5,10,270,28
2020-02-01 21:00:00,8,1,0.0,3.4,2,1,49,11:55 AM,01:00 AM,08:53 AM,05:52 PM,4,1,3,1,30,84,90,0.1,1007,1,10,268,16
2020-02-02 00:00:00,10,5,0.0,5.2,2,1,57,12:13 PM,02:09 AM,08:52 AM,05:54 PM,4,2,5,2,23,100,95,0.1,1009,5,2,235,12
2020-02-02 03:00:00,10,5,0.0,5.2,2,1,57,12:13 PM,02:09 AM,08:52 AM,05:54 PM,5,3,6,3,18,100,97,1.3,1004,6,9,153,11
2020-02-02 06:00:00,10,5,0.0,5.2,2,2,57,12:13 PM,02:09 AM,08:52 AM,05:54 PM,4,2,5,2,29,100,94,5.5,1001,5,7,142,20
2020-02-02 09:00:00,10,5,0.0,5.2,2,2,57,12:13 PM,02:09 AM,08:52 AM,05:54 PM,6,4,7,4,31,61,95,0.1,1000,7,10,206,18
2020-02-02 12:00:00,10,5,0.0,5.2,2,3,57,12:13 PM,02:09 AM,08:52 AM,05:54 PM,6,6,10,6,39,16,80,0.0,1003,10,10,262,27
2020-02-02 15:00:00,10,5,0.0,5.2,2,2,57,12:13 PM,02:09 AM,08:52 AM,05:54 PM,6,6,10,6,37,70,78,0.1,1003,10,10,245,24
2020-02-02 18:00:00,10,5,0.0,5.2,2,2,57,12:13 PM,02:09 AM,08:52 AM,05:54 PM,4,3,7,3,43,79,81,0.4,1004,7,9,243,24
2020-02-02 21:00:00,10,5,0.0,5.2,2,1,57,12:13 PM,02:09 AM,08:52 AM,05:54 PM,5,3,6,3,34,58,89,0.2,1004,6,10,228,18
2020-02-03 00:00:00,6,-1,0.0,3.4,2,1,64,12:35 PM,03:20 AM,08:50 AM,05:56 PM,5,4,7,4,35,100,86,0.2,1006,7,10,244,20
2020-02-03 03:00:00,6,-1,0.0,3.4,2,1,64,12:35 PM,03:20 AM,08:50 AM,05:56 PM,4,3,6,3,38,52,87,0.1,1007,6,10,251,21
2020-02-03 06:00:00,6,-1,0.0,3.4,2,2,64,12:35 PM,03:20 AM,08:50 AM,05:56 PM,4,3,6,3,28,81,86,0.0,1010,6,10,265,16
2020-02-03 09:00:00,6,-1,0.0,3.4,2,1,64,12:35 PM,03:20 AM,08:50 AM,05:56 PM,2,1,5,1,27,77,84,0.1,1011,5,10,255,15
2020-02-03 12:00:00,6,-1,0.0,3.4,2,2,64,12:35 PM,03:20 AM,08:50 AM,05:56 PM,1,2,6,2,37,100,69,0.2,1013,6,10,274,26
2020-02-03 15:00:00,6,-1,0.0,3.4,2,2,64,12:35 PM,03:20 AM,08:50 AM,05:56 PM,1,2,6,2,33,98,70,0.1,1012,6,10,279,22
2020-02-03 18:00:00,6,-1,0.0,3.4,2,1,64,12:35 PM,03:20 AM,08:50 AM,05:56 PM,-1,-1,3,-1,33,75,78,0.2,1012,3,9,262,18
2020-02-03 21:00:00,6,-1,0.0,3.4,2,1,64,12:35 PM,03:20 AM,08:50 AM,05:56 PM,0,-1,3,-1,40,54,82,0.1,1012,-1,10,265,24
2020-02-04 00:00:00,7,3,0.2,3.4,2,1,72,01:04 PM,04:31 AM,08:48 AM,05:58 PM,-1,-3,3,-3,46,73,80,0.2,1012,3,7,267,26
2020-02-04 03:00:00,7,3,0.2,3.4,2,1,72,01:04 PM,04:31 AM,08:48 AM,05:58 PM,-0,-2,3,-2,49,73,78,0.7,1013,3,9,288,28
2020-02-04 06:00:00,7,3,0.2,3.4,2,1,72,01:04 PM,04:31 AM,08:48 AM,05:58 PM,-1,-3,3,-3,55,69,76,0.5,1015,3,10,286,29
2020-02-04 09:00:00,7,3,0.2,3.4,2,1,72,01:04 PM,04:31 AM,08:48 AM,05:58 PM,0,-1,4,-1,53,100,75,0.0,1017,4,10,297,31
2020-02-04 12:00:00,7,3,0.2,3.4,2,2,72,01:04 PM,04:31 AM,08:48 AM,05:58 PM,3,2,7,2,59,93,75,0.0,1022,7,10,311,39
2020-02-04 15:00:00,7,3,0.2,3.4,2,2,72,01:04 PM,04:31 AM,08:48 AM,05:58 PM,4,2,7,2,46,82,81,0.0,1025,7,10,311,30
2020-02-04 18:00:00,7,3,0.2,3.4,2,3,72,01:04 PM,04:31 AM,08:48 AM,05:58 PM,4,1,6,1,40,14,88,0.0,1029,6,10,314,24
2020-02-04 21:00:00,7,3,0.2,3.4,2,1,72,01:04 PM,04:31 AM,08:48 AM,05:58 PM,3,1,4,1,19,46,95,0.0,1032,4,2,326,10
2020-02-05 00:00:00,7,2,0.0,8.2,1,1,79,01:41 PM,05:43 AM,08:46 AM,06:00 PM,2,2,3,2,10,61,96,0.0,1035,3,2,308,5
2020-02-05 03:00:00,7,2,0.0,8.2,1,1,79,01:41 PM,05:43 AM,08:46 AM,06:00 PM,3,2,3,2,12,45,96,0.0,1036,3,2,313,6
2020-02-05 06:00:00,7,2,0.0,8.2,1,1,79,01:41 PM,05:43 AM,08:46 AM,06:00 PM,2,1,2,1,12,100,97,0.0,1036,2,0,310,6
2020-02-05 09:00:00,7,2,0.0,8.2,1,1,79,01:41 PM,05:43 AM,08:46 AM,06:00 PM,3,3,3,3,7,64,97,0.0,1037,3,2,277,4
2020-02-05 12:00:00,7,2,0.0,8.2,1,3,79,01:41 PM,05:43 AM,08:46 AM,06:00 PM,4,5,6,5,10,30,82,0.0,1037,6,10,279,8
2020-02-05 15:00:00,7,2,0.0,8.2,1,2,79,01:41 PM,05:43 AM,08:46 AM,06:00 PM,3,6,7,6,9,100,77,0.0,1035,7,10,235,7
2020-02-05 18:00:00,7,2,0.0,8.2,1,2,79,01:41 PM,05:43 AM,08:46 AM,06:00 PM,3,3,5,3,12,10,86,0.0,1034,5,10,192,6
2020-02-05 21:00:00,7,2,0.0,8.2,1,1,79,01:41 PM,05:43 AM,08:46 AM,06:00 PM,2,2,4,2,11,6,89,0.0,1034,4,10,213,6
2020-02-06 00:00:00,8,2,0.0,9.6,3,1,87,02:31 PM,06:49 AM,08:45 AM,06:02 PM,1,1,2,1,12,12,90,0.0,1033,2,10,196,6
2020-02-06 03:00:00,8,2,0.0,9.6,3,1,87,02:31 PM,06:49 AM,08:45 AM,06:02 PM,1,1,2,1,8,9,94,0.0,1033,2,10,204,4
2020-02-06 06:00:00,8,2,0.0,9.6,3,2,87,02:31 PM,06:49 AM,08:45 AM,06:02 PM,1,1,2,1,7,5,91,0.0,1032,2,10,167,4
2020-02-06 09:00:00,8,2,0.0,9.6,3,2,87,02:31 PM,06:49 AM,08:45 AM,06:02 PM,1,2,3,2,8,4,86,0.0,1031,3,10,179,5
2020-02-06 12:00:00,8,2,0.0,9.6,3,3,87,02:31 PM,06:49 AM,08:45 AM,06:02 PM,3,7,8,7,7,2,71,0.0,1030,8,10,166,6
2020-02-06 15:00:00,8,2,0.0,9.6,3,3,87,02:31 PM,06:49 AM,08:45 AM,06:02 PM,4,7,8,7,8,3,73,0.0,1029,8,10,159,7
2020-02-06 18:00:00,8,2,0.0,9.6,3,2,87,02:31 PM,06:49 AM,08:45 AM,06:02 PM,3,3,5,3,15,3,89,0.0,1028,5,10,142,9
2020-02-06 21:00:00,8,2,0.0,9.6,3,1,87,02:31 PM,06:49 AM,08:45 AM,06:02 PM,2,1,4,1,17,3,91,0.0,1027,4,10,132,9
2020-02-07 00:00:00,6,1,0.0,8.2,2,1,95,03:36 PM,07:47 AM,08:43 AM,06:03 PM,1,-1,2,-1,21,7,93,0.0,1026,2,10,130,10
2020-02-07 03:00:00,6,1,0.0,8.2,2,1,95,03:36 PM,07:47 AM,08:43 AM,06:03 PM,0,-3,1,-3,33,7,93,0.0,1023,1,10,119,17
2020-02-07 06:00:00,6,1,0.0,8.2,2,2,95,03:36 PM,07:47 AM,08:43 AM,06:03 PM,-0,-4,1,-4,36,26,94,0.0,1021,1,10,125,19
2020-02-07 09:00:00,6,1,0.0,8.2,2,2,95,03:36 PM,07:47 AM,08:43 AM,06:03 PM,-1,-4,1,-4,39,5,87,0.0,1019,1,10,132,23
2020-02-07 12:00:00,6,1,0.0,8.2,2,2,95,03:36 PM,07:47 AM,08:43 AM,06:03 PM,-1,1,6,1,38,100,64,0.0,1016,6,10,149,28
2020-02-07 15:00:00,6,1,0.0,8.2,2,3,95,03:36 PM,07:47 AM,08:43 AM,06:03 PM,2,2,6,2,37,29,73,0.0,1011,6,10,160,25
2020-02-07 18:00:00,6,1,0.0,8.2,2,2,95,03:36 PM,07:47 AM,08:43 AM,06:03 PM,3,1,5,1,43,94,88,0.0,1010,5,10,151,26
2020-02-07 21:00:00,6,1,0.0,8.2,2,1,95,03:36 PM,07:47 AM,08:43 AM,06:03 PM,6,3,5,3,42,100,95,0.1,1008,3,10,164,27
2020-02-08 00:00:00,8,3,0.0,6.5,2,1,100,04:53 PM,08:34 AM,08:41 AM,06:05 PM,6,4,8,4,55,100,86,0.1,1006,8,10,182,33
2020-02-08 03:00:00,8,3,0.0,6.5,2,1,100,04:53 PM,08:34 AM,08:41 AM,06:05 PM,3,1,5,1,46,88,83,0.7,1008,5,9,222,25
2020-02-08 06:00:00,8,3,0.0,6.5,2,2,100,04:53 PM,08:34 AM,08:41 AM,06:05 PM,2,-0,3,-0,25,32,90,0.0,1010,3,10,192,13
2020-02-08 09:00:00,8,3,0.0,6.5,2,2,100,04:53 PM,08:34 AM,08:41 AM,06:05 PM,2,0,4,0,28,4,87,0.0,1012,4,10,214,16
2020-02-08 12:00:00,8,3,0.0,6.5,2,2,100,04:53 PM,08:34 AM,08:41 AM,06:05 PM,2,4,8,4,37,68,69,0.0,1012,8,10,210,27
2020-02-08 15:00:00,8,3,0.0,6.5,2,2,100,04:53 PM,08:34 AM,08:41 AM,06:05 PM,2,4,8,4,46,69,68,0.1,1010,8,10,203,30
2020-02-08 18:00:00,8,3,0.0,6.5,2,2,100,04:53 PM,08:34 AM,08:41 AM,06:05 PM,3,2,7,2,57,100,75,0.1,1007,7,10,196,37
2020-02-08 21:00:00,8,3,0.0,6.5,2,1,100,04:53 PM,08:34 AM,08:41 AM,06:05 PM,4,3,7,3,60,100,74,0.0,1004,3,10,203,40
2020-02-09 00:00:00,13,6,0.0,6.5,3,1,100,06:19 PM,09:11 AM,08:39 AM,06:07 PM,5,3,8,3,61,100,81,0.0,1002,8,10,200,41
2020-02-09 03:00:00,13,6,0.0,6.5,3,1,100,06:19 PM,09:11 AM,08:39 AM,06:07 PM,8,5,9,5,73,100,89,2.5,993,9,7,204,46
2020-02-09 06:00:00,13,6,0.0,6.5,3,3,100,06:19 PM,09:11 AM,08:39 AM,06:07 PM,10,8,12,8,79,100,86,0.0,988,12,10,211,49
2020-02-09 09:00:00,13,6,0.0,6.5,3,3,100,06:19 PM,09:11 AM,08:39 AM,06:07 PM,10,8,12,8,86,100,89,5.4,981,12,7,214,56
2020-02-09 12:00:00,13,6,0.0,6.5,3,3,100,06:19 PM,09:11 AM,08:39 AM,06:07 PM,9,9,13,9,93,100,81,0.0,979,13,9,234,60
2020-02-09 15:00:00,13,6,0.0,6.5,3,2,100,06:19 PM,09:11 AM,08:39 AM,06:07 PM,6,5,10,5,77,50,75,3.6,979,10,8,251,50
2020-02-09 18:00:00,13,6,0.0,6.5,3,2,100,06:19 PM,09:11 AM,08:39 AM,06:07 PM,4,2,7,2,56,100,83,3.2,981,7,7,246,34
2020-02-09 21:00:00,13,6,0.0,6.5,3,1,100,06:19 PM,09:11 AM,08:39 AM,06:07 PM,3,1,6,1,59,100,80,0.4,983,6,10,248,37
2020-02-10 00:00:00,5,1,2.8,6.5,1,1,83,07:47 PM,09:39 AM,08:37 AM,06:09 PM,2,0,5,0,55,88,82,0.0,985,5,10,249,32
2020-02-10 03:00:00,5,1,2.8,6.5,1,1,83,07:47 PM,09:39 AM,08:37 AM,06:09 PM,1,-1,5,-1,65,76,78,0.7,989,5,10,271,40
2020-02-10 06:00:00,5,1,2.8,6.5,1,1,83,07:47 PM,09:39 AM,08:37 AM,06:09 PM,-0,-2,4,-2,58,86,77,1.1,993,4,10,264,35
2020-02-10 09:00:00,5,1,2.8,6.5,1,1,83,07:47 PM,09:39 AM,08:37 AM,06:09 PM,-1,-3,3,-3,46,53,76,0.2,994,3,7,252,28
2020-02-10 12:00:00,5,1,2.8,6.5,1,2,83,07:47 PM,09:39 AM,08:37 AM,06:09 PM,-0,-0,5,-0,45,72,68,0.3,993,5,10,248,33
2020-02-10 15:00:00,5,1,2.8,6.5,1,1,83,07:47 PM,09:39 AM,08:37 AM,06:09 PM,1,-3,2,-3,28,100,93,2.8,992,2,2,264,20
2020-02-10 18:00:00,5,1,2.8,6.5,1,1,83,07:47 PM,09:39 AM,08:37 AM,06:09 PM,-1,-5,1,-5,51,73,85,3.7,994,1,0,261,32
2020-02-10 21:00:00,5,1,2.8,6.5,1,1,83,07:47 PM,09:39 AM,08:37 AM,06:09 PM,-3,-6,1,-6,53,83,78,0.3,995,1,5,256,30
2020-02-11 00:00:00,4,1,0.5,6.6,1,1,75,09:15 PM,10:02 AM,08:35 AM,06:11 PM,-3,-6,1,-6,56,85,77,0.3,998,1,0,259,31
2020-02-11 03:00:00,4,1,0.5,6.6,1,1,75,09:15 PM,10:02 AM,08:35 AM,06:11 PM,-2,-4,2,-4,48,45,79,0.0,997,2,10,256,27
2020-02-11 06:00:00,4,1,0.5,6.6,1,2,75,09:15 PM,10:02 AM,08:35 AM,06:11 PM,-2,-4,2,-4,53,34,76,0.0,999,2,10,263,30
2020-02-11 09:00:00,4,1,0.5,6.6,1,1,75,09:15 PM,10:02 AM,08:35 AM,06:11 PM,-3,-4,2,-4,52,52,71,0.1,1001,2,0,265,32
2020-02-11 12:00:00,4,1,0.5,6.6,1,1,75,09:15 PM,10:02 AM,08:35 AM,06:11 PM,-3,-3,4,-3,58,81,61,0.4,1003,4,0,276,44
2020-02-11 15:00:00,4,1,0.5,6.6,1,1,75,09:15 PM,10:02 AM,08:35 AM,06:11 PM,-3,-3,3,-3,59,88,62,0.6,1004,3,0,271,40
2020-02-11 18:00:00,4,1,0.5,6.6,1,1,75,09:15 PM,10:02 AM,08:35 AM,06:11 PM,-4,-5,1,-5,53,89,70,0.6,1006,1,5,261,30
2020-02-11 21:00:00,4,1,0.5,6.6,1,1,75,09:15 PM,10:02 AM,08:35 AM,06:11 PM,-4,-5,1,-5,55,85,70,0.1,1007,1,0,264,30
2020-02-12 00:00:00,5,1,0.2,4.9,1,1,68,10:42 PM,10:23 AM,08:33 AM,06:13 PM,-4,-5,1,-5,52,72,71,0.2,1009,1,5,264,29
2020-02-12 03:00:00,5,1,0.2,4.9,1,1,68,10:42 PM,10:23 AM,08:33 AM,06:13 PM,-3,-5,1,-5,38,44,81,0.0,1008,1,10,250,20
2020-02-12 06:00:00,5,1,0.2,4.9,1,1,68,10:42 PM,10:23 AM,08:33 AM,06:13 PM,-2,-4,1,-4,35,47,82,0.0,1010,1,10,254,20
2020-02-12 09:00:00,5,1,0.2,4.9,1,1,68,10:42 PM,10:23 AM,08:33 AM,06:13 PM,-1,-3,2,-3,34,80,80,0.1,1011,2,9,254,21
2020-02-12 12:00:00,5,1,0.2,4.9,1,2,68,10:42 PM,10:23 AM,08:33 AM,06:13 PM,-1,-0,5,-0,43,88,63,0.2,1012,5,9,275,31
2020-02-12 15:00:00,5,1,0.2,4.9,1,2,68,10:42 PM,10:23 AM,08:33 AM,06:13 PM,-1,1,5,1,32,89,64,0.2,1012,5,9,268,21
2020-02-12 18:00:00,5,1,0.2,4.9,1,1,68,10:42 PM,10:23 AM,08:33 AM,06:13 PM,-1,-2,2,-2,24,83,81,0.1,1011,2,10,215,12
2020-02-12 21:00:00,5,1,0.2,4.9,1,1,68,10:42 PM,10:23 AM,08:33 AM,06:13 PM,-1,-3,1,-3,30,95,86,0.0,1009,1,10,162,15
2020-02-13 00:00:00,7,2,0.0,6.6,2,1,60,No moonrise,10:42 AM,08:31 AM,06:15 PM,1,-3,2,-3,36,100,94,0.0,1004,2,10,147,23
2020-02-13 03:00:00,7,2,0.0,6.6,2,1,60,No moonrise,10:42 AM,08:31 AM,06:15 PM,4,-1,5,-1,54,100,94,4.1,994,5,7,145,36
2020-02-13 06:00:00,7,2,0.0,6.6,2,2,60,No moonrise,10:42 AM,08:31 AM,06:15 PM,4,1,5,1,31,72,92,5.5,988,5,8,190,19
2020-02-13 09:00:00,7,2,0.0,6.6,2,1,60,No moonrise,10:42 AM,08:31 AM,06:15 PM,3,0,4,0,22,100,93,0.0,987,4,10,184,14
2020-02-13 12:00:00,7,2,0.0,6.6,2,2,60,No moonrise,10:42 AM,08:31 AM,06:15 PM,4,4,6,4,14,72,85,0.0,989,6,10,295,11
2020-02-13 15:00:00,7,2,0.0,6.6,2,2,60,No moonrise,10:42 AM,08:31 AM,06:15 PM,4,3,7,3,33,70,81,0.2,994,7,10,316,24
2020-02-13 18:00:00,7,2,0.0,6.6,2,2,60,No moonrise,10:42 AM,08:31 AM,06:15 PM,3,0,4,0,33,23,92,0.0,1001,4,10,296,18
2020-02-13 21:00:00,7,2,0.0,6.6,2,1,60,No moonrise,10:42 AM,08:31 AM,06:15 PM,2,0,3,0,19,28,95,0.0,1007,3,2,307,10
2020-02-14 00:00:00,9,2,0.0,8.3,3,1,53,12:06 AM,11:02 AM,08:29 AM,06:17 PM,2,2,3,2,6,28,93,0.0,1011,3,10,310,3
2020-02-14 03:00:00,9,2,0.0,8.3,3,1,53,12:06 AM,11:02 AM,08:29 AM,06:17 PM,1,-1,2,-1,17,23,94,0.0,1013,2,2,162,9
2020-02-14 06:00:00,9,2,0.0,8.3,3,2,53,12:06 AM,11:02 AM,08:29 AM,06:17 PM,1,-2,2,-2,31,28,94,0.0,1014,2,10,162,16
2020-02-14 09:00:00,9,2,0.0,8.3,3,2,53,12:06 AM,11:02 AM,08:29 AM,06:17 PM,2,-1,4,-1,37,21,90,0.0,1013,4,10,167,22
2020-02-14 12:00:00,9,2,0.0,8.3,3,2,53,12:06 AM,11:02 AM,08:29 AM,06:17 PM,5,3,8,3,46,100,85,0.0,1011,8,10,190,30
2020-02-14 15:00:00,9,2,0.0,8.3,3,2,53,12:06 AM,11:02 AM,08:29 AM,06:17 PM,7,5,9,5,48,100,88,0.3,1009,9,2,200,28
2020-02-14 18:00:00,9,2,0.0,8.3,3,3,53,12:06 AM,11:02 AM,08:29 AM,06:17 PM,7,6,8,6,28,57,90,0.0,1011,8,10,230,16
2020-02-14 21:00:00,9,2,0.0,8.3,3,1,53,12:06 AM,11:02 AM,08:29 AM,06:17 PM,5,3,6,3,28,100,92,0.0,1012,6,10,218,15
2020-02-15 00:00:00,11,5,0.0,5.0,3,1,45,01:30 AM,11:24 AM,08:27 AM,06:19 PM,4,2,5,2,30,9,93,0.0,1012,5,10,203,16
2020-02-15 03:00:00,11,5,0.0,5.0,3,1,45,01:30 AM,11:24 AM,08:27 AM,06:19 PM,5,2,5,2,30,38,96,0.0,1009,5,10,177,15
2020-02-15 06:00:00,11,5,0.0,5.0,3,2,45,01:30 AM,11:24 AM,08:27 AM,06:19 PM,7,4,8,4,45,100,96,0.0,1005,8,10,172,27
2020-02-15 09:00:00,11,5,0.0,5.0,3,3,45,01:30 AM,11:24 AM,08:27 AM,06:19 PM,9,7,10,7,62,100,89,1.5,1001,10,9,186,38
2020-02-15 12:00:00,11,5,0.0,5.0,3,3,45,01:30 AM,11:24 AM,08:27 AM,06:19 PM,9,7,11,7,75,100,84,2.1,996,11,9,189,47
2020-02-15 15:00:00,11,5,0.0,5.0,3,3,45,01:30 AM,11:24 AM,08:27 AM,06:19 PM,8,6,11,6,85,100,83,1.1,990,11,9,197,54
2020-02-15 18:00:00,11,5,0.0,5.0,3,2,45,01:30 AM,11:24 AM,08:27 AM,06:19 PM,10,7,11,7,90,100,86,0.0,985,7,10,213,57
2020-02-15 21:00:00,11,5,0.0,5.0,3,1,45,01:30 AM,11:24 AM,08:27 AM,06:19 PM,7,5,9,5,64,100,82,3.6,989,5,7,235,37
2020-02-16 00:00:00,8,3,0.0,6.6,2,1,38,02:51 AM,11:50 AM,08:25 AM,06:21 PM,7,6,10,6,66,100,83,0.8,991,10,9,222,39
2020-02-16 03:00:00,8,3,0.0,6.6,2,1,38,02:51 AM,11:50 AM,08:25 AM,06:21 PM,8,5,9,5,55,81,90,11.6,985,9,5,230,35
2020-02-16 06:00:00,8,3,0.0,6.6,2,2,38,02:51 AM,11:50 AM,08:25 AM,06:21 PM,7,4,8,4,51,100,89,7.2,985,8,7,231,33
2020-02-16 09:00:00,8,3,0.0,6.6,2,2,38,02:51 AM,11:50 AM,08:25 AM,06:21 PM,4,1,6,1,44,100,89,3.1,987,6,7,246,30
2020-02-16 12:00:00,8,3,0.0,6.6,2,2,38,02:51 AM,11:50 AM,08:25 AM,06:21 PM,4,0,6,0,47,100,86,3.0,989,6,7,244,37
2020-02-16 15:00:00,8,3,0.0,6.6,2,2,38,02:51 AM,11:50 AM,08:25 AM,06:21 PM,1,1,6,1,59,54,67,0.6,990,6,5,242,41
2020-02-16 18:00:00,8,3,0.0,6.6,2,1,38,02:51 AM,11:50 AM,08:25 AM,06:21 PM,-1,-2,4,-2,60,78,71,0.7,992,4,9,228,35
2020-02-16 21:00:00,8,3,0.0,6.6,2,1,38,02:51 AM,11:50 AM,08:25 AM,06:21 PM,-2,-2,3,-2,51,44,71,0.0,996,3,10,236,30
2020-02-17 00:00:00,8,2,0.1,5.0,3,1,30,04:08 AM,12:22 PM,08:23 AM,06:23 PM,-1,-3,3,-3,62,61,75,0.0,998,3,10,227,36
2020-02-17 03:00:00,8,2,0.1,5.0,3,1,30,04:08 AM,12:22 PM,08:23 AM,06:23 PM,1,-1,5,-1,66,64,76,0.3,998,5,10,228,39
2020-02-17 06:00:00,8,2,0.1,5.0,3,1,30,04:08 AM,12:22 PM,08:23 AM,06:23 PM,-1,-2,4,-2,54,72,75,0.3,999,4,9,224,31
2020-02-17 09:00:00,8,2,0.1,5.0,3,1,30,04:08 AM,12:22 PM,08:23 AM,06:23 PM,3,-1,4,-1,43,100,89,0.3,1001,4,2,227,29
2020-02-17 12:00:00,8,2,0.1,5.0,3,2,30,04:08 AM,12:22 PM,08:23 AM,06:23 PM,3,4,8,4,40,100,73,0.9,1003,8,10,259,29
2020-02-17 15:00:00,8,2,0.1,5.0,3,2,30,04:08 AM,12:22 PM,08:23 AM,06:23 PM,3,3,7,3,42,67,77,0.9,1005,7,10,263,30
2020-02-17 18:00:00,8,2,0.1,5.0,3,1,30,04:08 AM,12:22 PM,08:23 AM,06:23 PM,1,-1,4,-1,44,83,81,1.4,1009,4,10,261,25
2020-02-17 21:00:00,8,2,0.1,5.0,3,1,30,04:08 AM,12:22 PM,08:23 AM,06:23 PM,-1,-4,2,-4,44,81,81,0.1,1011,2,10,250,25
2020-02-18 00:00:00,7,2,0.1,5.0,2,1,22,05:18 AM,01:03 PM,08:21 AM,06:25 PM,-1,-4,2,-4,42,38,80,0.0,1014,2,10,255,23
2020-02-18 03:00:00,7,2,0.1,5.0,2,1,22,05:18 AM,01:03 PM,08:21 AM,06:25 PM,1,-3,2,-3,39,33,88,0.0,1014,2,10,235,21
2020-02-18 06:00:00,7,2,0.1,5.0,2,2,22,05:18 AM,01:03 PM,08:21 AM,06:25 PM,1,-3,2,-3,37,28,89,0.0,1014,2,10,234,20
2020-02-18 09:00:00,7,2,0.1,5.0,2,1,22,05:18 AM,01:03 PM,08:21 AM,06:25 PM,2,-1,4,-1,39,100,90,0.1,1015,4,10,232,24
2020-02-18 12:00:00,7,2,0.1,5.0,2,2,22,05:18 AM,01:03 PM,08:21 AM,06:25 PM,3,3,7,3,38,71,77,0.1,1013,7,10,242,25
2020-02-18 15:00:00,7,2,0.1,5.0,2,2,22,05:18 AM,01:03 PM,08:21 AM,06:25 PM,3,2,7,2,46,100,79,0.3,1012,7,10,245,32
2020-02-18 18:00:00,7,2,0.1,5.0,2,1,22,05:18 AM,01:03 PM,08:21 AM,06:25 PM,2,-0,4,-0,42,100,85,1.7,1011,4,9,274,25
2020-02-18 21:00:00,7,2,0.1,5.0,2,1,22,05:18 AM,01:03 PM,08:21 AM,06:25 PM,-0,-3,2,-3,41,84,83,0.1,1014,2,7,275,23
2020-02-19 00:00:00,6,-2,0.2,5.0,1,1,15,06:18 AM,01:53 PM,08:19 AM,06:27 PM,-1,-4,1,-4,41,84,83,0.2,1016,1,9,274,23
2020-02-19 03:00:00,6,-2,0.2,5.0,1,1,15,06:18 AM,01:53 PM,08:19 AM,06:27 PM,-0,-3,2,-3,38,77,87,0.1,1016,2,7,272,21
2020-02-19 06:00:00,6,-2,0.2,5.0,1,1,15,06:18 AM,01:53 PM,08:19 AM,06:27 PM,-0,-3,1,-3,31,77,90,0.1,1018,1,7,257,16
2020-02-19 09:00:00,6,-2,0.2,5.0,1,1,15,06:18 AM,01:53 PM,08:19 AM,06:27 PM,1,-1,3,-1,26,100,86,0.0,1018,3,10,238,17
