date_time,Derby_maxtempC,Derby_mintempC,Derby_totalSnow_cm,Derby_sunHour,Derby_uvIndex,Derby_uvIndex,Derby_moon_illumination,Derby_moonrise,Derby_moonset,Derby_sunrise,Derby_sunset,Derby_DewPointC,Derby_FeelsLikeC,Derby_HeatIndexC,Derby_WindChillC,Derby_WindGustKmph,Derby_cloudcover,Derby_humidity,Derby_precipMM,Derby_pressure,Derby_tempC,Derby_visibility,Derby_winddirDegree,Derby_windspeedKmph
2020-04-11 21:00:00,17,9,0.0,9.2,4,1,68,No moonrise,08:33 AM,06:29 AM,08:06 PM,7,9,9,9,9,4,85,0.0,1022,9,10,248,4
2020-04-12 00:00:00,16,8,0.0,10.4,4,1,61,12:51 AM,09:11 AM,06:27 AM,08:08 PM,6,8,8,8,10,4,85,0.0,1021,8,10,223,5
2020-04-12 03:00:00,16,8,0.0,10.4,4,1,61,12:51 AM,09:11 AM,06:27 AM,08:08 PM,6,8,8,8,14,5,86,0.0,1017,8,10,198,6
2020-04-12 06:00:00,16,8,0.0,10.4,4,3,61,12:51 AM,09:11 AM,06:27 AM,08:08 PM,6,8,9,8,14,6,87,0.0,1017,9,10,188,6
2020-04-12 09:00:00,16,8,0.0,10.4,4,4,61,12:51 AM,09:11 AM,06:27 AM,08:08 PM,9,12,12,12,7,13,80,0.0,1014,12,10,258,5
2020-04-12 12:00:00,16,8,0.0,10.4,4,4,61,12:51 AM,09:11 AM,06:27 AM,08:08 PM,10,14,15,14,15,11,74,0.0,1013,15,10,119,12
2020-04-12 15:00:00,16,8,0.0,10.4,4,4,61,12:51 AM,09:11 AM,06:27 AM,08:08 PM,11,16,16,16,26,76,74,0.1,1010,16,10,133,18
2020-04-12 18:00:00,16,8,0.0,10.4,4,4,61,12:51 AM,09:11 AM,06:27 AM,08:08 PM,10,11,13,11,30,14,83,0.0,1010,13,10,120,18
2020-04-12 21:00:00,16,8,0.0,10.4,4,1,61,12:51 AM,09:11 AM,06:27 AM,08:08 PM,6,8,10,8,30,23,77,0.0,1012,10,10,101,15
2020-04-13 00:00:00,11,5,0.0,11.6,3,1,53,02:02 AM,09:57 AM,06:25 AM,08:09 PM,8,7,11,7,62,39,85,0.0,1015,11,10,68,41
2020-04-13 03:00:00,11,5,0.0,11.6,3,1,53,02:02 AM,09:57 AM,06:25 AM,08:09 PM,5,3,8,3,67,31,80,0.0,1017,8,10,74,47
2020-04-13 06:00:00,11,5,0.0,11.6,3,3,53,02:02 AM,09:57 AM,06:25 AM,08:09 PM,5,2,7,2,64,56,83,0.0,1021,7,10,76,44
2020-04-13 09:00:00,11,5,0.0,11.6,3,3,53,02:02 AM,09:57 AM,06:25 AM,08:09 PM,4,3,8,3,50,57,78,0.0,1024,8,10,79,40
2020-04-13 12:00:00,11,5,0.0,11.6,3,3,53,02:02 AM,09:57 AM,06:25 AM,08:09 PM,5,6,10,6,40,15,73,0.0,1026,10,10,78,35
2020-04-13 15:00:00,11,5,0.0,11.6,3,4,53,02:02 AM,09:57 AM,06:25 AM,08:09 PM,5,7,11,7,37,10,70,0.0,1026,11,10,69,31
2020-04-13 18:00:00,11,5,0.0,11.6,3,3,53,02:02 AM,09:57 AM,06:25 AM,08:09 PM,4,5,9,5,37,0,74,0.0,1028,9,10,65,26
2020-04-13 21:00:00,11,5,0.0,11.6,3,1,53,02:02 AM,09:57 AM,06:25 AM,08:09 PM,1,1,5,1,44,0,75,0.0,1029,5,10,79,26
2020-04-14 00:00:00,11,1,0.0,11.6,3,1,46,03:01 AM,10:53 AM,06:22 AM,08:11 PM,-0,-2,4,-2,45,0,77,0.0,1031,4,10,86,27
2020-04-14 03:00:00,11,1,0.0,11.6,3,1,46,03:01 AM,10:53 AM,06:22 AM,08:11 PM,-1,-3,2,-3,34,4,85,0.0,1029,2,10,88,18
2020-04-14 06:00:00,11,1,0.0,11.6,3,2,46,03:01 AM,10:53 AM,06:22 AM,08:11 PM,-1,-4,1,-4,32,7,86,0.0,1029,1,10,87,17
2020-04-14 09:00:00,11,1,0.0,11.6,3,3,46,03:01 AM,10:53 AM,06:22 AM,08:11 PM,0,2,6,2,21,10,68,0.0,1029,6,10,103,18
2020-04-14 12:00:00,11,1,0.0,11.6,3,3,46,03:01 AM,10:53 AM,06:22 AM,08:11 PM,2,7,9,7,18,5,63,0.0,1029,9,10,92,15
2020-04-14 15:00:00,11,1,0.0,11.6,3,4,46,03:01 AM,10:53 AM,06:22 AM,08:11 PM,4,9,11,9,17,3,65,0.0,1027,11,10,93,14
2020-04-14 18:00:00,11,1,0.0,11.6,3,3,46,03:01 AM,10:53 AM,06:22 AM,08:11 PM,5,7,9,7,15,0,78,0.0,1026,9,10,115,10
2020-04-14 21:00:00,11,1,0.0,11.6,3,1,46,03:01 AM,10:53 AM,06:22 AM,08:11 PM,2,2,4,2,21,0,88,0.0,1026,4,10,130,10
2020-04-15 00:00:00,13,3,0.0,11.6,3,1,38,03:48 AM,11:55 AM,06:20 AM,08:13 PM,2,2,4,2,17,0,86,0.0,1026,4,10,111,8
2020-04-15 03:00:00,13,3,0.0,11.6,3,1,38,03:48 AM,11:55 AM,06:20 AM,08:13 PM,1,0,3,0,26,4,85,0.0,1024,3,10,97,12
2020-04-15 06:00:00,13,3,0.0,11.6,3,2,38,03:48 AM,11:55 AM,06:20 AM,08:13 PM,0,-1,3,-1,27,8,83,0.0,1023,3,10,101,14
2020-04-15 09:00:00,13,3,0.0,11.6,3,3,38,03:48 AM,11:55 AM,06:20 AM,08:13 PM,3,5,8,5,23,8,72,0.0,1022,8,10,107,19
2020-04-15 12:00:00,13,3,0.0,11.6,3,4,38,03:48 AM,11:55 AM,06:20 AM,08:13 PM,6,9,11,9,24,0,70,0.0,1022,11,10,103,21
2020-04-15 15:00:00,13,3,0.0,11.6,3,4,38,03:48 AM,11:55 AM,06:20 AM,08:13 PM,7,11,13,11,28,0,69,0.0,1020,13,10,94,21
2020-04-15 18:00:00,13,3,0.0,11.6,3,4,38,03:48 AM,11:55 AM,06:20 AM,08:13 PM,8,10,11,10,23,2,79,0.0,1018,11,10,104,14
2020-04-15 21:00:00,13,3,0.0,11.6,3,1,38,03:48 AM,11:55 AM,06:20 AM,08:13 PM,4,4,6,4,31,2,85,0.0,1018,6,10,121,15
2020-04-16 00:00:00,15,5,0.0,7.0,4,1,30,04:24 AM,01:02 PM,06:18 AM,08:14 PM,2,2,5,2,31,0,78,0.0,1018,5,10,105,15
2020-04-16 03:00:00,15,5,0.0,7.0,4,1,30,04:24 AM,01:02 PM,06:18 AM,08:14 PM,3,3,6,3,30,42,85,0.0,1015,6,10,104,14
2020-04-16 06:00:00,15,5,0.0,7.0,4,3,30,04:24 AM,01:02 PM,06:18 AM,08:14 PM,5,4,7,4,33,10,88,0.0,1014,7,10,98,17
2020-04-16 09:00:00,15,5,0.0,7.0,4,3,30,04:24 AM,01:02 PM,06:18 AM,08:14 PM,8,9,11,9,28,100,79,0.0,1014,11,10,104,22
2020-04-16 12:00:00,15,5,0.0,7.0,4,3,30,04:24 AM,01:02 PM,06:18 AM,08:14 PM,11,13,14,13,29,69,81,0.0,1014,14,10,113,24
2020-04-16 15:00:00,15,5,0.0,7.0,4,4,30,04:24 AM,01:02 PM,06:18 AM,08:14 PM,12,15,15,15,31,70,81,1.2,1013,15,9,122,22
2020-04-16 18:00:00,15,5,0.0,7.0,4,3,30,04:24 AM,01:02 PM,06:18 AM,08:14 PM,11,12,13,12,26,80,88,1.9,1013,13,9,132,15
2020-04-16 21:00:00,15,5,0.0,7.0,4,1,30,04:24 AM,01:02 PM,06:18 AM,08:14 PM,9,8,10,8,26,25,95,0.0,1014,10,2,129,12
2020-04-17 00:00:00,12,8,0.0,7.0,3,1,23,04:53 AM,02:09 PM,06:16 AM,08:16 PM,8,8,9,8,20,23,95,0.0,1015,9,2,113,9
2020-04-17 03:00:00,12,8,0.0,7.0,3,1,23,04:53 AM,02:09 PM,06:16 AM,08:16 PM,8,7,9,7,30,52,92,0.0,1014,9,10,91,14
2020-04-17 06:00:00,12,8,0.0,7.0,3,2,23,04:53 AM,02:09 PM,06:16 AM,08:16 PM,7,5,8,5,41,75,91,0.2,1013,8,9,85,26
2020-04-17 09:00:00,12,8,0.0,7.0,3,2,23,04:53 AM,02:09 PM,06:16 AM,08:16 PM,7,5,9,5,36,100,89,0.2,1013,9,10,94,26
2020-04-17 12:00:00,12,8,0.0,7.0,3,2,23,04:53 AM,02:09 PM,06:16 AM,08:16 PM,9,6,10,6,40,100,96,5.9,1013,10,7,86,28
2020-04-17 15:00:00,12,8,0.0,7.0,3,3,23,04:53 AM,02:09 PM,06:16 AM,08:16 PM,11,10,12,10,31,100,94,2.3,1012,12,9,108,23
2020-04-17 18:00:00,12,8,0.0,7.0,3,3,23,04:53 AM,02:09 PM,06:16 AM,08:16 PM,11,9,11,9,35,88,96,2.5,1012,11,9,114,22
2020-04-17 21:00:00,12,8,0.0,7.0,3,1,23,04:53 AM,02:09 PM,06:16 AM,08:16 PM,10,9,11,9,34,92,96,0.3,1012,11,10,116,21
2020-04-18 00:00:00,12,6,0.0,7.0,2,1,15,05:15 AM,03:17 PM,06:14 AM,08:18 PM,9,8,10,8,33,68,94,0.3,1014,10,10,109,22
2020-04-18 03:00:00,12,6,0.0,7.0,2,1,15,05:15 AM,03:17 PM,06:14 AM,08:18 PM,5,3,7,3,30,57,89,0.3,1014,7,10,95,19
2020-04-18 06:00:00,12,6,0.0,7.0,2,2,15,05:15 AM,03:17 PM,06:14 AM,08:18 PM,5,3,6,3,27,82,90,0.8,1015,6,10,93,18
2020-04-18 09:00:00,12,6,0.0,7.0,2,2,15,05:15 AM,03:17 PM,06:14 AM,08:18 PM,7,5,8,5,25,89,92,0.2,1017,8,5,102,19
2020-04-18 12:00:00,12,6,0.0,7.0,2,3,15,05:15 AM,03:17 PM,06:14 AM,08:18 PM,9,9,12,9,24,74,85,0.2,1018,12,5,101,21
2020-04-18 15:00:00,12,6,0.0,7.0,2,3,15,05:15 AM,03:17 PM,06:14 AM,08:18 PM,10,10,12,10,24,74,85,0.1,1017,12,10,104,21
2020-04-18 18:00:00,12,6,0.0,7.0,2,3,15,05:15 AM,03:17 PM,06:14 AM,08:18 PM,10,10,12,10,25,78,87,0.1,1017,12,10,100,17
2020-04-18 21:00:00,12,6,0.0,7.0,2,1,15,05:15 AM,03:17 PM,06:14 AM,08:18 PM,8,7,9,7,27,71,93,0.0,1018,9,10,87,14
2020-04-19 00:00:00,14,8,0.0,11.6,3,1,8,05:35 AM,04:24 PM,06:12 AM,08:19 PM,8,7,9,7,29,77,92,0.0,1019,9,10,91,16
2020-04-19 03:00:00,14,8,0.0,11.6,3,1,8,05:35 AM,04:24 PM,06:12 AM,08:19 PM,8,7,9,7,30,80,91,0.0,1019,9,10,89,18
2020-04-19 06:00:00,14,8,0.0,11.6,3,3,8,05:35 AM,04:24 PM,06:12 AM,08:19 PM,7,5,8,5,31,43,92,0.0,1019,8,10,91,18
2020-04-19 09:00:00,14,8,0.0,11.6,3,4,8,05:35 AM,04:24 PM,06:12 AM,08:19 PM,8,8,11,8,29,38,84,0.0,1020,11,10,90,24
2020-04-19 12:00:00,14,8,0.0,11.6,3,4,8,05:35 AM,04:24 PM,06:12 AM,08:19 PM,9,11,13,11,25,35,78,0.0,1020,13,10,84,22
2020-04-19 15:00:00,14,8,0.0,11.6,3,4,8,05:35 AM,04:24 PM,06:12 AM,08:19 PM,10,12,14,12,28,6,76,0.0,1018,14,10,81,21
2020-04-19 18:00:00,14,8,0.0,11.6,3,4,8,05:35 AM,04:24 PM,06:12 AM,08:19 PM,10,11,13,11,30,15,82,0.0,1018,13,10,74,18
2020-04-19 21:00:00,14,8,0.0,11.6,3,1,8,05:35 AM,04:24 PM,06:12 AM,08:19 PM,7,7,10,7,41,15,81,0.0,1019,10,10,78,22
2020-04-20 00:00:00,14,6,0.0,10.5,4,1,0,05:52 AM,05:30 PM,06:10 AM,08:21 PM,5,5,8,5,41,34,79,0.0,1019,8,10,80,25
2020-04-20 03:00:00,14,6,0.0,10.5,4,1,0,05:52 AM,05:30 PM,06:10 AM,08:21 PM,3,2,6,2,41,33,79,0.0,1018,6,10,76,26
2020-04-20 06:00:00,14,6,0.0,10.5,4,3,0,05:52 AM,05:30 PM,06:10 AM,08:21 PM,3,2,6,2,43,6,82,0.0,1017,6,10,76,27
2020-04-20 09:00:00,14,6,0.0,10.5,4,2,0,05:52 AM,05:30 PM,06:10 AM,08:21 PM,6,5,9,5,38,80,80,0.0,1017,9,10,76,31
2020-04-20 12:00:00,14,6,0.0,10.5,4,4,0,05:52 AM,05:30 PM,06:10 AM,08:21 PM,9,11,13,11,37,25,75,0.0,1016,13,10,75,32
2020-04-20 15:00:00,14,6,0.0,10.5,4,4,0,05:52 AM,05:30 PM,06:10 AM,08:21 PM,8,11,14,11,42,5,70,0.0,1014,14,10,74,30
2020-04-20 18:00:00,14,6,0.0,10.5,4,4,0,05:52 AM,05:30 PM,06:10 AM,08:21 PM,9,10,12,10,42,22,80,0.0,1015,12,10,70,25
2020-04-20 21:00:00,14,6,0.0,10.5,4,1,0,05:52 AM,05:30 PM,06:10 AM,08:21 PM,6,6,10,6,53,35,75,0.0,1016,10,10,70,32
